"s.1"	"s.2"	"s.4"	"s.5"	"s.7"	"s.8"	"s.9"	"s.10"	"s.11"	"s.12"	"s.13"	"s.16"	"s.18"	"s.19"	"s.20"	"s.21"	"s.22"	"s.23"	"s.26"	"s.27"	"s.28"	"s.29"	"s.30"	"s.31"	"s.32"	"s.36"	"s.37"	"s.39"	"s.40"	"s.41"	"s.42"	"s.44"	"s.45"	"s.46"	"s.49"	"s.50"	"s.52"	"s.56"	"s.57"	"s.58"	"s.61"	"s.62"	"s.63"	"s.64"	"s.65"	"s.66"
"prt5453"	-2.73515526180285	0.141899703727705	-1.40351238613644	-2.35629086883751	-0.364551692637529	-2.50156492401135	-0.0925679292015224	-1.81544153746279	-2.09865473153054	NA	0.140792663972997	-0.819115908749689	-2.1165563752955	0.948506527851721	2.92821574173425	0.37608078398292	4.79840341357562	-0.485611265149406	NA	NA	-1.90537502888882	NA	NA	-0.362251462005911	NA	-2.73944651406969	-0.93751951397759	NA	1.24616947813098	-1.18007242137798	-2.01757586698803	NA	0.703709586533759	0.316494436998682	-2.31483340719056	-1.96100660280079	-1.16778676814886	1.93769289394417	2.464805699455	NA	0.112027013001669	-2.33241909313591	0.120986015115749	-1.05999690220843	NA	-0.439820272836501
"prt5454"	1.60882332840987	5.03787479835452	3.36665861428038	3.89109552494789	6.33503716260159	3.09108156669701	7.0650752067361	3.31415159875052	6.12615189558003	3.86115135538544	2.78078210799077	0.893025829314689	1.48377603905743	3.95954268953476	4.95677931903108	4.23041747262671	8.20746994800746	2.21682934005061	4.20201189581336	1.84232300740154	NA	4.20184701496413	3.11766676830826	3.40984167581476	1.81480363500852	NA	5.64890977028385	5.56181911200648	6.05039798134861	5.14785320935904	3.11946165115903	NA	5.47672441307656	6.5878525172318	3.58384651313307	6.26000113551385	3.58668237073173	3.64161753231045	4.23475932137903	4.06287749763456	4.83056071086004	4.17437988149889	1.93039930735695	NA	4.20161599741085	4.63240528326855
"prt5455"	-2.50546392253612	NA	-3.25398082295494	NA	-2.02552031307201	0.474662092976388	-7.19093088693086	NA	NA	-5.59519712320596	3.27667562952622	-1.34171713588989	NA	5.14376350129223	-0.96867161677076	-8.08539843460248	NA	-0.613989021074996	NA	0.223866021975216	-1.05324220972756	-0.0479717546563592	NA	6.25894559006528	NA	NA	NA	0.0891641156300991	1.51346617926167	NA	NA	4.9052282491571	NA	NA	1.00038151758123	-2.71154126926003	-0.849002246892031	NA	NA	NA	NA	0.261985058983126	-2.15326006067189	-3.52259656911524	1.67959247364396	1.39286637505278
"prt5456"	1.51614164351937	1.00876885829149	1.38522237367117	0.450254539747163	-0.334960553376739	0.909505413705865	0.343259844319009	0.593760540395845	1.18395880363416	-0.275629890797778	1.50347958452141	1.70864184282256	1.15116844122766	1.98914672801029	2.01980127959851	0.642639731456878	NA	0.837152792498887	1.2634997577684	1.38714495443388	NA	0.729189122475647	0.152578533553478	0.0390025623881283	3.3052687806077	0.13140410119564	1.06651916351225	-0.445561112682631	2.97091063417512	1.79965548431641	0.0587427632485996	-0.610022326662628	1.59064620458926	1.44360203752264	1.33934341043041	1.76769027158675	2.01102842938348	1.20076537543367	0.4200983719852	0.901876011708439	0.917118554608714	1.29138201170308	2.41627624384908	0.90715740135393	1.07745482002148	0.653858781103036
"prt5457"	4.07121379890869	4.38616129356951	1.86411825632909	NA	3.71806691173215	3.32878397677915	2.68283647322413	NA	1.42927775010349	2.3318168371981	2.60867791111903	1.62420175975744	3.62347480893047	3.99539451341626	2.69769058604251	3.02317974441958	4.13315150732378	4.97937792706646	2.03488367722382	1.71152324396833	3.3784956761454	4.06733963224705	2.73951366481453	2.33109029477792	4.19001880901257	3.66424596037653	2.59936707454643	2.01161213901286	3.98037778987183	1.39995364821177	2.0223930761609	1.47169781689385	2.2029986516015	NA	2.22118701358878	1.69148766444289	2.4490370426231	1.64390001234051	3.02807506383456	2.85238826406657	NA	3.66546899034202	NA	1.64478379748165	3.92271050133957	2.96187230528253
"prt5458"	-1.54120089540746	0.770485862445128	-0.11926157061046	NA	-0.97360537634075	NA	-0.674155688497422	-1.0476163088368	-2.53878220054916	-0.41713449352543	-0.286441620586841	-2.26366232996636	4.11561768273502	-0.736227074913584	1.15873381469112	-3.79350665450329	-0.0548039518706592	NA	NA	NA	0.00985639297180119	2.40114754031941	-1.01783687248169	-0.212225437147716	-0.409372803533751	-4.42002015839029	-4.60611043522898	-1.12879070883265	-3.75478989957148	-2.70848045262363	0.267101726512115	NA	0.324399098402826	NA	1.68117679023618	0.526546132818208	-0.505393445577619	0.028410961799181	NA	2.78162753877145	-3.0696927445307	NA	-0.0266930010791333	0.2965481986391	3.28845956581573	-3.63424245596944
"prt5459"	-2.63919434600446	-1.22416676294178	-1.88844007923489	-3.05744377510682	-1.05701960343815	-2.40677671309655	-2.74634242811624	-3.35855932211817	-2.81919100525295	-2.12105710429816	NA	-1.94878328332465	-0.378711098463499	-2.68562423221604	-2.24669429070467	-2.49310247021469	-1.46326204609927	-3.03916345564949	-1.65163878829711	-0.173478495770172	-3.56282060145138	NA	NA	-2.4313641241738	-2.34792450459077	NA	-2.31429593400932	-2.4829641083923	-2.0617953106929	-2.96418357484709	-3.76781613137102	NA	NA	-1.56100607404635	-3.26353138713745	-2.4895902096752	-1.49732546171556	-1.28505091518795	-4.24332519426589	-2.08032962526126	-1.60944506305538	-2.15678032463448	-1.93345715524047	-2.86345739155967	-3.37235100318634	-1.45139510897801
"prt5460"	NA	-1.45611639630747	-2.5999860093606	-5.68929066351067	NA	NA	NA	NA	-3.94273563697914	-1.73431987951637	-0.678821412365512	-3.58204566448731	-2.34121283791767	NA	NA	NA	-2.63953309187007	-1.07770532651051	-2.52076353504068	-2.40285833316666	NA	NA	NA	-2.96787455604	NA	-2.92560002633854	-4.44663972724083	NA	-1.89727575773615	-1.14460294060554	-4.55506216940143	-3.86383548401871	-3.64509671359302	NA	NA	-2.00674952209014	-4.98147311435692	NA	NA	-5.05962490978776	-0.686138262024011	-1.64928079013758	-3.17250419246465	NA	NA	-3.39408958263453
"prt5461"	2.01048666731657	1.60209961392861	1.41420044094469	0.0188857756252722	1.54382612571936	1.05646838252603	0.857138868677269	-0.143972523087415	-0.236744573851117	-0.00753158367780588	NA	0.636946031078525	-0.606285922269109	1.1354491282597	0.252914443102222	1.10121258219261	1.02036993063734	NA	0.212604420136166	0.0119664685809014	1.47546085480012	0.545941291311794	-0.186160587047787	0.41480388780346	2.02474080710463	0.738349728397477	NA	-0.607667529715799	1.93385136741645	-1.88752069331047	NA	0.67910726309618	0.209432922703406	0.192551942781059	0.624620702033088	0.583957812993376	-0.117767326846384	0.515567005954423	1.92713872606003	-1.54375792427972	NA	-0.722931065593302	2.97398530193868	2.33657421965154	1.60878088838038	1.19803507230457
"prt5462"	NA	-0.917548463845212	-1.52238648170159	-0.630738519775712	NA	0.221863084339047	-0.185707808754207	-0.666302046390909	-0.637163424012824	NA	-1.69880327765288	-2.08636316392898	-1.53070941212798	-0.547226209095971	0.223340252790399	NA	NA	-0.000481261424048324	NA	-1.91718138245662	-1.21931112744482	-0.583554206741742	NA	-1.59633370083081	0.887981126074831	-0.149477830623025	-1.30848693896944	-0.383981794877616	-1.21243984412004	NA	1.53663938318484	-1.38421390314675	1.1737187579695	-2.06912390514901	-2.56729079496256	0.157893694625061	-0.632261384166326	0.845361597741521	0.100377829936047	-1.76462774171014	NA	-1.79002425901096	-0.647241230556948	2.00333099440464	-0.793586965573571	NA
"prt5463"	1.28246796188956	-0.144009096579512	-0.716594405831811	-0.709690143280115	1.28918569014806	-0.312115495952451	2.58995137349528	-0.978482575136104	1.0047140686892	NA	-0.118648408203424	-1.02196973400222	1.71536184863764	-0.151886494421914	2.22352941248898	-1.11764033113116	NA	0.375330587015034	0.834763782599891	-0.724553956646657	0.402161014030837	-0.74589756227177	NA	-1.89549734783248	NA	-0.969788474549625	0.674057109991018	-0.38079383871573	NA	0.988410532715001	-1.12942058918589	0.992558790354694	-0.191045657510032	1.64635501144272	0.95205508870997	-0.0895271946151542	-0.858900398078889	1.99687187615531	-0.648165660385505	-1.28604919778268	0.0806935631488711	-0.114127031587865	-0.0521262012448787	1.16347737606914	0.0161714994920074	0.870730649883327
"prt5464"	-0.151420142109203	0.652696272009517	-0.701109774622485	0.0705569730811606	0.759326383349903	0.437432506118056	0.930817676397009	-2.00542091957434	NA	0.233540074328083	-1.59318172498737	-0.348930682136267	0.609905999986229	-1.50108035868066	-0.570690210289899	-0.929138949581934	-0.277980628971421	-0.599404823409857	1.55597796612183	0.787293652747977	1.73570301999906	-0.223572788180881	0.860073227976384	-0.356811405121754	-0.884015226511212	0.803868251095865	-0.304408403609738	-0.0755216617060311	0.464760902735521	-1.05553580510158	NA	-0.586322422754606	-1.0542347983825	NA	0.796486253266077	1.65330105460008	-2.01296678859095	NA	-0.42514673671517	-0.396506617440827	-0.0555169094470307	NA	NA	-0.0999623044884471	0.345599347163601	-1.5103482923927
"prt5465"	-6.33663506905804	-0.98090035052273	-2.22412542935668	-1.82863745103253	NA	-3.43214511598905	-4.88465467493901	NA	NA	NA	NA	NA	0.576363958419046	-2.61448809732698	-1.68418688873996	NA	-4.55344685190807	NA	-3.83979833115265	-7.0821802544983	-5.33902399367767	NA	-1.07815105189234	NA	-2.17957657432555	NA	-3.11404573732526	-6.23575528062907	NA	NA	-4.7555492627935	-3.52394210343847	-4.42519381055764	-0.404086108204219	NA	NA	NA	-6.1371287905596	-1.83902266390559	0.481350849659291	-5.8132378436451	-4.80103807932006	NA	-1.99292140242321	-3.49315541137998	-7.63882685169561
"prt5466"	2.97165553535911	2.47669698092134	0.519028850343366	-0.524439121737141	2.37902448366583	3.3321512995519	1.77672229292877	2.33200652977266	0.489645932070473	4.86584674809572	3.0634951690321	2.82435498619353	2.13134147575413	3.43283175289433	3.73265828616409	0.815462815125537	4.22494076878122	2.30742697119736	4.60887960442599	4.01593419793473	5.11708919240415	5.26528463490358	2.11209432577653	5.02923359113581	5.0583759087163	3.69634367178394	2.56582333457983	2.3020509822595	3.39759081239395	4.86632011293072	1.63997106669337	2.92600677003575	NA	0.715141033443556	4.06683104168494	5.28788538605651	1.99400781611528	-1.62562092945365	6.40390909006196	NA	6.60728858375315	3.27761890730063	1.01755260868224	3.22237747098646	3.55497189535605	5.11598362927037
"prt5467"	-1.55841290663902	-0.665767071446183	0.655940217423968	-1.08575105009999	-1.26962615320228	-0.496824009489646	-0.01470814933834	0.615353581369138	1.09449180672735	0.239462279329322	1.10845381478853	-2.68177595052983	0.19708086226441	NA	-0.707864067804823	NA	1.62938260469819	0.767711997768166	-1.44568621581626	-1.07898377909083	0.088828918160697	-0.961364530417622	-3.04783378737914	0.524453983084181	-1.28782083219034	-1.13365220741992	NA	NA	-0.370492938661579	0.748144715767208	0.466306276701401	2.1445388073559	NA	NA	NA	-0.400891089516013	-0.177049144017591	-0.848958829408103	-0.260247824853618	0.12937947573826	-0.934376585999206	-1.26963197315342	-0.613194056324708	0.245384975904526	0.503785598342441	-0.595803968130284
"prt5468"	-4.50661875871041	-0.775517748138436	-1.0398840213183	-2.80333983323037	NA	-7.0365530048453	NA	NA	-0.307246849775512	-5.28572702768943	NA	-0.869290916061013	0.81538588778353	NA	-4.2796282006643	NA	-3.68012120480705	-0.961056903309039	-3.89407175933354	-1.18137256202591	-3.08433400220952	NA	NA	-3.04549529736685	-1.92009070625091	-2.19521010397516	0.0524527877237245	-3.94935464495451	-4.09255080631624	0.832473786367372	-0.621026262125056	-1.06394004881115	-3.61291050271328	-3.27137763391763	-2.21717799929103	NA	NA	-1.44191184595121	0.257395409511483	-1.50836789961025	-1.39094250721056	NA	-5.78671612013589	-1.90033400448509	NA	-0.360430898622612
"prt5469"	-1.73630426622295	-1.29404146780816	-0.808133016455437	-1.97311112206277	-0.986117533498055	-2.12879416100215	NA	-1.53957096132269	-2.29052451764473	-0.0220562634932673	-2.60756306633833	-1.58836481487424	NA	-2.21642372888892	-2.5450192285217	-1.76235105976167	-2.30645699608643	-1.49288118629681	-1.07586631312578	-1.41421062593901	-2.16433491088051	-1.81168953055588	-2.02323413443247	NA	-1.75929284089438	-2.75834423457332	NA	-1.83334792438868	NA	-0.215677640000533	-1.29312370574384	0.809200119639162	NA	-1.55798727053059	-1.63370900458891	-1.8604954846129	-2.63274707410917	-2.93961412080941	NA	-2.22971430273319	-1.86385683955811	-3.7205182111477	-1.52906031661582	-1.04716875954532	-2.05878015370364	-2.3438970634643
"prt5470"	1.14625366013893	-0.423186873297969	4.22498853169767	-5.05167981929751	-2.33505103174216	2.38712026116449	1.84563882191207	-1.37908962750867	1.99377514114737	-0.459525412559763	-2.92139516338484	-2.13847055654774	-0.492848430121753	2.75722593690297	1.46400189462841	1.73628429280575	-0.425339924472895	-3.24549948063264	-2.62861412650184	1.55667563628606	-5.06363688578333	2.08402281692456	2.38749369774892	0.897976070459415	-0.912839588022285	2.77568200837107	-2.90419793348265	0.524281396871339	-1.13222359510716	1.90745143359099	NA	0.459314638036551	1.79856362386668	-2.34748111244045	-1.40250542422549	NA	2.87795313254482	-0.399135256351898	-1.14567981008933	-0.358471701671276	2.45384376505158	3.44711949312265	-0.170231802864693	NA	2.29397539494617	2.83728050630428
"prt5471"	3.62299439278717	3.6395601686117	5.19639419104678	4.41518823124229	5.17039505800884	4.27056121598984	4.9081532876386	3.43084820000461	4.18073248874858	3.89708601234717	NA	3.16693594732156	NA	5.13520049115331	4.80118765753356	NA	4.19092405606711	3.7049750966696	2.55636399154908	NA	2.4545420521582	4.68231058657813	3.29896112715126	3.39207035077321	3.81058637379604	NA	3.25598226327651	2.97520424239305	4.74039532535297	4.54878356142463	2.95480437913673	2.11491432030652	4.86789279456288	3.23408951064218	3.26785209529031	3.55925554338447	3.8456728003025	NA	4.90163466600075	3.22870009201642	3.78588514446178	NA	4.01100466468803	3.07371343606824	3.98887120829865	NA
"prt5472"	NA	2.4663347039825	0.706035827659953	2.54728474497712	4.63907991814387	3.88125458813618	-0.247928534559347	1.92044909605701	2.06853192334017	-4.21842375571539	2.04895328296135	0.6277806418012	2.53973841255906	2.02681118714439	4.33380740449222	6.04127554019274	NA	3.26007910242773	4.43440129362678	NA	-0.6595919812582	-1.7260871234107	1.52504635419976	0.683606233380589	2.26027849972844	0.716859523437109	NA	-1.09495335218872	3.16172415170064	NA	-1.21780324285504	0.0967855784232303	4.22907701489156	-0.253970094545086	2.1301160544035	-0.310525776265481	2.38681153885642	2.33052738440511	-0.847698970884292	NA	-0.672753315276045	5.30285110274425	2.55148876247428	1.49487409453181	NA	1.69504548382607
"prt5473"	2.34874764275371	-0.248544820098618	-0.762697312385449	-1.17714649753617	-0.263826503281035	-2.9964016032434	-0.388147739147368	-1.47656794320284	-2.29195948567642	-0.637311623938665	NA	-0.0219408558054424	-0.818968937880911	-1.54686936330201	-1.66041533665296	-4.09421770515767	-0.545652267920602	-0.627083696279398	1.72709897671699	-0.143620925852509	-1.635594919397	1.20115279464567	-0.630531327752571	-0.313561300332697	0.0533941788490889	-3.74753894118437	-1.26045142865048	NA	NA	NA	-0.277091534455654	-0.165595436301473	1.26746402858561	2.00966792913676	-0.837417752396458	NA	-2.06581717435616	0.597171670441973	-0.563753620669097	-1.71839816505418	-1.32715508251056	2.04845353604209	-1.72511173922532	0.0810961091048529	-1.25094242160941	-0.259483785433961
"prt5474"	NA	3.23730383923089	-1.75407695812445	-1.2238190834199	0.961453209885013	3.03280350513655	2.04163117236609	1.07202145199342	1.93775240467811	3.18296957361705	3.01425622043992	5.79560110798852	0.5580246081218	NA	0.790863423287485	2.65347368264625	0.291170154140563	NA	1.7182008710328	NA	-0.824968651566783	-0.0783894691206225	-1.88223011049536	2.95960789273514	2.50871220845375	NA	-0.477905955438088	0.63348665399967	3.3215017825625	1.95969715644342	NA	2.07567265471902	2.57618992410872	-0.855657145624399	2.04345585725188	1.62215493895825	2.18146936887285	2.17082978660012	1.07988501247252	2.13816399169599	-0.566657183379595	0.546917173382923	1.0664782167472	NA	2.47574406321953	2.1295744412531
"prt5475"	NA	-4.2370778985069	-5.31618278688311	-4.86228143627223	NA	-0.788991017300672	-4.67235309562211	NA	-3.66934479455318	NA	NA	-3.24294554787994	-2.36632038116749	-3.80092615304098	NA	-0.909369169324038	-2.30047736483366	NA	-4.60770291906046	-2.55428927163094	NA	NA	NA	NA	NA	-2.5693619113814	-3.89535029524633	-3.93401239783419	-2.9346839477306	-4.35700063633228	-1.85949075961677	NA	-2.28206229221183	-3.06336419950265	-3.80112348570119	NA	NA	-2.42094930947045	-3.17940362668963	-0.666694515220506	NA	NA	NA	NA	NA	-3.77397373874231
"prt5476"	-0.393945467342001	-1.93439823274403	-1.08030942078855	0.140678716986506	-3.95067775284678	-0.945393131579647	0.746389002556049	0.379357327718133	3.63264305185256	0.536897593286737	-0.21507054054395	-0.0935961367916711	1.97654026803171	2.08751373753814	0.54278445527376	0.842046613958833	-2.28086583588509	NA	-3.62156565828652	0.174572239407418	NA	2.44314328413025	1.80228552154132	-0.984196416208955	-0.393711993415143	-0.791234703168785	-1.4959368385656	-0.3125427330666	1.54098196503056	1.10595909613102	2.41651375758131	-1.21995809932833	1.69902715763833	0.176637902444196	1.48793658084033	-3.88504787703399	2.57551857528422	1.70002261734123	-2.65720135245324	-2.03249193331674	1.79505975362441	NA	-2.20699465119083	1.70101880169998	1.60579857833669	2.06585573514059
"prt5477"	-1.27310613847107	-2.02432386284105	0.758448139002538	0.105674331140828	-0.148327874120017	0.666121856729515	NA	-1.00261492763253	-0.0231708453301074	NA	-1.15782288474437	-0.346989564990346	1.6708653046232	1.24759879263766	-0.0264971234198474	-0.169963406193604	-1.50056672081817	-1.03397825910849	0.898524021393973	-2.06230485215198	-0.134474825092438	-2.44600400229813	1.99031262767938	-2.38742447066824	-1.04758649640224	-0.222870588154705	0.984506238076435	0.389338790324829	0.906627504464924	-1.44355322617236	-2.43923982174719	0.786574100022915	-2.12753084280746	NA	-2.30171968245151	-0.68663801702393	-1.27643095183724	-0.333871987336471	-2.83057782327336	-1.76360292450548	-0.289688707703312	-0.935788113629134	-0.855325154635694	-1.05897481756001	1.11999766173114	NA
"prt5478"	-1.40567735598513	-1.61967505658355	0.124086851537488	NA	NA	NA	-4.10269262661563	NA	NA	-1.6103995777192	-2.13720260168504	-1.72741293982989	-0.663191725176025	NA	-0.381258925136161	-0.642833649008532	-2.44936364615858	-2.46974744773716	-3.67704856719173	-2.49939454631076	NA	NA	-1.72921801461618	-0.793001186492999	-3.9172845390122	-2.4119969135446	NA	1.46947632927879	NA	-2.04934951763503	NA	-0.00884118572983085	-1.19964098248093	-0.548045962591712	-1.64954535325556	-2.63694751311024	-4.95213708969622	-1.33392104610516	-1.94138801790872	NA	NA	0.00863493842124533	NA	-2.11466816046825	-1.89094996835697	NA
"prt5479"	1.35855080930167	3.75518020993522	2.09249620939101	3.08316344451103	4.67538439085864	3.60634944816732	1.59543620734855	3.09772019511895	NA	3.53811160702014	3.4957064926185	3.12955561780984	NA	4.39600842815913	2.82177496485519	2.98916845082046	4.21661702056869	NA	2.66774110149409	2.58398171171927	1.66537723433621	3.14707328708708	3.18220375311274	2.09560973277961	2.47507692531148	3.07741406125593	3.71150649355444	3.24426057428129	0.10644020805698	1.65705605613501	2.28847907240234	3.12669551425926	NA	4.1036600021953	2.77503740216845	3.55134605751752	NA	3.37633182117637	NA	3.25243703536165	0.834523708286186	4.62426029278525	2.92822377714598	0.822786568890312	0.612501257170935	2.50281641095469
"prt5480"	5.60053514918742	4.51315133397613	6.44426769913494	4.2568596373914	6.43645792588193	4.81329061030583	6.97223580968462	2.85766910776429	4.35064736786573	2.26351213153926	3.93933920734001	5.79270267441366	2.06871642730374	2.72513465246914	4.14520929594205	3.7100343907543	6.11142684482019	4.72481185564086	6.14383017402157	0.909529275993963	1.20951430843178	NA	NA	5.98502433768136	3.44942082372627	3.20291901777107	1.92479553145795	2.88828549375433	3.53028888851088	4.77970596068496	3.48567159072429	5.9860054233109	2.98736003463302	6.36700753615905	NA	6.2431122068088	4.0282962647906	3.61125034001779	3.49221545416879	1.24406922789188	4.33331694953112	3.76178826698841	NA	3.86106999347424	4.30339251290302	3.75098138690325
"prt5481"	-0.433805414637957	NA	-1.73311174745224	NA	NA	-3.05110248689114	NA	-3.66558604776321	-3.42053811948173	NA	-0.587828167877247	NA	-0.451816770260552	NA	-4.85269577004965	NA	-1.61025977565925	-5.19260920286785	NA	NA	NA	-5.19881585209209	NA	NA	0.185550903574973	0.468178477411797	NA	NA	NA	-2.36309607766476	NA	NA	-1.74617212327199	-0.346786161620098	NA	1.76489176545203	-2.02852305026387	NA	-2.43873310623859	-1.90148784145646	NA	NA	NA	-0.888347122677678	-1.78355157522396	-6.73586463711107
"prt5482"	NA	-1.81311387260151	NA	NA	-3.09191757669511	-1.72170439718634	-0.690627596339223	-2.27819715482605	-0.955253152387881	NA	-1.00686508697263	NA	-2.3380690220879	-0.378304542031307	-0.928437442555548	NA	NA	-0.658507969717815	NA	-2.23969776600587	0.254484665323944	-1.41928343155924	-0.396356431165127	-3.15396460691514	-2.3579454661547	NA	0.0362644344902554	-0.728188516065451	-2.3929057432855	-1.51018790693068	-2.38523081803025	-1.11319161757785	-2.13890269756522	-2.53836825116458	NA	-0.860058516756769	-2.57280173630238	-1.9098535782231	-2.14914190684169	-2.94030206071768	-0.282079364136954	NA	-1.4047468529903	-2.90396199499737	-1.46618527432522	-2.79629067552943
"prt5483"	-1.84734340679299	NA	NA	-2.4403077756885	NA	NA	-2.3246234027474	-2.67833942783406	-3.94936699504927	-4.78945142880423	NA	NA	NA	NA	NA	-4.70992636496766	-5.04613895534027	NA	NA	-3.84826683179561	-2.41444328382533	-1.67150124951675	-2.8478045062755	NA	NA	NA	NA	-3.91840424190258	NA	NA	-2.97973474197707	NA	-4.2426372435909	NA	NA	NA	-5.46939832778527	-4.05987374235807	-3.08250989187984	-4.35857363007882	NA	-0.967178811221492	-4.93358186570305	NA	NA	-6.89282468470594
"prt5484"	0.465418043028507	NA	-3.14259168698413	-3.8343132753141	2.21116153971278	0.390032926820511	NA	-2.48803184584391	-0.697724153097982	NA	-2.21296910268758	NA	1.3191431397344	NA	-3.55038422813887	0.360949045850694	-2.13467201539577	-1.29156937072116	-1.84570737229514	-3.86473913973571	-1.18293710706053	2.23557475560934	NA	-2.2415376363353	2.30882384167151	NA	-0.163406514529096	NA	-1.44929934543075	-0.422438277618209	-0.443676177752548	2.93873806712635	-3.74881516124263	NA	2.53620835618036	NA	4.72490155026822	-2.58318681634632	NA	-5.10154215870261	0.643797694427509	-2.70469181720793	1.63268696039478	3.4206784352395	-6.18850537138348	-1.16490266397221
"prt5485"	0.254322673708088	-0.122542363247672	-0.91323042462185	1.2434039806974	1.38387754629645	0.865183013762568	0.527867894572939	1.12766069983198	1.8479799774599	1.06967494694448	0.721908087987629	2.31019969648737	0.161048109150279	1.54115558941402	1.02438659665995	NA	0.0195425640152276	1.12051573679186	-0.292507170145981	0.294854636804835	NA	2.0012621128784	0.60960860563122	-1.36523343409536	1.59300206675513	-0.432447091572181	2.52539281518643	NA	-0.632296652485945	0.196201842101617	0.925951907163608	-0.00625278126007398	1.03363104330777	-0.350141457487816	0.365196859386326	0.598323754266711	-0.70430132647763	3.25998551956136	0.0218487421872772	1.71019629551037	1.79298447301336	1.98342203949788	2.26466617381926	-0.242405205650116	1.61534757185033	0.37822195566714
"prt5486"	-1.83599593056062	-0.986604341428559	-0.907376451232709	-3.06758797952595	-0.762029627332376	NA	-2.50897641456237	-1.16861239630357	NA	-3.01159691381859	-1.71387326552668	NA	-1.82427529317018	-2.00344895087495	-2.34831975793832	-1.62190826289281	-1.26558567358372	-1.79975476146402	NA	-1.33403878451889	-2.30499512739754	-2.23104393921896	-2.25448746342087	-0.563326140652634	-2.28277092456371	-2.06230478018966	NA	-0.884318596589879	-0.916638216307729	-1.34988725088861	-2.05900272502164	-1.35565343915893	-1.43360199558443	-1.77735849977085	NA	-1.50314092888185	NA	-1.38864168832867	-1.77838322178538	-0.0923200640543173	-1.84053325416532	-2.68785970406134	-1.45022352462956	-1.44532001612009	NA	-0.229192046738318
"prt5487"	NA	-3.18641147076417	-2.27731630889205	NA	-5.72729555192287	0.448031393636956	-5.20845873444807	NA	-2.17446363131597	-5.55359802094804	-0.244085338713721	-0.57717848476225	-1.84843183343413	NA	NA	NA	NA	NA	-4.65039300904334	NA	NA	-2.98352385672989	NA	-2.32642995295518	-4.86918870326068	NA	-1.77911782173932	-0.679480504433317	NA	-0.821616846858374	NA	-1.70131525465058	-2.35919891332973	-2.6058751664441	NA	-1.24863350287845	-3.27518582562598	-2.10849252111252	-2.11152597388433	NA	-3.73822007376678	NA	NA	-2.04483741396097	-2.10852564872189	NA
"prt5488"	-1.95655895610122	NA	-3.45631096715161	-4.01296303041873	-2.32688477189854	NA	-2.22348019294997	-2.21534730280943	-5.81809596981614	NA	NA	-4.24982112309328	-2.44233453678568	-4.57391770219	NA	-4.01666077912246	NA	-4.35178987621109	-5.24100199887521	-3.02204562685345	-3.97477448235345	-1.91583024770614	NA	NA	NA	NA	NA	-2.14911091520247	NA	NA	-5.83076226865345	-5.15929729283836	NA	-0.37952313552532	NA	NA	NA	-3.12233296832262	-5.63143159553325	0.661385379946855	NA	-3.85810854111682	-1.82365704377691	NA	NA	NA
"prt5489"	-0.661856979734299	-6.88470051483566	-1.80812053583978	-5.2444117169956	1.38844459133379	NA	-3.4152486677939	NA	2.02706447341624	-0.343946880681835	NA	-3.02226062642336	-2.75167969764722	NA	NA	NA	-0.688619823700872	NA	NA	-2.88956006694742	-3.41246683072293	NA	-0.541260828583638	0.354668069283028	-2.11765054712499	-0.302430826329985	NA	NA	-4.68511275693313	NA	0.82840322308281	-2.31892274115372	-2.57913619607963	NA	2.5176640164966	-3.60681590316602	NA	-3.54971121214745	-3.91997217630494	0.31694046246323	NA	-7.10416776628525	NA	-5.73247218493846	2.859688401229	-0.209733038943716
"prt5490"	1.43977298369486	2.27393188437256	2.48570612071315	NA	2.54519174538896	1.98281621929584	2.11943742391261	0.427896107801023	2.41640556637202	0.661850179323905	-1.16334617665387	0.217452763278865	0.605284140050296	4.21312873735669	-0.031425112112708	0.259315315922588	3.96421975719841	-0.357459833371385	1.39371382024308	2.50145918628577	0.546953675477915	1.78430286855449	NA	3.15375957827684	0.732580495109403	NA	2.15404554945783	-1.08294793896502	0.71629291239713	2.07050830945979	2.82372781891424	0.555606049931551	1.66326703443366	NA	-0.415841318653647	0.343614874402344	-0.0546491895847767	2.29892717911869	1.7516219378645	1.24928383947518	3.00920404812405	2.32438655793542	2.41447883994938	0.416495500564944	2.05589690621538	NA
"prt5491"	-1.72288568631156	-1.77646201590753	-1.25474142158431	-0.304324596163007	NA	NA	-1.18515142900001	-2.16324522521415	NA	NA	-1.98709306699316	-1.31716657899913	-1.83293365755657	-2.30687652817138	NA	-0.814351059519722	-1.49485855162277	-1.48117967178703	-1.38581784987501	NA	-1.56656713345929	NA	-2.52627499992614	-1.46715582633434	-2.14605764529053	-2.02506329273366	NA	-2.39036112618945	-2.46953464036141	-2.11595290326303	-1.73503364320372	-0.179253659270646	-3.05383301944061	-1.72674948186584	NA	-1.92064383274448	-2.17906278704777	NA	-2.34937539760667	NA	-0.668685393449869	-0.238251970122613	-1.31077898519086	-1.99804714341315	-0.712236303674229	-3.11402216907467
