"s.20"	"s.22"	"s.25"	"s.26"	"s.31"	"s.74"	"s.93"	"s.100"	"s.136"	"s.139"	"s.163"	"s.175"	"s.181"	"s.183"	"s.189"	"s.190"	"s.191"	"s.200"	"s.204"	"s.213"	"s.214"	"s.217"	"s.224"	"s.228"	"s.233"	"s.239"	"s.251"	"s.253"	"s.255"	"s.256"	"s.264"	"s.271"	"s.273"	"s.275"	"s.284"	"s.303"	"s.322"	"s.327"	"s.330"	"s.332"	"s.338"	"s.340"	"s.348"	"s.363"	"s.364"	"s.376"	"s.382"	"s.385"	"s.396"	"s.404"	"s.408"	"s.414"	"s.418"	"s.420"	"s.422"	"s.430"	"s.433"	"s.438"	"s.440"	"s.447"	"s.449"	"s.450"	"s.461"	"s.463"	"s.471"	"s.476"	"s.477"	"s.478"	"s.479"	"s.492"	"s.497"	"s.501"	"s.502"	"s.514"	"s.515"	"s.516"	"s.525"	"s.526"	"s.531"	"s.544"	"s.545"	"s.550"	"s.551"	"s.555"	"s.564"	"s.583"	"s.591"	"s.592"	"s.597"	"s.600"
"prt11"	-1.63435897225175	-2.47591342642721	-2.11383353113363	-1.4019329477663	NA	-2.95252484933379	NA	-4.76274557328484	-0.41132597263649	NA	NA	-0.377076464001371	NA	NA	-2.36987062086346	-1.42832649897823	NA	NA	-4.3352249758923	NA	-1.87963465962419	-1.62623370638475	-0.175707277243927	-1.02301828152773	0.359389293586539	NA	-1.15584254828074	-3.55992841104332	NA	-1.19933435290856	-2.69417064253301	-0.931356039390584	NA	-2.46291044852635	-1.24266464836387	NA	NA	NA	-3.42726803062553	-2.77555005158067	-3.0533754939682	-2.13894706927139	-2.73862184945657	NA	NA	-1.76994273778729	NA	NA	-0.939000070491102	-3.08831843965063	-4.57118674176097	-3.27326345148676	NA	-2.01410224293243	-2.9130673394509	NA	NA	-1.07455425258704	NA	-2.28320929823176	-2.32964437420335	NA	NA	-3.56917808913586	-3.81925573302548	-3.2013427987279	NA	NA	NA	-1.19805506263472	NA	NA	-1.00325953759114	NA	-0.955128341306721	-0.839816651616772	-2.79818905030001	NA	-2.96204371135438	-4.74294615176967	-2.22285434741169	NA	NA	NA	-2.12507669966076	NA	-0.595403334489881	-1.1485173424721	NA	-3.53008892991147
"prt12"	-0.57976439620122	0.803450409954957	-0.302246028880601	1.05200614031546	1.87315870555452	0.709378254559381	1.33754444531616	3.79932444078969	2.60752434032657	0.378316411585262	0.635261976836304	2.32042798187397	2.38236608900053	-0.589321792167255	0.868876707783264	0.417164323308141	2.31572402625329	3.11372912168362	2.08004775129253	5.17469393603389	3.28994747018934	3.33116995739476	NA	0.757967114322602	2.27808261495371	NA	0.976575234344256	1.78342419846215	1.36958076813432	3.31989122353899	-0.157041530554569	-0.194013207789732	3.7933148161814	1.57547904172804	0.859544592617051	1.56243259367893	1.83100066850904	NA	NA	NA	1.10586747191215	2.60559462648153	0.442533190458263	0.63155571019653	1.56161325777463	1.66695725375008	1.24954966618784	0.308738243876944	1.3767002056703	2.91896583700569	1.55393372702226	0.594981796182972	2.47682784517391	-0.0448903444542039	0.772487922216539	0.567699933383015	1.15733182724358	1.73548872261002	0.943674621235277	2.43815404904205	-0.467640742229216	3.00628778190352	3.09034607136635	0.120466799271516	-1.54272373684284	-0.692960800124529	0.541187065525176	1.04483141222661	0.0259404241296181	-0.774939356827927	-0.382214746033012	1.16204876935389	2.06309582872825	NA	0.907356612526578	2.50925398849279	1.03675342795245	2.24118399612263	1.8776278080673	0.498265416503377	-0.945679460416242	-0.600106526854355	-0.636542676985654	1.44826813648645	1.81476342219475	0.675517323448158	2.53252589855726	-1.16251529385764	1.78648946590113	0.326965797442904
"prt13"	7.58148854531133	NA	2.26485722279028	7.76890643119496	7.26254978958557	5.30747103988902	2.88725280884595	1.4938276993469	6.57202402580744	1.24879365141327	6.90394417992204	3.32663236255234	3.553743212571	3.29848334736346	NA	4.76472485702633	6.70747998176041	NA	1.95332408718782	1.62664112947198	NA	NA	3.24706711488588	5.30916291413205	13.1084879067241	NA	5.16517219456766	3.97384715934574	8.10633772814629	8.83701059193238	6.15247795821999	5.99538640217209	3.40207832110762	3.58800378975857	5.05031744452399	1.62544068876559	7.61911660162272	3.79731953132992	2.46860232658832	1.75222934903983	2.03814080178638	-1.14794465073947	8.00002153746015	7.96695218562931	1.67585876103262	4.14417710731946	8.82290048241347	5.73748004863942	2.76178221882167	0.297429618335235	3.83605002053424	3.95299010788811	2.14402377634452	2.3837062173915	1.31410372208036	5.75109578906352	4.56824709342631	-1.01006330140995	NA	0.0486061114040279	6.99864183177102	7.31822761444226	2.92207050014969	3.32854066669938	NA	1.11399791952519	-0.92286213651801	1.03581369138273	3.72753202367385	6.18875869265638	0.221471407314606	4.10409494893032	NA	2.25240868294718	-0.39632932739211	8.13186785323053	-2.18339387707912	0.762646219858854	4.26453052812779	3.69545877141459	NA	3.45098164226958	5.83227663979831	6.85522875744671	2.84469378893803	NA	NA	0.293680710723092	2.02779530572496	7.00955429835599
"prt14"	-0.544221500218331	-1.73988884066212	-2.06624333584171	-3.42838803771417	-1.12318724549625	-1.18856985031764	-2.25640503821761	NA	NA	NA	-1.36340471644597	-1.59308274229648	NA	-2.191047406152	-1.44418285277938	-2.46273991019669	-1.58016684513427	-1.68188049336245	-2.12623152339121	-2.57739740590921	-1.67186457303773	-0.908941519374683	-1.72076207132455	-0.495650568868435	-1.12608827783836	NA	-1.22324888642008	NA	-0.324277412323511	-0.788758629861804	-1.19129042110808	NA	-2.30921130784433	-2.295199202069	-2.53797116985099	-3.06529048338592	NA	NA	-3.31690004112336	-2.56529269950813	-3.87310829796771	NA	-1.55375185826156	NA	-1.55622129793468	NA	-2.38090745021064	-2.5529201995023	-1.83391006959569	-3.36830452802457	NA	-3.37827190530123	-2.75729432448579	NA	NA	NA	-3.80802794120199	-2.72384054933546	NA	-2.64848759889456	NA	-2.84620122330923	-1.85838195799304	NA	NA	-3.74415741095302	NA	-1.43728113855337	NA	-1.86462191315536	-2.99691642775943	-3.02087725575793	NA	-0.747484442463308	-2.30669348918221	NA	-2.17582901637264	NA	-1.89016105232603	-1.6569178885211	-1.81468689346536	-2.35255377035003	-2.95483593432222	NA	-1.76915423412048	-2.16239418833578	-3.84163006458621	-2.89943696651881	-3.32359248623169	-0.982772752616176
"prt15"	5.51889474321056	4.659535609364	4.13392413079669	3.12025945866021	4.06894617608753	3.89631927266248	NA	5.78250533656444	4.01675631283195	5.31935838791199	3.1661425308188	NA	3.42581351500631	4.59709748986545	4.09776455216531	NA	4.8210968930231	5.43161601417897	2.33142647156669	4.44752173910205	1.19271116852154	1.86407002571137	NA	NA	4.09994535392268	NA	2.64598526684224	1.81874215763622	NA	7.64766047879265	3.46264226858642	4.54004672238676	3.81447193525048	NA	5.04609136826584	3.16413713265824	3.18027255182202	4.04216199213353	1.43994881634342	4.35744483460697	2.56061274462202	2.87624182222483	0.80554311072006	4.75984513041315	5.52554665710776	NA	3.40529408281684	NA	2.33362108836768	2.00101363143209	4.53675791489055	NA	4.74456753927509	0.723259792782469	3.16910789272284	2.97820057626596	2.40235891723742	3.80254706667547	4.88647774610909	1.48031162342457	3.29042241647955	3.19780494721341	-0.566082794896011	NA	4.23271649615809	2.25232445386763	1.47679012815431	1.98896585157845	3.45243811579892	5.26397853730133	NA	-1.48950174706277	2.26958214468538	3.32883772866214	NA	1.57342229024034	1.13703219771237	2.67752398544083	2.46234807633389	4.58323847443354	5.84713472509051	3.72550902035648	NA	2.51552224957821	3.03266058511115	5.61033109442091	-0.75510330888607	1.68175271455269	1.96830987753023	0.867169319322744
"prt16"	NA	-0.594899067093324	2.16262367793921	0.321164235609663	1.09559247646184	2.03796840597985	-0.218990302908839	1.2072254309687	0.272649027710875	2.94876948799098	NA	1.61145280792198	3.52669473287667	2.43997603430837	4.8456147827711	1.32047849653188	3.38574269222784	2.3564490203446	5.23440792590328	NA	NA	1.89690739256871	-0.338463218747269	5.55639606144628	-0.44664996749869	1.84809182607393	1.90517155368119	4.74501581809356	-0.176992316090394	NA	1.91291623943658	-1.78961539669213	1.69193547654631	1.8891784277202	1.56798613038542	3.9005190055584	-1.1992480765775	0.575249122912437	4.290470307661	0.116271222496851	NA	-1.10382755379144	0.302455889082859	-2.87573432415114	NA	-1.93034726003915	-0.250587940584863	-0.141209062458377	0.60482192463672	1.90130148125828	1.44974043447786	NA	1.3906449138119	0.385738616259242	NA	NA	NA	4.24126101304285	2.10701503161202	-1.31599643440599	NA	-3.14145140463789	-1.36496201049438	1.46668536402718	2.62385180797925	-0.806829817517846	1.97880902822788	2.61059646415333	-3.19522253345383	1.03659925906806	-0.909676992998483	-1.53072092580122	2.56747821715526	-2.14536489579435	0.134516571290253	-1.0436118181678	0.679531634484983	NA	-1.34843752596382	0.550590134546425	-0.165372839689782	5.13291775226696	3.95125671446605	-0.00894543199592945	1.09457975049951	0.257953051530471	-2.40788317231557	-0.919106229478625	1.22705321684432	-0.665031545163008
"prt17"	0.372605561712828	-0.484696874630227	0.220155408375593	-0.663740734537486	-0.622278023221116	-0.594581731780704	-0.733749007241799	1.82972575365471	3.93420671167125	0.323417727376161	1.52961164656623	-0.0425371531748563	1.42370428116405	-0.318189864386034	1.76548970843555	-0.130232555153711	-0.426872837228816	1.14771374334793	3.14715043605769	NA	0.297159278531468	-2.09381460270117	1.85911650446259	-1.49468485999635	-0.755051167659849	0.284326795755629	NA	0.183663938815209	2.14617590945632	1.57968574257878	1.14639884023962	-0.0438129914110983	0.675518822540643	-0.0518947291927155	2.45709824934751	1.46497283776247	-0.285199191026304	-1.49195037694221	-0.168735683973269	0.615165190220744	-0.0722181649948587	0.41990807027448	-0.419600118834402	-0.479771209708338	-4.18322134679165	-2.62494943971054	-1.07751961887665	-1.40284350943709	0.737822166098633	0.501463712597171	0.435142676209195	-0.145082165919754	-2.9338979392503	0.516671080483541	0.38745285204825	-0.398333643907699	-1.68075244727926	-1.46227167486677	-0.42024594611913	-2.61393612368994	0.430282176336479	-1.13220324157029	-0.551873258945432	-1.23262373085743	-2.14807866817212	-2.14920669209658	-0.951408423886471	-0.903410899536679	1.09671299464785	-0.0304335060384289	-1.28922976997748	-0.114722544363409	NA	NA	-0.651835216069536	1.03560321022001	-1.70328235323366	-0.711448125027687	-2.04671601047531	-1.27622107327252	NA	-1.04186582303523	-0.97213233461054	-1.54367755275008	1.07303648037402	-0.84274598181898	-0.0461987343578397	0.477767704120414	2.13874343072535	-0.786627721990965
"prt18"	4.24102931885247	4.13939114737138	3.98695015263801	8.9230126701072	8.90244063266889	NA	1.76916638392466	4.43007311244546	8.77416331172907	2.10751047042443	4.91099176267113	6.45144091604236	NA	0.293845464171775	5.72502878164912	5.42709328774448	NA	6.35653442357861	5.85285713765669	7.77799080717452	8.18395088654973	1.50220427333201	3.85882796282368	4.50046407481862	5.70531521253899	3.77684401747271	5.52596971455566	NA	8.35106426612664	NA	7.75576967940006	5.07190280486078	4.80879955252312	NA	7.41257601468655	2.739615656929	3.66450988264442	3.30849577688071	2.14882535897157	2.58099800517074	7.00619573650266	6.30262654596245	2.95062870149762	3.42561754070593	3.30779333672093	5.52503381597903	4.42039015945009	2.28586175431588	8.02608191158203	6.04578731701965	3.77089592586354	2.75061810294946	5.8833923092837	3.69084669529522	3.73626098237001	7.83092957980009	5.41009554343231	NA	4.99917688060025	1.61701418966672	4.53315094654842	0.71663414460836	4.46475687946046	1.2120040881116	5.03327994427442	2.09851848491928	-1.14503474818442	5.0354412448314	1.53832693809392	2.53623181936762	5.3355955454263	4.99876701081925	2.29467793697553	1.52041043818446	6.49995080954352	3.73715154581272	4.8500563398346	1.1133916519896	-1.03817566195614	2.52664818532791	8.28347934284957	6.0118459592171	5.07457112378645	3.58756856266415	1.19428658776315	6.8443529070509	4.9625009853297	7.27255475236176	3.14027697919905	1.52005092974643
"prt19"	NA	-0.664866258024893	0.950131609497354	-2.09247381796778	NA	-0.447064439447063	0.589337357949019	1.06204818148227	-0.0823060589069375	NA	2.55478734326874	0.659619079967688	1.74557071314393	-1.6985126064955	1.80096979665517	-2.33064484042549	-0.392259227768388	1.89700414141735	NA	-0.538038971703237	1.3524352800161	-1.04973999636607	1.12322822810504	-1.01317412246972	-0.824740149014841	0.148721926284669	NA	NA	-0.527692792776989	-0.228551239388707	NA	-2.8195227413404	-1.1868430826325	NA	-0.248731398922022	NA	NA	-1.63934566876064	-0.439253418141503	NA	-3.21991189328584	-2.04872913995818	-1.91734986470174	NA	NA	-1.39015667694766	0.0286937612665242	-1.32072047321018	NA	-0.939557668467806	-1.16942918554236	0.0590564683851918	0.224150383440633	NA	0.385741310013551	0.861302523949981	-0.829058363496224	-1.81063464492418	NA	NA	-1.42902182483916	0.895839624654053	1.08516796020324	-1.05149289770411	NA	-4.42517251192578	-1.91709170390482	NA	-2.16685359013452	0.140445494228049	NA	-2.6249734591357	NA	NA	NA	-3.27050108549454	1.08264411084942	NA	-2.15721348385393	NA	NA	-2.46450974545295	-1.49355053568609	-3.84578349081702	NA	NA	-0.939350320169452	-0.384009932995926	0.715835514124156	-4.38622988401353
"prt20"	NA	2.82707381251072	0.405456761888622	-0.125612332566045	1.96879615211996	-2.90020201570197	4.71835616479651	2.43638248930576	-1.14347362815609	3.24711920139782	-0.292138797066303	-1.80515357658394	-0.0656637687441751	-2.74337906477698	1.42113407871979	NA	-0.0193567397300805	3.10476992712848	2.58806507139752	NA	-3.25467635163514	-0.468238265310384	1.03951548328718	2.40660733590323	1.23594400500275	-1.26673385312824	-2.4011909079969	NA	0.911898470226677	2.20602605413931	-1.92012410204946	-0.0210762122664216	1.48511224424111	NA	-1.49917555147748	6.46167963901763	-0.428207235938626	-2.32782228359914	-1.64484914215101	3.57440085092311	-1.99429270815567	0.683395327556716	-3.72439216397966	NA	NA	-1.63629317251136	NA	-0.00849922966467354	NA	-3.46793251921035	-2.40174307311071	NA	-2.45261101841385	-2.50561576335759	-0.566275762769248	-1.79958650934652	-0.326826224145338	-0.0385064536696849	NA	NA	-6.68310860509534	0.863708719316462	-0.218003302995204	-0.884420684229324	-1.1720358990974	5.46205700589102	0.175796414489039	5.22106633791946	NA	2.72334214950632	NA	1.2731791727525	-0.458822774448436	0.882281438827195	NA	-0.589635529740197	5.46973851541952	-0.616526652913518	1.43304575407913	NA	NA	NA	NA	-4.41297774596072	-2.28516436059831	-1.73310806655829	NA	-1.3303796224508	NA	0.152550133521082
"prt21"	6.383885051913	8.79306839965952	6.05061986190924	3.71788692294176	7.16002449466404	4.91760731160484	0.451302421833524	4.68460739843756	5.56975442443415	7.14527008262743	3.15218768718829	3.58569569125864	NA	4.97276569437724	3.98927579288274	2.13845145335009	6.27406389398148	7.51548077849952	5.27336899489903	4.79010976374759	6.54499349500307	7.52282313165	5.42349834367047	5.64249227381544	6.93083835317868	1.78501945805746	NA	8.22359518828526	6.73120176179065	3.24749031693338	4.26494188386721	7.34734779151576	9.33022476540133	1.71354789838219	2.79835052922527	5.5684072421818	6.42082033694489	1.06098876741994	3.06798522508218	7.0098569483518	5.27461848508976	1.66272431630054	4.450322691946	3.35861453797661	8.72567328901052	5.34161522785262	6.22134162864588	0.633026044599691	6.07679463783465	8.11097135237014	NA	4.3928579992284	5.65120570230349	5.20015900981565	NA	3.59267025831306	1.94286260191744	5.77692701183522	4.62032556832516	8.0059040238288	5.5256673905611	2.56696908516346	5.89896511881415	4.84741655644703	4.62689294272734	3.6994384913767	3.9024334665068	3.64727978787674	4.46538454952861	4.88555559311216	3.96179680242608	4.72035275082033	NA	2.33513751664347	2.59096104888765	4.31266830341814	3.81318012605008	5.54446341424471	2.68035931302449	3.25398940114381	5.82595973990493	3.86638115798742	3.64977483713221	7.76229768931178	2.90832809640032	4.74834952009095	6.14570861030519	2.98356833240002	2.26338209076451	NA
"prt22"	NA	0.163014720453309	NA	1.12919483681077	NA	-0.819131225518816	0.964030732708802	2.47090956187922	1.150481273572	NA	1.82051635028101	-0.693823183004588	-0.822358921838059	3.64416846766273	-0.464533498867726	-2.27299519267593	-0.507670903983574	2.94540804129445	1.9092237732057	0.000565303928927507	1.99433850357337	-1.17829343752548	-2.18449902415701	2.75648816885644	2.8447580471608	1.53818898489518	-1.39907612847323	-2.28316406759694	0.94989460476015	0.623667540070213	NA	-0.482195967494621	0.665526769975691	1.51515757171469	0.605346295922255	2.20630020583844	-0.934808620749874	-1.6718259331253	-0.549200591994251	NA	0.351840263731999	0.18344345523782	0.187073028453494	NA	-0.861533899357135	-1.45084180922124	-0.819881261134457	-2.43191529239277	-2.29659603270106	-0.590726496397475	0.582790063665673	1.00153184707367	2.19754695768332	-0.399337487762172	-0.0789768200423002	1.12695782233659	-0.337509989796038	-0.150711528311039	0.199986523133252	-1.241444847213	NA	-0.33168674292326	-0.00637137241080915	-2.10307660928399	0.126740074725817	-0.576729348716473	0.711349809765772	-1.60467130427189	NA	1.05186549272368	NA	-0.0499831883633094	NA	0.133665022232571	NA	-0.299226451312419	-0.262238320960541	-2.27923808102417	-0.248614159295837	-1.69195560559908	-1.33105902957393	-1.0293385311413	1.04933610491125	-1.25674290313996	0.678545033554733	0.388958377504495	-2.02983202106868	-1.8907141169308	0.874272338814998	-0.0824614671944771
"prt23"	NA	NA	-4.67099364977771	NA	NA	NA	-5.65451067950928	NA	-3.37867590254852	-2.89539920628681	-5.87239998293294	NA	NA	NA	NA	NA	-2.50878825451391	-5.5037333153457	-5.30499537936645	NA	NA	-3.92688129159942	-3.72419632991059	NA	NA	NA	-4.25486355681033	NA	-3.42693063981323	-2.1980144616163	NA	-3.56533789677473	NA	NA	NA	-3.99475267747563	NA	NA	NA	-5.91105630309012	-4.49865009902028	NA	-3.64930134057021	NA	NA	-5.24404806599879	NA	NA	NA	NA	NA	NA	NA	NA	-5.42532842322035	NA	NA	-5.16787133760582	-4.06822317408411	-3.29978296984677	-6.97838202342034	-4.96195657080023	NA	NA	NA	-5.77466525970201	-4.10192561547627	NA	NA	NA	-4.4723101854221	-4.7357990948478	-5.4712350397761	NA	-5.01962765577905	NA	NA	NA	NA	NA	-4.08050751292414	-4.56718522066593	-4.73974348719025	-4.78785514116267	-5.09919755330169	-4.9270338320504	-5.10748743635558	NA	-4.65240779831406	NA
"prt24"	NA	0.793704004597898	3.37747927370364	2.65476153118828	0.118846296878973	NA	3.55338760016471	4.27394176521784	5.95125001265847	-0.929690685067422	1.95012898092862	3.74378006555438	4.40292684638153	NA	4.82151338327119	2.25770324613132	0.396526567031373	7.56912220470696	NA	1.68464193966305	3.00791184429689	1.13249696060149	1.4983297838683	3.40542878102854	0.567777711957363	2.77634520552496	-2.04651518211262	-0.114262856804002	3.34757960192214	5.12762103613272	4.10374135776774	NA	0.449138915534147	0.00242178895088951	4.62336893852309	6.21594125938263	NA	1.7969143476174	-3.55068101874613	1.09509178752147	-0.0831302628287824	NA	-0.298290296029983	2.32759652774228	0.381852750341819	0.530916242634078	0.00642285945949439	2.16994465888527	2.88730287323451	3.72784605705213	-2.79385251655947	4.61944364007549	0.312896413446945	1.56216183424816	-1.32445467036994	-0.00930178175203719	4.02551312798345	5.01140361772475	1.57044070552295	-1.23266777483897	1.17734953022881	-0.170764494534453	1.07038990836559	1.55040829435257	-1.90475273703716	-0.662541358672311	1.09118836795698	NA	1.27458812382702	4.0334374530162	-1.16731444038792	1.0244083137796	0.852279036566298	0.274906784959546	NA	1.94832113834652	NA	0.377529437366632	-5.60435663931353	NA	1.98689625017574	-1.0054635426156	0.265135656927681	2.96587946127376	3.30206580763494	NA	0.34285527692836	2.88718273021029	0.752739980366552	NA
"prt25"	-0.967832902894661	-2.18326138106381	-1.29069365224708	-3.36828641088814	-1.77973082818047	-1.0440213632836	-1.80947948464251	-1.42163281822493	-2.16076865960963	-1.74667652155432	-1.96656380024239	-2.01589741790464	-1.72448228805801	-0.717127697985829	-0.392371631884286	NA	-1.50833204833756	-1.8550054375136	-2.07560089566999	-3.13897253744492	-1.7141526707022	-2.03370387910844	-0.893136848378633	-0.974683275868096	-2.35893333254386	-1.66227072400781	NA	NA	-0.587682371144317	-1.15942728778367	NA	-0.606792548038549	-1.31255208944767	-1.679971071689	-2.0497098497362	-2.02713053511692	-3.4558090741389	-1.8739823591538	-5.54391506122583	-1.37770667910543	-1.32164033675257	-1.60893634496672	-2.15876373578825	NA	-4.25868590665914	-1.60918705241127	NA	-3.53785465452219	NA	-3.26269448460807	-1.60016497093869	-1.73144266666209	NA	-3.32939001106128	-3.40644898887854	-4.29344863279756	NA	NA	-2.91856282730023	NA	NA	-4.0380618642828	-1.99055329963875	-2.4556404435621	NA	NA	NA	-2.65594849027621	-3.68014317103552	NA	NA	-2.40882286695579	NA	-2.54860548392496	-1.19634884804405	-1.35928442562484	-2.51676465936263	NA	NA	-0.928048078480505	-1.31917197515071	-4.22471353701931	-1.99186230787486	-2.6572427522479	NA	NA	-2.73829954623407	NA	-2.487144681131	NA
"prt26"	1.99296255196107	2.84180978508663	1.50017967656878	-0.380536786383456	NA	2.52770727751439	6.21272873633898	4.27839614770278	1.15469895857349	6.5639911306425	4.24370149910962	4.93611121496567	6.87493657382193	1.46027152615787	0.498288855862902	3.25374619312051	1.20746348166404	3.80324865978389	4.07129643610407	-0.382072644626293	1.81737205680547	NA	3.82653571468726	3.71176972416958	5.26898715874561	1.51711345029925	3.22574476602811	4.07110213358151	5.90695308325373	2.42401124845062	-1.25943036830783	-1.92897058530272	5.27434492136195	3.66161861609393	-2.22115278755839	NA	1.57738306019071	1.47514179589044	-1.66704995116646	-1.02948682816025	2.65369814601465	5.64525246863065	0.645417877879524	-0.00817746157833799	-1.62560099421208	1.56666381601194	-2.40675604450285	4.16576321798714	1.07971055450768	2.9050062756828	NA	0.513926477049684	2.95327541875701	3.32029032036082	NA	-0.738580141114613	7.64904304786309	1.01924161655833	5.73739389721068	4.12235334681341	-3.09982714044496	4.15719729274161	-1.68286823215382	1.21975816449724	4.25174445232102	-1.60269735066604	1.50590087071604	2.75229863818664	3.75067739089471	2.41903659529238	NA	0.372814686345289	NA	1.05100073790386	-0.0216323929834601	0.344802928631213	0.839080909307907	NA	3.3783249889649	NA	4.24447366739775	1.29494051170114	-0.0765791584032947	3.68834175898502	4.20973976929575	NA	0.989595993848491	0.534972691110449	NA	3.34107425263658
"prt27"	2.18743315950173	2.95504686522155	3.35863169974375	2.59155518976233	2.35380161400616	-0.850356719985523	2.45627426094197	0.252347012157941	4.33689115700626	2.23608690400484	0.141262173090441	2.78035824762499	NA	-1.53107470974447	-0.466927598392929	1.28499001797301	2.85105258563668	-0.741815782498442	1.41426245467605	1.73796032979993	6.72650606425931	3.53879027776895	2.98885823156622	0.483989584134658	2.09707623130618	3.25800054662757	-0.975096990427996	4.92721354306149	4.37561017418984	9.44985037474908	NA	NA	6.62862020644108	-0.0502174099065125	3.77137885603606	6.97748394052779	1.24553877944196	2.62623791277854	2.71581096639321	-0.511469180608378	0.572076428977149	-0.802695622657015	1.00732550971456	-2.1465075658692	-1.88715849868818	2.45689529891734	-0.406207160000425	NA	-0.072393675234279	4.30887458938297	3.83447005473812	4.20540028986026	NA	0.962751538855602	0.488739222586314	-0.392597372215238	-0.53995953933631	NA	4.19804659790817	5.8559692107577	3.63801335364075	-1.36345188760934	7.332519703121	3.33023806807576	NA	NA	2.01698348412617	0.346110650642968	5.45784949207172	2.68341634392228	2.68064840928085	4.50781960792306	NA	NA	3.3894108157234	NA	0.691623124894106	1.38820125638629	NA	-2.83984833129935	2.31795124163016	1.6284361022772	2.05135893374765	1.00969611154244	0.105048808503495	-0.0784125825780439	-0.642784402075961	-3.77775088485412	0.694794364576221	-3.47272840665087
"prt28"	NA	2.44353248404867	3.78494568630772	3.17756432436104	2.66654021806503	5.19461004345484	2.59217521768631	2.09983387639758	0.907263899809102	3.05988413860602	3.17025605211026	2.7841130562284	1.44643856235093	3.5677737331384	2.52320354204641	1.17416406098012	2.53605383720852	0.798442656695341	2.44954512888766	2.38688005903662	3.73319596770242	4.43335141483092	2.66495406076716	3.39634264499329	0.4599611912053	5.27744314831573	3.25710666659087	1.51510931358583	3.55339006905076	NA	2.3632162968492	1.07903417538179	0.644937322980291	2.30756096478064	1.79312073612923	1.8362203015527	NA	4.00105796479657	2.11746317558366	2.14500296706095	0.177538306406729	1.55621911335392	0.206354899266669	2.02255222153045	0.801091518429393	3.10558586065724	-0.00317477316013481	3.69621711863208	1.36048165516896	3.45487215843597	3.02290898066466	2.91408218355201	1.57942366911533	2.04603468309646	-0.137771331891446	2.13684604963789	2.42276879912917	2.04978608931254	NA	0.840892357528034	3.38965436471816	2.72204020449812	3.01290696557668	1.99143537530984	0.901543015079425	0.218435414029044	3.3762015183892	0.343535452553303	1.9165221962554	1.97033095291304	0.921648937071262	2.49884982308493	2.39366779651867	0.760794598712823	0.861603679263989	1.59103324093972	NA	NA	3.31047890990689	NA	1.78991424550629	2.98523658157076	1.61488446912375	1.32255099447702	0.254996937954894	2.66817854385243	0.895894362097374	0.658338276842706	0.8020775998201	0.32557061068971
"prt29"	NA	4.74907884837029	0.429071077092458	3.17665563423555	0.979589726127034	0.906696767155633	3.13018951347123	2.70812657479313	0.147823278072168	4.73972313771817	NA	1.54779873601823	2.43830246935351	2.19091542954668	2.99538163425047	4.40615180351576	NA	3.48592839972202	1.94510046277362	1.78989680446403	4.21552539913356	2.67692807689326	2.20522408706326	3.25896631288238	1.09581812583649	1.67045684007199	1.77281828820458	NA	1.59420102478201	1.30950905495572	3.85138850790541	4.56820896569135	1.39584748573934	2.67118505876837	2.59318505649349	4.57939374165952	1.74280023181391	4.62515121675327	3.04359903365579	2.3022834838551	1.30661183129789	1.37611780468535	2.30161031140043	1.52576034430948	1.74237874950354	0.458442288462392	NA	3.28232585575756	1.33429515263428	1.1422459348981	NA	2.68888504528896	0.808008777448316	0.109143774253925	1.68448362200954	3.11266944322479	1.22854065823095	1.43082943662605	-0.743731235708888	2.0728591261729	2.61962444808127	0.404946153249889	2.6569869310095	2.22378418710234	4.63375290887619	4.11396152986463	2.0499326416934	4.22888784461643	2.54989001163704	3.7508130050599	3.12885676077341	1.80379693130429	NA	1.42655847368231	1.66576465209663	4.47173653618673	1.79924673007842	2.7446495216691	1.64329434749908	1.57106441251296	2.85571893568148	0.907890852353631	1.69060161501969	1.09208510930972	1.9719595777062	1.16394357218907	3.10604822621821	4.47700483766631	2.76947554409013	2.88528015552127
"prt30"	-2.86946342394865	-4.54013059788788	-2.39949055128725	NA	NA	-2.34445704797742	-4.82800975368118	NA	3.72661507308708	-1.91563597255865	-2.90554550057192	-3.44638804601714	NA	NA	NA	0.0337118831941897	-1.45883310691162	NA	-0.634650013395829	NA	-2.46236876376119	-2.40389678406925	-2.90898916073211	1.98482889053803	-0.585775040612484	NA	2.65466772519564	-0.30501197146929	-2.00060183410541	NA	-2.76870758027401	0.958714289345	-4.35224564529643	-0.908943487258951	-4.26286849350969	-1.76278078470031	NA	NA	-4.10942932590847	-5.68396050220159	NA	-0.355024167157324	-2.88524639625037	NA	-1.95835449015919	-2.22603786638558	NA	NA	-1.82715055950985	-5.66276372693409	NA	-5.46429407484143	-5.36439850494942	-2.01222619817061	NA	-1.91244905868317	NA	NA	0.0151277411269284	NA	-6.79055861975223	NA	1.00389520646467	NA	NA	NA	NA	NA	-0.938504187884585	-2.71935537863765	NA	-5.33696209509845	-4.86406547007581	-3.09197394782433	NA	NA	NA	NA	NA	NA	-7.87565937919588	-2.74985296158296	-2.66995760862653	-0.305442566704804	NA	-2.0740032001414	NA	NA	-3.73759200853711	NA
