"s.3"	"s.4"	"s.17"	"s.21"	"s.32"	"s.36"	"s.44"	"s.45"	"s.48"	"s.53"	"s.59"	"s.72"	"s.77"	"s.81"	"s.116"	"s.118"	"s.122"	"s.159"	"s.167"	"s.192"	"s.206"	"s.232"	"s.259"	"s.267"	"s.273"	"s.277"	"s.290"	"s.309"	"s.332"	"s.344"	"s.347"	"s.373"	"s.380"	"s.385"	"s.388"	"s.395"	"s.398"	"s.402"	"s.410"	"s.412"	"s.413"	"s.416"	"s.417"	"s.418"	"s.426"	"s.434"	"s.453"	"s.458"	"s.459"	"s.464"	"s.468"	"s.470"	"s.471"	"s.477"	"s.479"	"s.482"	"s.485"	"s.494"	"s.498"	"s.501"	"s.505"	"s.512"	"s.514"	"s.515"	"s.520"	"s.526"	"s.533"	"s.537"	"s.543"	"s.550"	"s.553"	"s.563"	"s.570"	"s.579"	"s.581"	"s.584"	"s.590"	"s.591"	"s.598"	"s.605"	"s.614"	"s.621"	"s.626"	"s.627"	"s.628"	"s.630"	"s.631"	"s.632"	"s.635"	"s.638"	"s.641"	"s.642"	"s.655"	"s.657"
"prt11"	-1.18212289102784	5.10348574427121	-0.663224175449372	4.45083180915844	6.1001293104293	8.67812507355774	3.66406128618942	6.29088771463897	6.56614666142663	2.38719714076811	0.671661293793787	2.1016523500129	0.1871791571231	2.03978982401116	-0.576899413214357	-2.45311207002417	-0.603119316235236	4.08325917432219	4.80234570513103	0.823671318558876	5.53887485312047	0.260029398450314	NA	1.65630319738517	4.57421202990095	-0.514862667648458	1.01654541375852	6.37556974008457	1.56682733767016	-1.0070190770497	4.07159088978903	NA	-0.312663691287827	4.49766152511517	-0.584199757378135	NA	5.69488734148527	2.62715062795966	4.60263841740582	3.40525059290921	NA	-4.99213908154248	2.14828589413439	3.45095109419716	5.81324050909543	4.78140495191453	1.76950413305426	2.31733608261447	0.47745954661841	NA	2.11750327926588	0.609215446528034	1.56105005241787	NA	4.24149369709099	0.586087948551364	-0.891986643509576	-0.592165146481723	-0.180962262543094	2.2257383030163	-2.25661258855349	4.34891412430584	1.1008626506021	1.72584806229973	1.8932105628388	1.26688769968823	2.39478292951339	NA	2.06061838080774	2.764179134354	-0.372090213578729	NA	NA	1.61784868392113	-1.50151276654624	3.88066616755289	0.174046072241259	1.13324762943274	-3.17041217910874	4.52406332666497	2.13667512287498	-1.46704362836295	-0.453596914874355	0.32356570487984	-0.972524561945088	1.5727791386319	4.41344028762014	0.875287752386057	NA	2.26142928051174	3.03338791178507	3.08331772596994	4.93859645704756	0.247556907170819
"prt12"	NA	4.92763054480001	3.05474808104692	7.73551711861222	3.49228963984572	6.0021069834788	NA	-1.91134499560984	3.84264350287296	3.39284855612082	3.32699869231068	4.57350714056815	2.28075206865109	2.23991156196679	4.21452491478422	NA	NA	4.21869323360494	3.28398129656788	2.64232739630151	0.227988188608387	2.93054885333888	5.37256469101568	2.05526572016092	3.19574801493903	2.36918641919306	4.88102502719046	4.77907023369252	NA	5.74913892253627	3.35194443592658	3.83414284996533	1.21643113383293	1.62518082409586	5.04390842171505	3.37835210683093	NA	7.17814188100046	5.80030941025336	2.23258437239946	1.57205857800578	1.14944877769789	0.954443206836856	0.86458407870803	1.49826675505151	0.153416367644149	2.4480489841415	1.31262436029667	1.44229316477659	2.10359157037484	6.39715678200647	4.60159566719091	1.93807167840254	2.77934620572159	0.958289498604079	2.60750623216781	5.31915649628432	0.677676196057251	4.44667402557969	3.81522042109553	NA	1.85969315375611	4.76110565265717	3.88985188244828	0.716333781752817	1.88030884301984	1.09273167653182	0.486962604171034	1.37213388366539	-0.652249107027964	-2.3856897995091	NA	3.54467921857117	0.730857728619781	NA	0.919311161643854	0.484924800614091	0.917085284984885	-0.929607154031559	2.0041009562618	3.19031758183031	1.62254936886448	3.85774592725817	0.0375607410510741	0.598163818527711	2.75264134775374	NA	1.96975639019863	1.93863797791794	4.82833631196547	3.31018595308434	NA	3.28853482330968	0.721493271739673
"prt13"	2.40818834944364	1.06007523364942	0.0106180933474435	NA	-0.589347587267927	1.90625921365154	-1.10378644161366	-0.381420391824599	3.2267815984727	1.95748767575799	2.75233121774123	0.232127700094946	-0.428160711678994	1.27068889188564	-0.177617136724546	3.38359501460495	1.36338322765107	1.90144118593422	1.72920498841889	NA	2.02947976443472	-0.254276770139038	-1.10869825787572	0.755065289771623	-1.94362007455895	2.0011953251487	-1.69042357884252	-1.23305168340139	0.0723142863432655	-1.41663936072901	0.737864541372485	0.311517949258337	-0.894103902201731	-0.63894749106683	-0.645249440991583	NA	1.70690944010495	2.02007000149696	-0.497743770780924	-1.26761315536117	-0.866885081666217	-2.02331221003296	NA	0.285552061430789	-2.11405898913856	0.41262839048925	-1.56999815544012	1.50992282193381	0.0569743511150546	NA	-0.0972540575698638	NA	-0.902063620315807	NA	-0.463225855840747	0.866034044399035	-0.763706448831431	NA	-2.79582262022936	0.62666853872454	NA	-1.0167797139252	1.89662420228543	0.679290858519717	-0.345444019724748	-1.33661520316272	-0.317690919929322	-0.432949103440304	-0.238441065729735	-2.29901451696298	-2.22692833768757	-1.5953543737168	0.798040242547627	-1.27893832817774	-3.14228578120352	NA	-0.51405002888128	-0.171978575212646	0.343972363471447	-0.744147124360866	NA	0.186799601762793	0.435994996334232	-1.72432261229595	NA	-0.987142679985364	-0.764134028395494	-1.76608211877521	-1.00582521646526	-1.38448500787085	2.02868419343309	0.410717510639312	-2.92922409717955	-1.12424697385812
"prt14"	4.55360891564233	3.19513742627722	NA	2.20477950825154	2.85410056615794	3.83901462816641	4.33265187280606	1.66646254570915	6.09409510499025	2.53617895436046	1.67177210476693	1.5005800183099	1.46637688535953	1.83955661248639	4.07632386127757	6.45018315819435	3.87767027036312	-0.0980005932327759	5.02331975713751	1.98593145242513	2.62998983919335	1.6183948951139	1.70312447112078	5.5271155651569	6.09427780406624	5.36299157765049	5.9376912547159	3.49118360484097	3.98289587374635	1.41381782739168	3.85610326934447	0.117614719473865	0.619900117601596	3.32934052500128	4.51193487978287	4.58074986786017	-0.620257652900705	0.680254819659835	1.92134851010898	4.71245013742795	NA	2.85821556068001	2.54223676404188	1.47210072923768	NA	NA	1.51724718978897	3.67322394129051	3.7160050702637	2.35291187065353	2.95498815779404	0.0975466385288269	0.252041663963008	0.629183474338113	3.23440320790373	4.82467565717359	0.533239949710028	4.1073545655353	3.88955581098027	1.33655785756736	0.549118164395822	NA	4.21881590003382	3.41895620055812	4.56092921560679	0.85981521036736	1.30062509202758	-0.632740156450606	4.13716249023638	3.15378399141455	4.24114142657853	2.42373661709878	1.07957572588126	0.0354845978824163	4.3901387985031	3.56383668023951	1.21031229713477	4.50464314941686	NA	4.36093684638399	4.72659037985287	1.15245688493964	2.0546498544055	4.7050477508056	1.63720586938359	2.62190499492403	4.1968241664444	2.26807803870937	2.13624061888051	0.0388651788819152	1.64763598634403	3.68932955718881	2.16678747088232	5.61512642040655
"prt15"	-1.02273807679835	NA	NA	-3.84009664881599	-1.40794826506035	-0.395322109437747	0.392649167985911	0.256261983583247	0.249661919020734	-2.80962233324147	NA	-2.65109393681343	-4.1004582000367	-2.13964247448196	-1.7968173435367	NA	-1.08119675092011	-1.71963352444591	NA	-1.09896100905287	-1.78293604425137	-1.12500620976228	-0.417911962509561	-2.41095585457619	-2.05887116464906	-1.82602635613667	-3.21788029414014	-0.651275441870158	-1.75972772078613	-2.1101042306716	NA	-0.738899011305362	-3.32565997228115	-1.23801208626033	-0.876370791185696	NA	-2.3213112367897	-2.73890790040101	-2.44733611145309	-0.379488514860913	0.318081981022816	-0.895659294229243	-2.00884796841771	-3.15651962106047	NA	-1.58173565551905	-1.89470097613149	NA	NA	NA	-3.12793627123813	-1.84630515891145	NA	-0.615850701106655	-3.99098421247312	-2.26495814200939	NA	-3.12484737543869	NA	NA	-1.41231638525594	-2.74919128420121	-4.7571021992028	-2.69042050610107	-3.48051417986707	NA	-1.24916128078057	-4.15573847541265	-2.38240574996371	-2.11651109871052	-1.50114845004439	NA	-1.33424956126974	NA	NA	-1.77281457489049	NA	-0.702407315068271	NA	-3.28954985968486	-2.8954069107837	NA	NA	NA	-2.33772379145317	-1.02783976187922	NA	-0.715918524149845	NA	NA	-0.246512560429632	-3.126638530046	-3.92500741593784	NA
"prt16"	-0.0758533257973447	0.498740237786614	NA	2.47798758151133	0.776292383251274	0.490439828516483	-0.745789971331847	NA	0.370641232249141	0.650895073457171	1.36641733890578	0.181877998373885	0.0210570481019467	-1.35836012594698	2.96979564995192	0.601324267905706	-1.07936709574342	-1.4851125148012	NA	1.39798944110722	-1.74526494912371	NA	0.978428681748569	0.272110660728566	-0.257385333033615	NA	-2.3867404472423	NA	-0.0440268733852058	0.403146763140909	-1.44864750085249	-2.79612948993514	-0.420749797324466	-1.85170330150311	-1.75542706474238	NA	-1.18882724745621	-1.41077575569131	NA	0.485637485763726	0.580637499281941	-0.636495032770555	-0.966900527180331	0.98583655723126	-0.717187288754871	1.10450215384421	-0.357796750645002	NA	NA	-1.9719884320859	3.08818356335154	-2.07199041669518	1.7175972638207	0.896090274150761	0.767843903968117	0.814204163071789	-0.0159175142865557	1.82728595877603	-1.37293043387395	1.71507125330916	-0.99283359521893	NA	1.02811406422661	0.647869253454849	-0.342515895344415	0.634909019791663	0.819454758841392	-2.76859909525105	-0.695995866872752	-0.533371043690184	-0.577575178290529	-0.351175123739403	-0.369107237369642	-2.6501833745568	0.408390607391947	2.27660352807493	-0.295815704753063	0.245707999521771	NA	0.315706649740407	-1.50185749423201	0.509583258720205	-0.285450712724088	1.31480762721675	-1.01295542805427	-0.0930862829888215	0.999437187118647	0.667308731371906	-1.09653711455072	1.50942030268608	-2.59338384356213	0.705029789107358	2.27078319527355	NA
"prt17"	6.09853009297542	NA	0.253436740024581	NA	10.7934740674086	5.91137439668334	0.318064797751425	3.71105365499824	NA	-1.90986526176981	1.1105094828435	4.85683628524505	NA	5.31350131888997	-5.80379496326123	-2.20411804597619	6.46699970046929	-0.240722991352387	2.41844423736157	10.2295123840575	10.7527950951659	2.86112013625151	-0.7468573034221	7.65786684010887	-0.905520497185653	-0.944507285337808	-2.93041323579305	0.506365771222859	NA	3.95644659971311	NA	-3.61056161535101	-1.0485518924839	-0.35614248427889	0.38122930818047	NA	-1.62855102804624	3.99348652791033	-0.482884767402633	NA	2.73453254117336	NA	3.91208339735441	2.86561951192613	NA	1.84352058505956	-4.62284363908792	1.70894162378104	0.883402843446411	-2.38512169857428	NA	-1.29287033681538	3.28819647574728	11.7446995714527	1.97604302625157	8.78587878930742	-0.449494117191294	0.992028477188301	-2.82374960176816	NA	NA	3.14436237759193	0.0240893152538688	6.32176284175185	2.80917799242568	4.10908296531037	-2.51636931203837	-3.20242351308347	5.76139644236509	-1.98122094067974	0.0311630673888883	3.69365548259884	NA	-1.00225137232209	NA	5.22784829220432	NA	-0.791510464091331	3.01653189642798	4.43667406372324	1.64237605610042	8.11144388689387	-2.87515198722291	8.04373223891623	4.00616343229871	-0.460498790672789	5.39078501661981	5.47810852982463	0.59163736764436	0.200514703287801	0.0410407296001916	1.73024010285099	3.13831210783585	NA
"prt18"	0.879282094357655	0.952417873545454	6.37230590386229	2.21571965255023	3.52377274447638	-0.072996094247854	1.45132540350075	4.14519220934737	3.35114893020259	5.99306413656812	3.94851295331156	4.76676552608079	5.13400640719671	NA	NA	NA	4.07087484308252	2.43089657819966	4.01813073569061	4.53890335441133	2.35847787983236	4.40380373136478	4.32341407734553	3.02889541619035	1.69670936393495	3.15749788326147	3.66607242853693	8.42497609082796	2.51443885856608	2.4230279391825	5.00359439475328	4.53126461874654	2.8918968645211	3.74638160193096	3.94397778146149	3.08986231052539	NA	1.18894219456562	2.73105616405428	1.92914158828697	4.40237283538302	1.82197998310896	1.29592827359824	1.50123638947654	1.81287825453669	5.45134330173235	NA	3.35532326859756	1.49600549527107	4.60520203201015	5.47668089610611	6.5124683798215	3.86564029718637	0.956477039238638	1.51473487127917	2.99677737901259	1.37221800360627	NA	4.8702709066	3.04417286370368	3.57423803279411	4.34259103208365	3.47347412975745	1.70522099932051	5.66260749669524	3.31282022532722	5.17802993553219	5.31764118093134	3.27640982042418	2.45121200409053	2.14702283840775	-1.56766417746316	2.60638274539197	1.03145585437166	4.23368693248942	1.62039415978745	4.06890817079348	1.92070600373266	4.57104958021264	NA	2.36551452360578	8.54188341916782	3.52075000602543	2.11484514833751	4.81030029641726	3.84879889879593	1.80938402886318	NA	1.64750818504842	NA	2.90822980137672	NA	2.47393458373517	4.00727172675655
"prt19"	2.61953659208877	0.311153814877448	1.09019300041473	-0.690251478651347	NA	0.300055204349898	4.37631690822339	1.91161615284001	0.24823473599758	0.0817684617504099	-1.01315644633622	2.35954117584022	NA	-1.04615186255553	NA	-0.518576453169248	NA	0.981043408793081	-0.996179831482127	-1.19461005778634	-1.12361620754192	-0.237135070579278	4.70952311029771	-0.650506311146994	0.876940207536196	2.60603810764843	0.661299974012911	-3.91928063034659	-0.971420126918772	0.693193564402499	-0.76080380753358	-3.61332806271589	-0.609241644849582	0.123301336972475	-0.532932387328068	2.67849068467166	-1.38878077719135	1.80410020976475	1.72693156185295	0.924894781847652	0.434911756348611	NA	NA	-2.60953410287308	NA	-1.7345627203594	2.00068644497117	-1.52402979258354	-0.749870379814276	NA	0.635320213113105	-0.147248158081695	0.438210521844073	1.65740446804609	NA	1.05606078885872	-1.0800484982996	0.594132324749852	0.464307891875531	2.19866379254325	1.0611056398031	-0.038119893873108	-0.221332970997663	0.337193369843743	NA	-1.61723814106132	NA	0.764347174786994	1.2727908762709	-2.01570484874228	3.22803115192437	0.963492012740893	3.10859790732148	2.19979279669092	0.755895206405281	1.55982883077221	1.634685340567	NA	-0.886827959855002	NA	-1.63016214978407	0.312697892825361	-1.90298313537389	NA	2.61092000604606	-1.81534164577942	0.258031157482012	0.309947351558676	2.11694058566	NA	1.00972161686898	1.73915146141702	-0.642777027004523	-1.8566694900063
"prt20"	2.07902623679783	-6.53783067900169	-1.87948584628314	0.662103619508033	1.78794861190055	-1.53527556095132	-2.32609833102305	-3.79687149717464	NA	NA	-5.63083490477191	NA	0.316118501201655	-0.660820870751061	-0.659079455864043	0.295729003395936	-2.49878983211618	-0.622216620101983	1.13483478600465	1.17812029483166	-3.30369956203224	NA	-0.242025112449916	-3.03954478346841	0.228176268548574	NA	-1.92285098927477	NA	6.87139510398952	0.739387506805378	-1.75466569915582	-1.80282496674695	NA	NA	NA	0.861747657944455	-6.34467015405232	3.38903732848919	NA	NA	-0.271083507004939	NA	-1.36581618234753	NA	NA	-5.64821731387939	-4.31587402400845	NA	1.58697185938009	0.342420460302829	NA	NA	-7.34603284692776	-1.39397973036435	-6.16590701009002	1.96571802101747	0.534348996450572	NA	-1.72999328671179	1.3799499121928	NA	NA	-1.08210027296601	-7.59806658251411	NA	NA	-10.1156753680865	0.297852387028051	1.15192993183548	-4.25443392804407	NA	NA	2.03684737727225	-4.2422666245722	NA	2.05042553708379	-7.31254658839973	NA	NA	0.528806360598508	-4.32148449627906	0.370345553473342	-4.34542176774382	-0.668370630616784	NA	0.749885722353769	-4.92885476045036	0.172435459865491	NA	NA	NA	2.14466504097478	NA	NA
"prt21"	0.519843817758276	2.39430688071428	4.02069537352719	2.25789701101876	3.10665331553928	0.791452611234369	6.49309105487167	1.4537906622411	2.82241625568702	0.500309238797016	1.42600561341987	3.07823655995929	1.91363983891634	2.11514230555203	NA	NA	-0.166095494529254	7.17394119027012	-0.13191931182013	5.6054552942837	2.91148289493539	7.21299327626019	7.18334008741383	4.54473839224422	1.87959634550376	2.97147868607493	0.417881263894877	4.74459316862912	0.807826778754879	0.641739007050252	-2.26181914669189	3.22451995912312	1.84468180980779	NA	0.85793221474484	NA	0.643821711494568	-0.484887271810913	-2.4204001080988	2.46357111386314	NA	0.248017752362359	0.249145753683483	3.04656063257515	-0.642194200887506	1.2487373811036	-1.66388792821199	-2.57247063164185	0.0463251055779023	1.9451049993465	2.96120512471266	3.11377331417932	-0.710176566225843	-1.73553364885669	2.1833504148033	NA	0.343248742353651	2.30122665132117	-0.401236595408614	NA	3.82687956158834	2.34976263500781	5.54918408041762	0.0842998999453039	3.48376834237042	-1.73806164891088	2.07873318459347	0.537995616471895	NA	0.671158099582794	-0.646414842677165	2.32161744333794	0.0503941909977549	2.09565253164214	5.85641695227902	-1.7588576842967	1.31010274572808	-0.250770899286643	-0.275501204241893	3.6251136503025	4.24149943827038	0.0901618918988727	3.88192495468677	5.31440377263204	2.93371670428728	1.44241193114078	0.843315559416667	NA	0.64077634548424	NA	2.3818356262851	NA	NA	NA
"prt22"	-2.25971126427135	-0.69251241638427	0.190898162452473	-0.463937830394348	-1.0372441318925	-2.72049711124909	-3.83594241937707	NA	4.84026433930857	-5.19062108575382	0.475793417984204	-0.169858346657428	NA	2.97975541124924	0.559500445559226	-0.787074940322082	-2.03958337114594	2.46045010721313	-3.52587213087285	-2.09911874375874	0.14844999536014	-0.294012959224924	6.30086356318995	4.44023911404206	3.11979352980227	-0.939949624625652	2.66581747167403	NA	NA	5.07020956857559	-2.05862695233058	-0.488020770141706	NA	1.02395137520413	-1.70310974218725	-2.20887651799075	NA	6.38940262509097	NA	-6.59593572626526	3.48798182503769	-3.64033628714502	NA	-0.261653086640817	-4.15541074904253	NA	NA	-1.89444249381958	3.11035713633543	3.56829723749233	-4.75072185087471	-0.269558762814369	0.528474424629618	3.21962500451617	5.82348161018213	NA	-1.56695222292581	-0.706463262557145	-5.8294051594857	NA	NA	2.13882118774671	-0.673547287737866	-1.25473260544207	NA	-1.64031055359824	NA	-4.11351774010172	-6.82951572067349	1.08990894042244	-1.3339185013005	NA	NA	-2.39023622680381	-0.252513181710021	-4.02648187583792	NA	-1.76673809078343	3.89218973857412	NA	0.0579565937745585	-1.754533794071	3.58199983261692	1.15009880270331	-0.431537452744793	2.51461520785086	-3.4595738025559	1.07758699925283	0.65282929381242	1.96940052293324	NA	1.63257892781051	2.56617656723579	-0.671133883187217
"prt23"	1.08446761241762	7.61867817637465	4.09052087652474	4.81782927214753	1.91374277484948	4.66307746644368	NA	-2.26622963418324	4.48641533801693	5.48076587126104	4.19373153719878	7.41209967531449	NA	-0.0106405801066956	0.0104171387355487	3.48583962233846	2.13589469015062	4.28314657344238	1.68265818048779	4.29874094043412	3.78734367997428	NA	2.0045100316256	4.43528074063306	3.33154061502945	2.73594536629995	3.7268944294212	5.76228899642119	4.4020192053467	0.588492761209079	7.10402728786334	0.714467656409193	NA	NA	2.61803481802198	1.79116545950016	NA	1.54363091404113	NA	-2.24929879322569	NA	2.81995768031162	5.14262946029711	0.839110758582504	3.50029876252991	NA	0.322960539943758	1.51918805250081	-0.026831158914652	-1.33191932918197	9.0169735483697	NA	0.285675516920613	NA	3.78043286072358	2.59954729898206	-1.5404371319905	-0.060383104887652	NA	1.8069024985327	1.24918974333341	-1.93510601274496	-0.39582766979508	1.15860100350976	2.20079878780001	0.521175045791521	NA	-0.924826383982784	1.37752740367493	0.794737052060045	NA	9.86350827016421	-1.54312496876728	3.30423257849281	2.12698496127526	1.06646737526699	-0.071591417206141	5.08163204145391	0.665247073803221	0.969591430181318	2.09096808898104	NA	3.19904488020637	3.66002499506323	4.96200599761684	1.59554570563281	4.59115208814782	8.53647931266702	-1.22148292072624	3.27108681633539	2.54397460755	0.512826991302621	4.14497847133896	5.51714220192232
"prt24"	5.04821773400506	5.75571151244911	6.45872887065914	3.41896605100823	NA	5.46919535569034	3.77068390255821	4.02817858718438	5.10022472866038	NA	NA	9.01991998378593	NA	6.88850131167827	NA	3.17319093216598	4.71484193146825	NA	1.86633271275268	3.01640427452133	4.32434789527465	1.20183730488834	0.76214958372376	4.71065854563206	1.01465319447617	3.78300965905746	5.71720510258383	5.38520482897298	4.77536603874322	7.25776103308248	4.06358349322776	2.5166445453129	5.10336915610684	NA	2.18938772754553	1.93629617022217	2.95818930421171	5.23216508058137	1.8139261584734	6.5459807870463	2.76918472984518	1.60539115931091	3.64287374996564	3.27834397965016	2.35425896114231	2.37762338447216	4.90216718260963	3.50746703364813	0.556006212524756	2.50062219599912	NA	4.23834788046375	NA	3.22110546405253	2.18310948810031	3.39807330336332	4.99235082562506	1.98724900806261	2.37680046673264	2.51204260957044	5.03181001426289	2.50663748210708	5.64126938782379	3.85505146421965	4.60129921460844	3.43042514283696	5.20961146977958	3.44996818426496	3.77852373841952	4.63194893918498	2.20225026353338	3.16568735434877	4.52279097773406	7.57017303531832	6.00300429101723	0.452794262623287	4.54305838969732	3.51362961918739	NA	1.49965976543476	3.8227224198164	4.8109783449143	NA	3.14169156149263	3.11485733360871	4.27937157410033	5.19684618046755	3.38849670529321	6.06673628930934	5.72267588820193	4.09869313838676	-0.179115364992743	1.08342011077583	NA
"prt25"	5.08546558801884	1.15419053755931	1.43034233273751	6.06139794539199	1.05211678037795	1.25668482682945	-3.48314870889961	3.11111180970471	2.7586958320199	2.4840055141258	1.05911112144848	1.5562947511996	NA	3.21631989465841	6.84517074522662	1.5711428500934	3.06323688326292	NA	-0.499596973467372	2.8639323245041	NA	3.54816592586695	5.95505794016305	5.81761939013933	0.280958484974617	0.215662704129445	NA	1.14491692075928	0.331392033981103	1.92119203159963	1.58631109113748	2.07326725729486	2.37619768800973	NA	2.03411608925765	2.5595962175697	2.07952005788594	0.0729775614252419	NA	2.90699575229022	0.940987583490661	NA	2.43496949461784	1.35833315124723	4.03455601779526	2.91127123402913	NA	0.779468271467158	4.70790355302191	-0.581517824057677	3.4399443921195	3.06789259373925	-0.647436469920249	2.07850263141174	6.07205025073281	2.68428085251028	2.14349405632653	1.50581632620743	1.05302132535706	5.03055547939808	1.28309769170978	NA	-1.39789572821501	1.66272703973644	2.94547407887232	2.26467155113644	3.27072576984306	NA	1.30457828291184	1.78011617708257	5.0366863185297	3.15947392677633	2.71825598455233	0.285437144418105	1.04324414455008	1.37458637696745	3.83809721057885	NA	-0.591636151184614	3.16085262124907	NA	2.95868298912462	1.81942494829512	1.98383448024434	-0.445709145498637	-2.13391883559335	NA	NA	3.22957709159949	NA	4.05423696279547	0.0211754479213118	3.88836305059115	2.42475180008874
"prt26"	-1.05014230202996	NA	-1.46666321622001	NA	-0.430752468847071	-0.325345776537403	-1.20448696013709	-0.751088162213227	-1.72675905250887	-1.34378469789961	-2.11075672153275	-0.998434719273861	-0.951383073302571	-0.200701578988194	-1.17397297703188	-2.31164774426372	-1.18731600722374	NA	NA	-1.27478147152006	-3.40924768417543	NA	-2.44539249184626	-0.720337558969276	-1.87097324139466	-0.297696268764844	-0.820013269328706	-1.64980260583057	-0.772067224539516	-0.78451933762042	NA	-1.63570998026414	NA	-1.14926271007009	-2.17946599205721	-1.86670510327609	NA	NA	NA	-1.351299607187	NA	-0.444423603401344	NA	-1.4034366971646	-0.854563421007913	-2.02307237793537	-1.35401767185482	-2.41067874156653	-2.39085457263561	-3.03956034328725	-1.23810784834909	NA	-2.18440718456268	NA	NA	-2.21417958791789	-3.21946080333446	-0.823391269437221	NA	-2.5909095701877	-2.04350354099804	-2.08807959649803	-1.5203811501303	-2.41723778785243	-2.13791561592272	-1.65911980587986	-0.928628508997305	-1.14260523793684	-3.24478048226608	-1.60338401593139	-1.62484544249258	-1.56958488131214	-3.74681189440703	-1.33764577767086	-1.79927787579416	-1.92920965606246	-3.6951146580685	-3.78201473656058	-2.06293890078201	NA	-3.22653133848945	NA	-1.5613276386465	-1.68463071893603	-2.01630753245611	-3.80845100602572	-2.79606146231982	-2.43554437793	-1.56896351348847	-2.0307292149667	-2.39309999430786	-1.30133349362662	-1.39402192472858	-1.74230538538964
"prt27"	1.70745137052414	1.3580805029065	-0.99827810812425	0.654099779164085	0.478470424404367	-2.37306981676712	-0.660036809257344	2.30782804318196	NA	-0.887074661093452	-0.960920733352323	0.874500594964988	-1.67017854215468	1.35492064258223	4.10593663414883	NA	3.52709208728552	-1.61977055955009	3.05868391277016	NA	1.60861601819131	-0.122988898236677	-3.36625954938352	2.47549405534278	-1.93262835531161	3.09803654494183	1.91758066962894	-1.64072367593387	-1.15228849668048	NA	-1.49333088859694	1.88398645974248	1.16395349579174	1.38735872517177	NA	NA	NA	2.12419290615405	-0.908667215604272	1.28680909323254	-1.21907471780275	-3.67967473050933	NA	NA	-1.6152917074688	-1.42370783719925	NA	NA	-1.1859550864533	0.0692778259582993	1.90297817229415	-3.54829995746973	-3.56290847126176	-2.64521961192074	-1.07085734169696	-3.30787565427578	-1.20155829272442	0.85093386472003	4.63998137083464	1.26041243614147	-0.621183218478565	-0.853334539725375	NA	2.55219445549311	2.1874242438852	-0.439988054735204	4.05066576172407	2.94416040344024	1.49784270533784	-2.41028942569775	0.528803482245878	NA	NA	-1.10289111576676	0.975835220655684	NA	-0.71462235852212	NA	-4.23886139721456	-2.34690946143138	1.57936486008627	NA	0.723129927872349	-1.84859884350601	NA	NA	NA	1.60531366504819	1.81011594365229	NA	-3.92481953331907	1.40191542556038	-0.993585770844375	0.334866565364424
"prt28"	1.73102869029692	1.17576158211564	NA	4.02093746138269	-0.667385516244864	0.77649530063878	1.87697340684581	2.21973808110063	NA	NA	5.1422989177866	3.56832548168914	0.663743136858378	4.56219714666767	-2.64751438564774	0.398965386813632	4.76829572525841	3.76370518754014	4.70356066716159	2.03631879018514	4.05338404723019	3.29926997334849	5.92917885493154	2.6863658449836	0.239285995543026	7.09538342785678	2.59395085422584	4.95413232303298	3.81940940710322	0.616042404864468	2.22312674727444	4.80460226653546	4.14136877672021	2.23311747009059	0.609080128700757	2.32897621802359	0.664619843041616	3.3520501047253	2.43530259511727	-1.12799774379768	0.591425867932886	5.26666047544754	NA	2.57155606771995	3.62729861419926	2.74244978533894	1.01023795327679	4.98917535962919	4.4751633727355	NA	NA	NA	3.22900951513817	4.96072505927652	2.75478279019167	1.86511633925617	4.75395464883899	-0.527112447458274	4.28371145874747	6.74989520259795	6.25094087872521	0.702517308786207	4.13628890638634	4.37471796703953	1.18365303974711	5.61702174778612	3.64756372711396	-0.84791076578639	5.67878506717098	0.727086994028501	4.87032465523708	2.62410861019562	0.6057515700822	2.09920666401218	-0.0292313854623327	5.33470060516981	-1.56678228121727	0.241332367903743	4.58896329152174	0.69334185246915	0.355474572600045	1.86163426406922	1.21413719827271	5.38216266885677	4.85295223942993	NA	4.73052887913157	1.80277292590878	4.91257796548898	-0.867689538503225	2.45904352232547	3.81537718748407	1.47007081837018	-0.819027922640307
"prt29"	0.395330787868627	-0.584653083525363	1.30063175284628	-4.142056842517	NA	NA	-3.65390621643823	-0.0311944593044052	2.30903858784713	-1.77431280403347	0.643599169016959	NA	NA	-2.10562322087901	NA	1.76708748771745	-1.4117546742231	-1.65642965117306	NA	3.27533747243163	-0.0568706923991508	-5.02193627085299	-1.40523188699507	3.90858270809115	NA	NA	NA	-1.82246153272972	NA	-3.59508084602448	4.13377448847571	NA	-6.44149210902	0.0340345298212706	NA	-0.907497198727031	NA	0.698316053343834	NA	-3.64867033035459	1.83180322828775	NA	-5.32319965185345	-1.45973340752338	NA	-2.8066259171048	2.41669183335676	NA	-2.65672603850993	-0.330989353839227	-2.53464403695165	NA	-3.22987505837329	-1.82045076598327	-0.198570472194385	-1.03675328541142	-1.15490907029301	-2.14982787688653	-2.08519041129129	NA	-5.57272656209863	-0.827621945793744	-2.34875186032455	-0.811186112936853	2.40655745418216	1.1268008207109	-0.952796464566473	-2.66774891529604	0.853910164645849	-1.27404255630488	NA	1.40603768019639	1.08659566503815	NA	NA	0.694100212273778	NA	-1.10680250878113	-1.30950392802261	-7.17929521685372	0.281984153642994	NA	NA	-2.4631673235019	1.8294581431915	-3.66261401164059	NA	-1.96650952411921	-2.08266275850967	-1.95978374700469	NA	-6.77514309341983	1.76789284852601	-0.316995269963119
