"s.3"	"s.14"	"s.15"	"s.17"	"s.25"	"s.34"	"s.35"	"s.38"	"s.43"	"s.48"	"s.54"	"s.60"
"prt5274"	NA	NA	-2.7570770704967	-3.28427526420406	-2.4084919684266	NA	-3.9459679171934	NA	-2.36742097996962	-1.77307846224547	-2.65897095254704	-2.73207205029629
"prt5275"	2.9550533613202	0.356982440011628	-2.08934920325081	0.923195711677444	1.49806990469305	0.0620189819946634	0.60692983166979	2.91537938662647	2.15658361710067	-1.06762429023768	-1.11924900751947	0.113750600029706
"prt5276"	3.025650883434	-3.9368045921555	2.88711309785054	1.38641799462034	1.34221991734063	3.71821323834829	0.266787467211545	4.60539293263682	4.89261830099756	1.37082019748127	0.490483991418189	1.92495467271953
"prt5277"	1.83659998242432	3.48448839826468	0.866217418803101	1.55839553283966	-1.25762437103606	1.7982656906875	6.33344432978531	0.81062035536788	-1.60634120514876	1.24138614211449	2.59069243862744	NA
"prt5278"	0.210346962510683	NA	0.247942538723326	-0.421751691298557	-0.113681933879408	NA	NA	0.0468756576951121	0.101447199746891	0.363877326737998	NA	-0.192620707534386
"prt5279"	NA	-1.00542073572224	0.625168162829324	-3.02418697265934	-1.37020773222685	-1.63073757745547	1.09050008808386	-2.28163637736962	-0.731889281724594	0.2162364394894	-2.89456804649229	-1.59706992770902
"prt5280"	1.7280345252139	3.0854761658136	4.61150022150405	1.40458327402558	5.27587504180172	2.43060658551351	2.70729890473083	1.52183697886164	4.80840348867655	1.36693342712295	NA	4.07598814513
"prt5281"	2.53903620885901	1.52023391211123	-0.285591770698294	NA	0.700571688184302	2.20421011547006	1.6821444624987	4.65492500682697	-0.880104384158867	-0.629835439596487	-0.577414902472057	NA
"prt5282"	NA	-0.936451221587024	-2.09574520047385	0.468154416371108	5.20061983097266	-4.8448939375174	-1.77699014969719	-2.09533537059225	2.34395109145401	-2.90011466026126	-5.83388830916227	-2.56386539348725
"prt5283"	0.0883869212340793	-1.72458095028627	-0.212316647980258	-1.40221496322199	-2.14302408978911	-0.829147817459249	0.586612629885912	-0.439483266457834	-0.367794953555429	0.0403544755990491	-1.56915779896117	-2.11890132259641
"prt5284"	1.42525179595459	-3.14807970503761	-5.43192995723743	NA	-0.988439620829358	-3.19671787394414	-2.88938360289694	-1.03217312635178	0.281229049057211	-2.56107306964438	-1.19919693267169	0.173871203983213
"prt5285"	0.664223214521762	3.22851553782704	1.85591115327564	2.31663670631567	3.24330204482634	3.27582422928096	3.98711009771634	NA	2.76532116389764	2.30706298240176	5.13763272207153	2.77192278170953
"prt5286"	-0.267267426137228	0.578885874447665	0.926508267008512	1.84553942522716	1.05495340540413	-0.507492288352362	0.526970620681653	NA	-1.07070525620552	1.25913210571564	-0.900238130986714	-0.717100334729644
"prt5287"	NA	5.95679562711291	4.11542090831826	1.25464074255744	NA	0.154792105289962	NA	4.8961997896235	2.68263226045265	1.44725986074789	4.12998762934611	2.85676646472206
"prt5288"	-1.75415236183257	4.31325712868326	-2.0842422299446	1.1378059633573	NA	NA	NA	-2.72595391588394	-0.127060996901235	0.425299118585272	4.40616581743926	NA
"prt5289"	-2.01160506920302	-3.2616511644818	-1.8249681315233	-3.0609914595979	NA	NA	NA	-1.28662581150363	-2.38948902433116	NA	-1.02042125597272	-1.7080463131153
"prt5290"	-1.90518552603909	NA	0.195525693275967	NA	1.98557882783441	0.0142169911868842	1.83182326054349	2.07270316375926	0.219498604605938	-0.206168218655595	-0.45679793248412	0.127927988839082
"prt5291"	1.36728234668522	NA	2.40359709625635	1.37731226002569	-2.25329987153897	2.30379809413757	2.53868061274977	0.356978048233893	1.25735354616824	2.94069525739874	1.7619110753335	1.01309190085798
"prt5292"	-0.737359850225801	1.17831537175908	0.483484687749591	-3.18116437105903	1.74396596372395	-0.647780209999724	0.132848024586319	0.454656573040011	-0.138408052087062	-0.772000157197215	-1.68962347700648	NA
"prt5293"	1.9250418858474	4.65106536878037	1.49978317286735	0.100390304582796	4.63748174532031	2.20774288271005	NA	0.279146717821414	1.43824271505705	2.95620393530945	1.70808916365286	1.20710171006862
"prt5294"	-1.24562471392349	NA	-3.08607026666814	-1.7560218506294	NA	3.55250366869649	-1.34378785420076	-0.617941002792786	NA	-5.2860288143657	-3.53328525662848	1.43574431354922
"prt5295"	NA	-1.89964490004311	-1.86822466099999	NA	NA	-2.75700638383296	-1.25156071024206	NA	1.46644334620579	-0.750766403293469	-0.109944178177905	-1.08409169235994
"prt5296"	0.374714582234648	NA	0.894410974118469	0.96018278145771	NA	-0.117094592925189	1.03183076770078	-1.23492444265669	3.31129594805074	5.06131904440483	1.18519337784371	NA
"prt5297"	-1.11253751070967	1.00061098782567	-0.849401767263198	0.610362983418114	-0.129764414319323	NA	NA	2.00190808574902	-0.858290958668892	3.32688627496801	1.08655258908517	-2.10317208702286
"prt5298"	4.16904003683766	NA	5.62148699633318	NA	NA	1.19970316752017	-2.20746022030859	3.46999224513763	-5.54734871211743	0.219995245619934	NA	5.55866467088713
"prt5299"	4.83982875559778	NA	3.37989377712407	3.88498086713621	6.27142330862496	4.95104998577845	5.6723858857284	3.88366403948028	3.03853040550331	5.39263844091751	4.24176396628378	4.64324401141333
"prt5300"	0.5385218212317	1.26424985914208	3.26853792670274	0.414605700381262	-0.0195853208153998	2.30816224027942	1.31340422975642	2.65274225519549	3.16663249462045	0.585677987336421	0.719590218213437	2.6084384393443
"prt5301"	-1.23757021586342	NA	-1.21740820615242	NA	-0.318727667027441	NA	-0.930780000748701	NA	-3.83461341502742	-0.448072477981121	-1.77770913117212	-2.63276183780942
"prt5302"	3.41776434947541	2.23442343202301	4.07505560878928	3.53316074686506	3.08139817975684	4.70117728463379	4.55748866166036	4.36568926231238	5.32084809296103	3.458890285542	3.17370024994418	2.52242502615742
"prt5303"	3.48435729634947	NA	2.86269517273593	1.06365883109627	5.28400939773295	1.59205187272841	3.66030989352677	6.21890767100111	2.7898799768051	4.36141263356099	NA	1.22586721133806
"prt5304"	-0.722023687336272	0.321130249684384	NA	-1.50048960606589	1.21352809910705	5.8766055742296	6.55486051605523	3.87591783260402	2.98376172389483	NA	10.6677852102989	2.52475791129597
"prt5305"	NA	-5.00850687338476	5.18835694472333	-5.01944089874354	-1.88829302302104	-1.83688276597363	-5.13497626360523	-1.28700854900781	NA	4.92600386146137	NA	-2.58688001456821
"prt5306"	-1.28187386608951	2.18910127087267	-1.00317932838608	-2.60246944888291	1.71260359327097	-0.724417184560049	NA	-0.542222501133597	-1.13498345690012	-4.93245073754476	-4.87302088768787	NA
"prt5307"	-0.684693227264955	NA	-1.28585580731606	0.955862908481073	NA	4.2922994433238	NA	-0.667673310298983	1.12049405709201	-1.73167521115725	1.78006032678037	1.59419227284713
"prt5308"	-2.28971678581079	NA	0.617263309647708	-1.89879984045983	0.7848564183091	-1.92327648814117	-1.99959382460302	-2.31981180892312	0.0305371375373663	0.266799949386343	-0.555389404272884	NA
"prt5309"	-1.82518679624118	NA	1.18564235236371	NA	3.98739232155221	NA	-1.63225667952822	-2.50020002260896	-1.07329264452678	3.3314931505579	1.11573455772934	0.606286800618358
"prt5310"	-2.43914356191598	0.62365902544928	NA	-2.15036196802875	-0.221242880771054	-0.74957484410837	NA	-1.02493919798902	-2.88048843733484	NA	2.38706118421186	0.343787876803037
"prt5311"	-0.680620508303787	-0.416273488372679	2.66811998327564	1.16628938086575	NA	0.0711760785976818	-1.98209015945747	-0.808815749301765	-0.117653924543627	-2.75187869861017	NA	-0.746252449254626
"prt5312"	0.351404405089528	-2.56243448362795	-0.0286501315674319	-1.77254316376269	-2.09018798301515	2.04761239029443	-1.48297892727153	-3.49041133509872	-0.419127507733214	-2.58378613500675	-2.16630078022141	NA
"prt5313"	-4.32423847061806	-1.52857079565432	NA	-3.74832843200644	NA	-1.20535145391976	-0.25394589921058	-2.98161940491525	-5.20161335392115	NA	-0.982249228339756	-2.08548957267146
"prt5314"	3.55441144147091	1.77524512036628	NA	3.06784853005548	5.30156026487197	3.55423065677862	2.26365961890977	1.49389135015712	2.43216066583782	4.02197535067882	0.745026631808463	2.71495775556323
"prt5315"	NA	1.22982232569874	0.289711750169105	NA	NA	0.0690549646759804	0.406919820217438	1.06816587975266	NA	NA	3.59838725711555	2.68934803728218
"prt5316"	-0.482550228397899	-2.92811996912834	2.36608281487861	-4.91686416299161	2.55599914637328	-2.31668867237921	-2.52711202149373	-4.138511760071	-4.21369498435697	NA	6.68600049966962	0.174933796619347
"prt5317"	3.38929433313106	NA	6.7693244007048	4.08254585087042	1.19631072572831	5.16222320676215	6.65194773716365	5.37919387116286	5.58355886346184	7.35875307897722	NA	6.09730127598232
"prt5318"	-1.64809735909638	0.0609581362542402	2.14829983077021	0.642231984040881	-0.288294572325851	0.452531235316308	-0.958665769709375	2.24578392977497	NA	2.38570189074438	3.71567772234913	1.49791455982959
"prt5319"	-0.539521489419985	-1.2579032267555	NA	-1.69437652820383	0.812252817177475	-0.643370279325863	-2.4097378815078	NA	3.8767835279748	0.126607845548171	NA	2.76843536567504
"prt5320"	6.33362525251683	NA	6.05934703889091	2.28005453850948	7.28438354712171	7.11517012569491	NA	2.20417950383825	0.168660474887421	7.75576012001143	6.11016373068291	4.28555851163753
"prt5321"	NA	-1.43380089993005	-10.9130163644032	3.03543534392614	14.3545144171885	4.89914835154449	-1.91445625205092	-10.656396581709	-1.18717197681403	17.8820886444082	-2.54854276574357	NA
"prt5322"	NA	-0.133961261388486	NA	0.0831027926579781	3.37228474048166	-1.55828881150477	2.904713232376	2.00725683725353	NA	0.802943334761824	1.78946462379947	-0.214852250723745
"prt5323"	5.5202794888527	3.25094707506203	NA	0.487443888942294	1.17230011969248	-1.5732133400806	-1.47025919142647	7.41580856856532	4.99573916573491	-3.92438895303936	2.51425031192801	-0.769305341306417
"prt5324"	-0.716598563375804	1.9355450565778	NA	NA	-0.578858448676882	-1.35383770356778	-0.48882932377211	-1.82478391971013	-2.05953715704758	0.0788413452003343	-1.58925688575242	NA
"prt5325"	NA	-10.1242327804567	1.01575586476677	NA	2.50559925787239	-0.81463952155478	-1.97380073763681	2.68487683873735	NA	4.12231582397986	-2.07542278813349	NA
"prt5326"	0.999480430993924	1.24241920494433	1.77561210174176	-0.12748451185292	0.573655871183137	NA	-1.12939886519631	1.08784797037506	NA	-0.2445814064348	-0.134717166965679	NA
"prt5327"	NA	2.09615699193445	0.384754448289493	0.209819651857607	4.29577380509572	1.0718042672564	0.0752412255047947	2.38737071744089	0.522684321966401	0.0141723339474369	-1.44563965431034	-1.4414936623021
"prt5328"	1.33430716892742	NA	-0.853311223572211	1.74358163848601	-0.164041363617268	0.807043598783875	2.41766335743038	NA	NA	1.14059538006111	0.920631804351413	-1.56002099863987
"prt5329"	4.76473824915026	5.79860317140802	4.26829733592787	2.4562835666311	5.10027335005268	4.97822664084664	4.04226746507387	6.08838701330937	NA	4.33821534016064	4.65039051048105	6.03991057162355
"prt5330"	0.935193140946685	1.51221947855577	-1.20833231809194	NA	2.66613325534205	-1.36851354728714	0.75645602739586	-1.22020044439293	1.64312486852895	1.08958812838905	3.42600254450576	0.462131464432693
"prt5331"	NA	-0.406592108076009	1.57326864922333	1.68526979497544	2.81388147156422	0.820124376557368	2.92866224923407	1.19030473692356	1.75043364193185	-0.564064210397772	0.791135027416394	0.497293870752094
"prt5332"	-2.84764725048477	-1.06045554534877	-1.80808671172134	NA	NA	NA	-5.316302209349	NA	-1.39541487690129	-3.47410557185521	-2.12906579254624	NA
"prt5333"	-0.212828083747866	-0.851732510975503	-2.43018085149005	1.3564489289972	0.784579814751799	2.5106950543637	-12.6527823239493	-2.78727976642583	0.918557189260153	2.96278166323227	0.180473646096135	NA
"prt5334"	0.722058875584934	0.518494910743261	4.53436021442617	-1.8495061192356	1.35513698933056	-3.52400574096394	2.54081586142509	3.63608034471182	3.29427577720418	0.505420162232439	0.316037458145999	0.363117773112256
"prt5335"	4.24228942599249	4.09702808339711	2.48316021044882	0.66088128876381	2.15654192051573	3.07388365089161	3.07225126098804	3.88455953191495	1.73224700401223	NA	-3.52622220825913	0.245129405325829
"prt5336"	-6.04228050881717	-3.22961448812693	NA	NA	-0.819513645030747	-2.44260032762025	-1.08472594099642	NA	-3.92878611308226	3.62489735372659	6.04900837134537	1.95781778907636
"prt5337"	NA	NA	-5.01881401537446	NA	-2.01408303103181	NA	-2.85083435682312	NA	NA	-2.6638753137701	NA	-2.1398585389416
"prt5338"	-1.50148508707906	-0.710059892423449	2.28165356195081	-2.40418351279697	-4.87639687422868	-0.367175375102999	1.02202282703721	NA	NA	-0.659488066209885	NA	-3.96704948814744
"prt5339"	2.32081255610981	4.81845639369079	-0.389542929302666	3.51836606396883	4.60583946283233	6.38642709756849	NA	NA	3.95285620725014	-0.124454829991331	NA	2.92010173079733
"prt5340"	2.25115831468855	3.93901402097124	1.38840772585434	2.70290687606169	NA	2.43307769827467	2.868049347276	3.05906474658167	2.69046155395653	4.08884847157371	1.41273423586023	1.96909882658095
"prt5341"	0.736609970749942	2.16306669893851	0.513546983358299	-1.86225362885624	NA	-1.5957542688813	NA	NA	-5.21710079627426	1.50192247579405	2.02770264400514	-3.7574297656723
"prt5342"	2.69441891694456	1.00644801185511	1.12513126089833	1.14054609062279	NA	3.84452703287482	1.08015030217554	1.39446531370709	2.70738784494265	-2.4928688016713	-1.20216974056461	-0.677512024746303
"prt5343"	1.30728853352765	2.08120477408811	3.93893876261204	3.03053213778414	1.67957261964521	1.15492201008848	3.89523961513054	1.39862387960217	2.41515932069516	3.72824145189299	2.40615985655316	4.38229903095224
"prt5344"	NA	NA	-3.41896700428019	NA	-7.43370690082032	-4.30261099325538	NA	-6.76483795528261	-1.8831203643959	-3.18485327910655	NA	-4.52463663433149
"prt5345"	NA	1.65040093135061	NA	1.99087677211833	-1.60520609980586	-0.900264347379668	-1.84565120231848	-0.928182845388884	NA	-2.7628104869638	-5.30457484258608	NA
"prt5346"	8.79156103553195	7.86211529040712	4.12221445166583	0.435294143079467	3.19633042655458	4.02434149052151	0.312254179809508	NA	6.63644704958974	1.84024806609187	6.14208573181011	NA
"prt5347"	NA	-6.4963524524088	3.77221226915713	NA	NA	-16.1255013858734	-1.66877636595513	1.63854795736603	0.734255011581329	5.85436437550977	NA	3.60004666460868
"prt5348"	4.22903131021909	NA	3.08515696565239	NA	4.09070405383783	4.01661350074894	2.09973546114817	5.08196097612842	2.23720475781291	1.84330213763411	3.47194778899859	NA
"prt5349"	NA	NA	-0.114448830704571	2.55205178136674	1.84718196961592	2.55073914424621	3.99384115830028	5.08924003948365	-0.147035837392021	-1.27201298399673	-0.786453475425075	-0.803277213028905
"prt5350"	NA	-2.3014172336284	-2.13149825274647	NA	-2.45255461957576	-3.87867318116925	-1.83851771717067	NA	NA	NA	-1.83829431439546	-1.84269945140349
"prt5351"	-4.37853112138869	-0.711494925468868	-0.455051066629524	-6.35822436342803	-1.53709525662267	-1.47026396539391	NA	-2.4201731004356	-1.64754651832938	-5.39129351280795	NA	0.452874067590281
"prt5352"	-1.52697735726942	1.5443751539929	-2.50743286487871	2.08563754289545	1.84610143503747	5.71243077011263	3.43699294080106	-4.2364566685263	5.05504746493971	-4.07789538948483	NA	-2.12358762184589
"prt5353"	-0.71122036581643	NA	-3.16037684997382	-1.8148584326234	0.411196844331472	-1.09161687983548	-8.15856362198574	-0.732875266983979	-5.83030093347467	0.398232005419745	1.2680859870927	NA
"prt5354"	5.58038560877571	1.75216851827236	-1.49332227936826	NA	NA	3.75463586695354	8.631443102572	-0.410497104916687	4.96466035567773	-2.16007368872276	NA	4.7453762777535
"prt5355"	NA	-1.77070056589821	2.01715231836104	-0.644785706413603	NA	0.395016293931216	-1.81129942922549	-0.904348340426716	-0.0570121618120283	-0.387842969765219	-1.28162420829004	2.37391735173189
"prt5356"	0.654044361488673	1.11183730985101	1.13774722658793	1.5742093699699	-0.00510130320973745	-0.053723466236881	NA	-0.810602888350409	0.419948355684457	0.309048947736062	2.0448497698944	0.83794845916938
"prt5357"	7.45430142455029	6.37447996067405	3.63222130780536	5.76893026748453	6.63303986429328	5.56080469590378	4.85822152056645	6.6649621713575	4.19095833456438	6.29394782440348	NA	4.79380259005131
"prt5358"	NA	0.354133601083332	0.742464345197836	-0.883118463522434	-4.34124278625306	-0.406167312831897	-0.8413821897261	-0.440986947216874	-2.29818755679341	-2.03960477047117	NA	NA
"prt5359"	-1.27736599856374	-1.94858890046605	-0.152610815960733	0.778353457033201	1.55636645231057	0.712404538573342	-1.71145510985327	0.0739231181085024	-0.647784587609883	-0.511537430437366	-2.7318350403427	-1.20802185413745
"prt5360"	3.818102635944	NA	1.11998147643472	4.88927383176515	-0.552996273119764	0.493816637404845	-1.81675325800184	-2.535295434492	-0.874626164629299	3.71873082644905	1.02963541187741	2.5727164399226
"prt5361"	1.09332537844732	0.378073197972947	-0.244429956039243	-1.43021058564468	-0.85726144762461	NA	-0.0433962266279228	-0.250821185506054	0.898481356428045	0.269389300358229	0.652014083755972	NA
"prt5362"	NA	NA	-3.0637294791222	NA	0.826475640748422	-0.833692339293046	1.83066301845878	-1.59764262963439	0.118544382477219	NA	0.63828122079326	-1.11236045183913
"prt5363"	NA	-0.252244932370814	-1.23041792583616	-5.38729422052168	NA	-8.51614707723729	NA	-3.41946243662204	-2.24183355950154	-2.5174943306977	0.0726757509151779	NA
"prt5364"	-0.417624607223015	0.643910122246615	1.77995133592322	1.95600059896624	5.0547977327405	-0.735034272565427	2.82947690701815	2.76931335481556	3.47198186676501	1.18800299301733	1.75757260817214	4.09564462212412
"prt5365"	1.88227695712091	2.47381713276817	3.50947413770088	0.91255798739843	1.19126826156072	1.99059819169459	0.940231585456291	2.62466681689436	NA	1.57438117462726	2.06972301437964	2.34998606051165
"prt5366"	NA	-1.46217767686624	2.98639966942301	0.098246647683651	NA	0.629337070010873	2.96962079970672	NA	2.30596777394154	-1.78255822965149	3.5188594497977	2.00375641975612
"prt5367"	-0.517403884138627	-1.49427962953034	-2.4531549952233	-0.904392149272625	-0.990771929940958	-2.72258878399278	-4.57660570073614	NA	NA	-0.928945810350162	NA	NA
"prt5368"	0.236615984744247	0.445928219569773	0.218793670862847	NA	0.995447379987111	-1.13342584241453	0.824461082842634	0.899661707350425	1.01193322977677	0.24639234831426	NA	-0.70817912255905
"prt5369"	0.0386413912143871	1.12867025512103	-1.02655354988351	NA	-0.561101558105158	-1.24393334591208	0.410110873500985	-1.76627543285816	-1.14276603444855	NA	-1.15051695819754	-1.03749424964008
"prt5370"	-1.4981392119317	NA	0.52638573545839	-1.46209929400056	-4.4397548532386	2.1889967667352	-4.71380917317135	0.633667955106749	-0.220552695842673	NA	-1.72485377805277	-0.802877627489583
"prt5371"	1.89159057136851	0.720354024260246	2.3721264726259	1.88732973861064	1.53343104108708	0.561868736500142	0.45804866180007	0.215874567096362	0.173978134477301	-0.528982617002935	0.115924418401238	1.26422167781721
"prt5372"	2.0381071755157	-6.06303250205213	-0.173936076123322	0.0474446351308386	-0.327675540539724	-1.21267321457604	-1.18921913285621	-3.22273057482684	-2.14548098653207	-0.194367748414821	-3.18493947059736	3.05694070823297
"prt5373"	3.42077403041867	-0.880601225920064	0.10345981099729	1.2832050991455	4.40700526422149	NA	1.12739055348712	NA	-0.837149946385627	2.37335752913193	NA	1.14880052696127
"prt5374"	-1.55615120541481	-0.397578699667496	NA	NA	NA	NA	0.0593227517440926	-1.00209853805737	NA	3.21171652664817	-3.19323041053028	-4.61818818762216
"prt5375"	2.08109791716495	-0.419628391919869	NA	2.86880037563571	4.85487757836436	0.57695708351552	1.03808710320371	-1.31470530751975	3.21272563973649	1.16052849267092	4.31226869011978	NA
"prt5376"	1.95059735166504	NA	4.46915754485212	1.62564227859846	3.52470819818174	NA	5.2109945673681	2.428461730681	2.94448977585084	3.05573740179702	0.789372601922986	NA
"prt5377"	NA	-2.08716547870521	1.59101902293253	0.619690495442394	0.425470535566315	NA	-2.2762963976015	-1.3648126709665	0.212003300507142	-3.66001600258971	-3.2003816803851	-2.20787654011258
"prt5378"	-0.692840836581225	NA	2.51645666310833	NA	2.50340814873323	NA	NA	NA	1.83943076800301	2.16900851322721	0.856431417193429	2.09892915284301
"prt5379"	0.273101700877348	NA	-1.87155300811569	-2.0652724213618	NA	-1.45348458332442	-0.289577442213755	NA	-2.37170938942922	NA	0.709580848035615	-0.847679950903638
"prt5380"	1.70490783133599	2.06254808742573	2.66134288890076	0.754318755867607	1.94073766904205	1.51540558295625	1.03304895126382	2.92751124079119	0.701788537952106	2.37138050466172	1.9441322721558	1.16067724370364
"prt5381"	4.1158680818461	2.29516872177199	0.494591835676789	2.97158105498574	1.59278175264256	NA	NA	0.186786334279619	5.85928625915091	2.53972959994004	3.17214298228488	1.66142542488251
"prt5382"	1.00984760121572	-0.583379970202602	-2.33926727564794	-1.16202622946495	0.594484765840884	2.3361881882855	3.16086082216193	2.32432597644506	1.69313272662072	-0.691716134234857	2.36819587380527	1.8228929192006
"prt5383"	-3.9365172964429	NA	-1.90397822515828	-3.83362968584968	-8.65265071954889	-2.42283537196497	-5.12739581269647	-0.0346003181510434	NA	-0.0479461096377794	-1.376360806363	-5.09415936905763
"prt5384"	5.96841626102972	1.8585525271175	4.11096575702689	0.536226651030072	5.11393024329166	NA	2.45772260105609	-0.321901258725136	4.57412224111795	3.33558128713023	NA	5.01075966604497
"prt5385"	-2.81197292841878	NA	-2.10278588920956	-4.34904137851091	-3.32750100434366	-1.86238736299843	-2.00827866942229	NA	NA	-2.48942413415632	NA	-2.1291403318076
"prt5386"	-0.138093111191475	NA	-3.66502344980562	NA	-2.77452816750786	NA	-1.01144413585354	-0.926128105736315	-0.847038792169861	-2.85581974192932	-0.220922227454895	0.46587343171473
"prt5387"	-2.38461214490215	-0.147651148144467	NA	-3.91666978367223	-1.13814622860521	-0.786555707172699	-1.27634924605293	-1.28773812943993	-0.445676981203215	-3.31364916408674	-1.15332620953385	NA
"prt5388"	NA	NA	-1.8629103515479	NA	-1.33579893811313	-2.18728814795203	-1.67117248350339	NA	-1.29633517862382	-0.59885764244515	-1.01949177705855	-0.529072121527593
"prt5389"	3.66512438619768	1.90267531856797	6.49087930473628	2.30550581230989	1.17363906546254	2.5939229692505	0.521078733925142	0.409154966109864	NA	4.87411682874548	1.7609968622668	5.42588190776746
"prt5390"	1.01705555235117	3.99448582968809	NA	2.14442628380082	1.03664890601944	3.78915782102772	NA	-0.510521204505572	2.05616981243792	0.922017519068834	1.40121388881183	2.59459366005333
"prt5391"	-1.10886130216962	NA	-1.64718830082685	-1.52440337617082	-1.72696868594432	-2.2622394494915	-1.22799628369443	-2.96198474940799	-1.76221576482857	NA	-0.846439846162988	-2.66385669725576
"prt5392"	0.0229541081745501	-0.159408761070689	NA	-0.00433257941613358	-3.00264452388961	NA	-1.5492096892251	NA	-0.865682999281236	-1.93337653060316	-0.712884381692838	0.491711902773506
"prt5393"	-2.93399383086335	NA	NA	-5.15777981130195	NA	NA	NA	NA	NA	NA	-3.51665511217793	-5.87111637886057
"prt5394"	NA	NA	NA	-3.59918931037265	0.0236085435697984	0.799638567387883	-2.57338317818826	-2.23892617585492	NA	-1.22514034758535	NA	-2.69350369577847
"prt5395"	NA	NA	1.48903138341187	NA	-4.85798506766069	-0.143909726037353	NA	-0.24278245104004	NA	-2.92710839767556	-3.28496542097514	NA
"prt5396"	-2.44133697352698	-1.97344564512028	-0.53769166330111	-3.64162934051397	-3.84386780498168	0.989336000050394	0.64384593530457	NA	NA	-3.10263196848514	-6.13246377689503	NA
"prt5397"	NA	-0.184538497305679	-3.1043650820051	-2.0641357099405	NA	-1.09158467867476	2.8229626461657	NA	-3.08237837482196	-0.500539082442733	-5.02270265510011	-2.78984036856108
"prt5398"	-0.393416479907406	1.60374346261064	NA	1.4875990426086	-1.20831168356817	2.38598649829598	-0.344926197567219	-0.381440283546178	2.22691941329294	0.449084167641396	-1.00307709917367	1.17009058620086
"prt5399"	5.24436275352251	5.39722108633962	4.66865884298535	NA	2.79507202172569	2.68252758836306	6.23715417812916	4.52211274621936	3.75315416929612	1.3851399967193	3.88146622950203	5.5043124399434
"prt5400"	0.719120694549394	-2.51533577537772	3.04170571478028	3.90415017657313	1.2181184739588	2.29407593282791	2.13136708132418	NA	NA	2.64624738090558	4.29192742786536	1.16907351840103
"prt5401"	-0.897672032339948	0.660967885898049	0.783462637417386	-0.186430151663443	0.140616801860494	1.45140020737049	-0.65114949111667	2.17894864790809	0.468066314754827	1.25628566510756	1.27474719371526	2.17950924865127
"prt5402"	-0.58615191005304	-0.136512429729873	-1.23101683559371	-1.94753811314089	-4.67651772310202	-1.76357896857624	-1.97865432412136	2.78170812993821	1.60403483798774	-0.215838003538174	NA	-2.89965285285655
"prt5403"	NA	NA	-2.58111527883008	NA	3.10224526932626	-2.60751908655175	-1.16670921390066	NA	0.527859061255501	2.10831899535677	NA	-3.23213422745801
"prt5404"	3.14785188699631	2.95753388114935	5.92626051123749	3.82126637193054	3.29579564811936	4.10050635661999	NA	5.28594885987325	4.14079931094514	4.2178342962571	3.06816378956254	3.2845824717814
"prt5405"	0.174609236657781	-0.863984360058117	-0.0279026333006169	-0.927133696555745	-0.1736366709031	0.554780980056025	NA	0.582044033259223	0.209203715504006	0.207527904020322	1.16650418412087	2.30537371062935
"prt5406"	0.278486574202171	-1.64783288759098	2.51017002511121	-1.9667263259767	2.25792236145047	-0.183791785897666	1.89126142261131	0.123008436404397	0.242389826525048	-0.543944873679682	-1.7812843103613	-0.0248464396563197
"prt5407"	4.60350360533948	4.19036947840723	5.46316890045076	-1.30809231238609	4.44460403612915	NA	1.73734548968381	1.81076910148933	2.60708701354911	2.09795052529579	NA	0.089702324666883
"prt5408"	-2.18679293210499	-1.57568699205735	-1.76161600031332	NA	-1.62808440529113	NA	-0.978142245199106	-3.14545832660331	NA	-1.5501227124748	-0.38418884956854	-0.890516069437391
"prt5409"	NA	NA	NA	NA	NA	-5.82294191288464	NA	NA	-3.95446654721754	-5.91811945570867	-8.94638075693191	NA
"prt5410"	NA	0.0847307218729981	NA	-0.122522852707639	-1.95611653683624	NA	0.347922129332238	1.7424363721738	0.855506752660953	-0.797125851503685	1.2779567120419	-1.06321542892856
"prt5411"	-1.00487131310892	-1.94539547781337	-1.74198086624317	-2.18566625039845	-2.14536533140639	-0.132046725142345	-1.00966104004584	-0.909857073665547	-0.240611857582786	-1.7765677195586	-1.26714359211299	0.0192240055233873
"prt5412"	NA	0.216196203669644	2.03517325172446	1.06152624494078	4.22408881806252	-0.823394920379951	-0.810738833160565	3.89418849948816	-1.33678148618279	0.923520307631439	NA	1.7236936544592
"prt5413"	1.85535388440948	-0.306910585261356	1.34486361495861	1.60884415218109	1.64123754648094	-0.668976369156427	-0.347987629242422	NA	-0.293833642170563	1.03770671891152	-1.56833064740071	-1.20569664665478
"prt5414"	-4.4268934046967	-2.35527910773004	-2.0260357727552	-3.2723597909557	NA	0.147994082480909	NA	-4.76697363533738	NA	-3.30504428217125	-1.6337910738029	NA
"prt5415"	-2.33155675751117	2.21845201655028	NA	4.64935053238337	2.10769654349234	4.46905482681918	4.3769736133953	0.304120381145165	2.18687094550829	2.01709333939668	2.40387071817861	NA
"prt5416"	-0.242220385953558	-2.59542243268052	-1.35564533793442	-0.754835387749183	-1.46150383322748	0.147003369857045	-3.92193671049503	-0.941456651450392	-0.516693380826513	-1.28559341242181	-2.22113134229646	-1.51308638708361
"prt5417"	1.30934696925721	NA	-0.0425572516929434	-3.34060766646635	-2.02483416740915	-0.0918154964762866	2.83289849019088	-2.03429134612655	NA	2.79865307763613	0.0140038217343564	0.584681343397587
