"s.9"	"s.13"	"s.16"	"s.26"	"s.46"	"s.50"	"s.62"	"s.66"	"s.83"	"s.84"	"s.101"	"s.107"	"s.121"	"s.134"	"s.140"	"s.169"	"s.178"	"s.184"	"s.188"	"s.190"	"s.207"	"s.223"	"s.224"	"s.239"	"s.246"	"s.254"	"s.294"	"s.299"	"s.301"	"s.312"	"s.313"	"s.319"	"s.325"	"s.330"	"s.340"	"s.355"	"s.359"	"s.439"	"s.496"	"s.506"	"s.546"	"s.559"	"s.560"	"s.583"	"s.594"
"prt4034"	1.08620655753718	1.21600327010088	2.05546022770918	3.36031819588638	2.01507370472135	3.30778577839674	-0.188923355140508	1.15498646230397	1.10821918925398	-0.378529757102852	3.48357296055101	0.603417664543123	-0.510992626310296	2.64277083609398	3.6213865660854	2.48289868895603	NA	-1.17075358233077	-0.866158561023271	1.30976894599878	3.39187661722259	4.49400872820369	3.6181636268397	1.89072814768544	2.11809148205387	1.00956692417262	0.742404509008655	NA	2.41325540025019	1.28937777130094	1.11107989078917	2.76695100172867	3.40152282464023	2.51538857408304	0.223834966192099	0.745003937139502	3.44611734702628	0.424702233627778	NA	NA	2.38839517122742	3.46072460523042	2.76966266423188	3.01803774091798	2.89511992384694
"prt4035"	-3.35736275368301	-1.49025483483358	NA	4.77350885933015	NA	-6.69642581563388	-2.67514262650663	1.75980082834886	7.12251226464522	3.89065475109686	3.27262655972873	2.59958466428267	-0.330630982817917	3.38316128101335	1.02460956234146	-0.580928726970405	-1.11884541006717	NA	-2.22657098042422	NA	3.50206057043723	9.65635888956413	4.66952287021338	NA	2.35005116544156	8.75796326524374	5.08570229972854	NA	-1.87441712468971	-1.40540076272184	5.38687020724593	0.224295872246629	-2.56698940592267	NA	NA	-1.25042760313133	5.86751985370652	-1.12793555944492	1.11279965009483	NA	-5.06255436169131	-2.3844575247098	1.12445939925035	NA	0.290980692674779
"prt4036"	NA	2.58997834918845	2.70647220704108	2.95260248869434	1.25163277961665	0.102494766879822	6.32642602459662	1.54335606839706	NA	3.04715936066278	1.13166783519729	5.89535937796593	1.19016135188982	NA	3.2076251070375	2.0608825318739	NA	3.08472829380419	2.1645587007252	2.0741533711062	-1.10051890921344	3.2122110954784	5.21432205505368	4.2122361538099	4.33509276593111	NA	0.248282525807576	NA	5.17538821703666	7.43384923765194	-0.441114600695683	1.06754395068069	1.75125986577303	4.6413318881193	0.365205581630548	NA	-2.53782839082837	0.639075654377957	2.46822208372402	NA	-3.12401456436707	0.646310443664208	0.721173635836053	1.41602878584137	0.829117427626987
"prt4037"	-0.607202439673498	2.43866198068993	1.38828456038822	NA	NA	-0.0929718191504945	NA	-0.189270533683885	-2.1587986990946	-0.134110552519592	-1.05829695217825	1.25273927346286	-0.511419319055108	-2.44807376636025	NA	-2.52971971105168	1.15201568355632	NA	-0.423715645725462	0.0251218427330643	-0.701680892561025	0.830106193576608	NA	1.60873912286759	-0.739371914014871	NA	-2.46545453578107	-1.05948385411801	-1.28132666196336	1.19794142238407	1.7920648692726	-1.42473704101047	1.10832420268721	1.35854354168694	1.17450979907793	NA	-2.57462202089989	NA	-0.104112873814487	3.00191237598782	1.3479995788668	0.451117264237238	-0.0764471754605247	-1.9302474321643	2.79002639565503
"prt4038"	1.95085662279005	-1.76247431653366	0.194460099464783	2.82361712534926	NA	-5.33011966682986	1.89846876520892	-1.94472567949753	-0.276025093427146	2.5030079184182	NA	-0.486547083359523	-0.77945422125764	1.97845640667053	NA	-0.737983843147098	-0.739738668155755	-0.558916920058095	-0.873771641641803	0.0134486296797386	1.02615476766122	-0.656975706590414	-2.46685090455632	-0.209635960549009	0.971777025427776	-0.994100565082765	0.807489198955243	2.66540540507797	NA	-0.222425095090995	1.90625117847259	1.40104739629413	-0.245886543819755	NA	3.22485019584632	0.29277251339352	-1.0462735198168	-1.52978310574534	0.33936507654995	4.23827248399105	2.74852516560839	NA	0.66772946308626	0.108464124097375	NA
"prt4039"	NA	2.63777992973782	4.0962486920028	4.39383972572853	1.74309448733921	-0.57951540052076	1.98371213131666	3.62287414436569	2.88971954149419	1.95700396700093	0.642740025274152	NA	-0.521826428733841	2.0534008996678	4.23235132567596	2.52193771559958	NA	NA	-0.677368178294908	1.79965426258426	-0.396138918672639	NA	0.802340564105624	NA	1.66618042624191	3.40512750267396	-1.69176127685074	4.61023242182374	NA	1.37942866492278	3.57600603829933	0.615138193567479	1.29049954615321	-2.26523546145606	0.648680224133928	2.81029379856295	2.6805166386079	2.05433797520148	4.86553631658302	0.834730700360679	0.500861903623691	0.991001657662971	-0.0764923133848074	1.1910120025007	NA
"prt4040"	NA	-6.67158633725395	-7.86737935692647	NA	NA	NA	NA	NA	-2.50291227159078	NA	NA	NA	-1.10727595266928	NA	-2.7815683391742	-3.17010262587855	NA	NA	NA	-4.48298790589174	NA	NA	-2.56539713596943	NA	-4.94548803325713	NA	NA	-1.73448582212971	NA	NA	NA	-4.44935538502541	-2.37525047608801	-1.85766403365048	-3.41729186682425	-3.66553292492031	-0.68366888827512	-3.20571571289144	-7.4853387648111	-4.87930894828335	-1.65854360924773	-3.71998895574285	-4.838362562487	-5.77272446941565	-5.05125821649175
"prt4041"	-5.0473471615917	-1.3929038859178	0.208157091788807	NA	0.365832648573923	NA	-4.12699326619969	-3.36686532411854	-2.3792356852387	0.776864167345745	NA	-5.51063109113097	0.470224557215051	NA	-0.240910603152197	NA	-0.365721191726641	-5.23105427320818	-6.66183024850937	-2.86191437987619	-4.06850023910087	NA	-2.38117812426285	NA	-0.775083329956591	-3.0478577653861	-4.14154608177973	-1.40677214986979	NA	-1.47678241665419	-0.208540285438126	-0.325076083202207	-2.56372847526558	-2.66953532543958	NA	-0.311725052436571	-1.9917906364684	NA	0.707584851795541	NA	NA	-2.03934694058294	-2.37045867735415	NA	NA
"prt4042"	3.29490647875807	-0.34844247373181	0.256665702878151	7.4397144733826	3.7064744885303	4.82709100271086	4.13712928832283	NA	3.85479370072111	4.70045123830329	NA	5.72359638045403	0.626415225244685	3.10959061393332	0.406972901710996	-1.55444059528632	-0.765827572127623	-1.39542464001157	-1.51852237444375	NA	NA	-1.09815675869306	5.46515824820169	NA	NA	2.92873505031315	6.26114783886068	3.65724299003234	NA	NA	7.89369360052219	1.20823337955216	NA	5.6837799928156	-4.69966185116422	7.35536022900129	4.06423315272316	8.34413782025793	-0.0431105741875336	NA	1.09548532685903	2.41108167487243	6.65672026363806	-1.65662737462341	-2.00814545628879
"prt4043"	0.126127286811381	-4.92284613784013	-2.12041043274233	NA	0.54500225180777	0.914757697064509	-1.94894544027694	-3.43319566193142	0.378807617462568	-5.20761871337193	-2.51960338218043	NA	1.77416100001694	-0.855343946778022	NA	-1.13618086764863	-0.87134754995407	NA	NA	1.8681724646333	-1.30107640139974	NA	NA	-1.08722946601765	-1.38656648267879	1.31040538682246	1.03334824437594	3.14491969229926	1.38962528461218	-0.0556024566356534	-0.234786752300146	-0.970714270823373	-1.7368084947464	0.535992486759429	NA	1.11121153319456	-0.940020636591761	-2.78540463733172	2.33352734079638	NA	NA	-2.90719714448678	5.29932053558052	-0.208788888686628	0.981368368633604
"prt4044"	0.201541339807872	2.89949557985708	NA	2.81109520504577	2.56134290689885	1.77635129267643	NA	2.05584476290468	2.95494604673357	2.08904963849945	3.8674081063512	2.21145396011072	2.52099527474306	3.01405173449226	1.68305913737643	0.0358818611862528	2.23522784557928	0.926150413975787	4.47482943849247	0.676639123174902	3.87358418989542	0.501881539245246	NA	2.24394961512761	3.63746761132401	2.34225217316107	2.89883632376202	3.4100988078764	2.71274226618126	NA	2.61299151216778	3.42380889152466	0.927371035386066	2.06244776795898	2.22318580496008	1.40193513189858	3.59634159892241	3.02268917938121	1.6451665962394	2.76472719942251	3.88795470830524	3.57625282871266	3.49462338816733	2.7816310166467	NA
"prt4045"	-3.64838916042799	NA	NA	-4.06588340987073	-0.832374180216308	0.730228974771853	-2.39735695926425	-4.92804173121878	NA	NA	-1.63023964632844	NA	-1.06944786051902	-2.0342297233891	NA	NA	-1.7915329988864	1.14504712664754	-2.24323036619972	-1.18709296781937	NA	-5.5717401805742	-0.590102188136611	-1.80342992309488	-5.48430470136158	-0.993695575671699	NA	-4.58040397343036	-3.39857953930883	NA	NA	-0.676239982639599	-2.62270577309992	-3.75686245410595	-7.19082684643424	-1.19680307474907	-1.20697077526427	NA	-2.84982721619238	NA	-2.11185868435516	-1.64446812553159	-2.06747450278101	-5.72386255099404	-3.43485833363916
"prt4046"	-0.61998895061333	1.38522418246171	-2.1414723128906	NA	-3.29289845441537	2.77952667314372	-3.05390413377686	-2.36682918227562	NA	2.31369796516322	2.0340401537488	-2.1925792681519	-0.375606569087762	1.42554230078372	0.279732253912695	2.02038214832657	-1.48371405734697	NA	4.4816736496769	-1.66399266428597	-1.51684571584216	0.29816077714899	-2.58185199343504	-0.363693599542165	1.07136935589915	-0.117842098651484	-0.12019685031088	NA	-2.13204402342462	-1.317087996252	NA	NA	-1.15765863459829	-1.09670263732474	0.7654596906381	1.21806757163238	NA	5.13468452064066	-1.30638555004483	1.3704741455053	-1.17906354929156	1.15123539255127	1.69172814923579	2.41174904023207	-2.04310913558672
"prt4047"	4.37157648951767	3.8433289062382	3.20735591123979	-0.592523611907192	NA	-1.0879898734103	0.729354820478838	-0.246896787301777	0.946676201475421	4.7009215874186	-0.192294064121002	5.00987262620654	1.85866992169915	3.74922881856713	0.64859099948983	2.0047360269555	-0.765617559836963	5.25244504834618	3.72514321783707	0.620065899399681	3.11246969974861	2.78291354436291	0.510142063243557	1.66617451870371	NA	0.448790296361786	NA	NA	0.148971687228746	1.80143578922266	NA	NA	0.34003305561607	2.37396927027118	2.54381537490244	NA	-0.500957687171269	2.43237419397291	-1.63846418309087	0.412729492022451	2.42008810604329	NA	NA	1.48594133309326	5.2237286748826
"prt4048"	-0.0952371681093738	1.45621915513714	NA	-1.04435834679724	-3.12386889511143	-0.33988090325411	-0.489002076593912	-0.353023460670893	0.874847993314369	0.368390660209595	2.36574962732038	1.51720044560836	-1.51090397455317	-0.76320672889273	0.714665934091418	NA	2.00365935333646	0.183856100421308	1.55202121808691	1.55308487051122	0.71799660856545	-2.16120344228536	-0.647983243433608	-0.194959911170531	NA	-2.14832593073065	1.85063775095498	1.62220027357031	3.50545372270051	NA	-1.01510020748675	0.350204450113211	3.09254849602943	3.3503462840788	0.491065223215322	-0.0554955612280443	1.53202150385011	2.09497498486381	-2.00175582663727	NA	3.34022087306714	1.33548739329119	-0.799982522182192	-0.28402036217854	-2.52521029479199
"prt4049"	1.87929080189764	0.0900816568194287	-0.880506016171461	3.42906311021	2.07729723607278	NA	NA	0.562867565454842	2.14678991102446	0.537762944213682	2.66488231161593	1.49418174491382	NA	0.803412305396774	-0.622934264284136	1.34376455720443	1.82356716715747	0.38307493061111	NA	1.2192923832543	0.800590741293101	3.21262445436416	1.19371635717579	1.05248607945606	0.130608682918604	-2.75691641810146	-1.23066980338468	-0.427882039438043	1.00047680250218	3.07993024877351	0.0972330414244553	-1.89845326373049	2.49314276436232	0.00353175731660868	-0.152034654776988	2.08066889193463	-0.108658096454918	1.80701048657844	0.0165035577702255	NA	0.502492481050831	2.82389736848523	-3.08940947631501	NA	1.17056601466742
"prt4050"	1.32765362745426	1.62254839390521	-2.21920952543589	0.58465123539677	1.66472198785211	-1.38031905691196	0.297173843953252	1.35931250513939	-1.05225758219214	-0.000933984762306106	-0.122030861059009	0.299038180530797	NA	NA	1.92153151160983	0.0109840015710748	-0.217290253730545	-2.00668343665273	-1.15460274833725	2.01687524021609	0.0934806273413965	1.69419644643307	1.07161510644391	1.27184566583266	-0.840808852603607	1.77654038516923	-0.481056911402789	-1.11220519605503	3.36029319761556	2.49988855810067	1.19463254856356	-0.571657221900716	2.40947364927515	-2.14454499257389	0.63941480729754	4.94731995699922	0.617090596873541	-1.14830009861405	NA	-0.178976319049956	NA	0.342985913008453	0.954526996665801	1.38701538018216	0.613772751912391
"prt4051"	0.410997988397111	1.08282272738813	1.61450528376942	1.52918978380275	0.505493418761472	1.50531107725187	3.299507602248	-0.265990077101926	NA	0.843446771160037	0.342592758203337	NA	1.0170330967927	0.785911993481529	3.69573177193138	3.44285328251837	NA	1.44003308216767	1.3937305704938	-0.728706924143554	1.58258430194122	2.17567431340878	2.8889743177069	2.09936639467972	3.21941037097435	1.78620239800561	NA	1.80412637676867	3.24553853539017	1.98543406288224	2.59718281839212	1.27947058020662	2.5024274206136	NA	2.11894297566215	1.10811473531218	NA	1.51411023168259	1.21316411684376	1.40869090579642	2.94906460835198	0.624326299006078	3.44413899746076	1.54184223947921	1.06153789558674
"prt4052"	2.01082871725673	1.01511940883069	0.481613966469424	0.168726238455422	1.58124991124515	2.37358782709566	NA	-1.49718161013219	4.01006732792529	2.3441697323712	NA	0.0595557094672443	-0.466244716916593	3.82051442725361	0.217994023797191	2.73024027868702	0.124842505125616	0.239971465845161	1.70889805944463	0.0704473978298737	0.423992238320656	1.23383063575704	0.246651615958024	-1.61317481914851	-1.18115825542077	-1.17725949673695	0.521601816862008	4.4441943421377	0.460529530053281	NA	1.00275426014798	-1.79175685120573	-2.27209524037945	-0.00940499347037349	0.00503486733318448	0.91713575809957	0.770507747691587	2.33758140757593	0.401388927438626	4.36753799748765	0.126844136606037	NA	2.78475994337208	NA	2.5786326824894
"prt4053"	NA	-2.6263169902435	-5.04407896121452	-0.597924784013979	-5.79458882896703	0.131368560701251	-4.84394805184049	-3.25793930527721	-3.71055262972367	NA	NA	-2.79069297185117	-4.18693554201774	NA	NA	NA	NA	NA	NA	-4.02224037549259	-2.89210846878317	NA	NA	-0.959496583209839	NA	-4.30269426907663	-4.01996840726039	-4.57746788660596	NA	NA	-1.02295981924402	-2.30564148544477	-2.44716476602746	NA	-2.5982931404618	-2.03508097337461	-4.7401437848575	-3.09250564923943	-6.06340951643836	NA	-4.15143214900222	-4.48701144447246	-2.14216036923505	-2.95029061895597	-4.11300199631318
"prt4054"	-2.07595702722748	-0.0838426647977816	NA	-0.0739259514155693	NA	-0.614943986562649	-0.415859430249395	-0.231322896718192	0.192980246847733	-1.92511202230663	-0.0916965588683638	0.0171823144543803	-1.43183685583269	-1.12198561197108	-0.169675758783928	-0.13932345293585	-1.58177922020355	0.0780094053518268	NA	-0.22770193707135	-1.48558808706536	-1.68654700507972	0.267727145853498	-0.298364047485732	0.20868046482518	-2.14936276228317	-1.15979671502258	-0.0745203590759331	-1.54776553231502	-0.202789147689387	-1.73444427523397	-0.158230148704948	-0.771768437453883	0.727858105101434	NA	-1.8769407655516	-1.29373082101268	-1.49903439360049	-0.543046754237481	-0.248344228249117	-0.520025366011134	-2.02295387233159	1.26904534891114	0.0519336859892264	NA
"prt4055"	-0.260658888002278	-0.667527464540221	0.888655950765109	1.31350919567817	-3.68611672221147	-1.89539375430024	-0.0514343240410449	-0.092510803470078	-0.173377825251586	1.37572631998312	-1.48159324333877	0.125873892149024	-1.34984191242262	-0.776671076997413	0.869965150838907	-0.691090281079807	3.49758899705843	-1.41938928938971	1.41842711647532	1.19146640967935	2.22584022418483	NA	-1.577696188091	-3.08120419256805	-1.27449263830064	-0.956783914490803	2.96009915459386	-2.69554431241699	-1.82238655952239	-0.749224807435788	-0.640706104122969	0.400769109814307	0.0115251946534419	NA	-1.15655212058886	NA	-1.65701152830908	-1.39816488423501	1.33546191125661	-2.04857306623885	-0.41433377129257	1.50475543336853	NA	1.02858846539121	1.02052982898235
"prt4056"	0.389931562573897	-1.80844925679601	NA	2.93172593718969	0.437111316995898	NA	-1.41924522904681	NA	1.2739339494485	-1.27149356777419	NA	NA	-0.467274315965542	0.0738541357968321	-2.12091112172163	3.56768429152345	4.21255928052697	-0.349662232438716	2.02036203670072	-0.821705118105239	-2.64220990793612	NA	-2.31433270309857	0.494042108129936	-0.582295783507888	1.96267894992362	2.26249244653318	0.780513243572303	-1.47428868383516	-2.53978798326975	-0.942696243402897	1.67982019909396	0.838342700800002	1.22405079990711	0.39870336783327	-0.0761697055489163	0.247485583447531	NA	2.36131295641077	0.208310630988962	3.32966326773553	1.51146053051829	-0.878752173341325	-3.65631608474101	-0.918497751889214
"prt4057"	1.66446898130716	-0.829829872250154	NA	NA	-0.148444371256392	-1.6068411698199	-0.631877947239703	3.41680095770281	1.35560194055474	1.47878158365623	1.6990966765301	1.83064566236861	-1.57345784976051	1.69268494261862	6.49955367159216	-1.45017233717079	NA	-0.1655427191287	-1.09654942276218	0.152104815193908	NA	-3.81560150019022	3.09598074331445	1.40451923481443	0.897815008990464	-2.12848580409275	0.535237085661087	2.34756872442209	NA	1.00980930861776	-1.53231784106937	-1.89039517762774	NA	0.397618587657269	2.09458053368531	-0.325319285761897	-1.33442756923905	0.994709716996786	1.81666077481978	2.35790399262926	-1.63450463662023	-0.626912442626156	0.0805559784653221	-2.61210895667808	0.998109854755076
"prt4058"	NA	-3.40021177683145	2.73483701458807	0.529756814318187	-0.00330422134940223	0.203708863711767	-0.77716527527173	-0.127089981698379	-0.387897149884314	0.89216216610483	-2.1948242422038	-0.537701951923308	1.77717397877664	-0.127407380967317	-0.0871783495420651	0.142951886971509	-0.565853438839726	0.00462385558504491	-0.220116620336035	-3.11821647280214	-0.846606318513617	0.350455235310196	-0.805095529583866	1.54478598601275	-0.276623561420444	0.672912612109942	-0.624745564833017	-1.5123065219157	1.00978371696972	0.196893652595602	-2.21028183396798	0.765726876934645	-0.178625188372455	2.06329756660664	0.792689755884658	2.58017351416912	3.68397648865783	NA	1.59301682771167	1.51731063037509	2.28331642948707	3.41387132137642	-1.73252496265131	-0.673719064078467	-0.544648526182543
"prt4059"	-1.61660670266943	0.373558737523316	NA	-2.12089898279346	NA	0.789705844402809	-3.58915060597229	-3.90471169176709	0.826350253573287	NA	-2.59246336761492	NA	-0.301392329393466	-2.57524919945734	NA	-2.01533943248768	1.58508413280713	NA	-1.96843696003106	NA	NA	-6.19441144641786	-2.28073975045215	0.539000642510056	-2.04222101164864	-0.0193154919033804	NA	-1.52810028760434	-2.3745692723254	-1.22656528260783	-1.61776419174828	-6.89550860155056	-2.20927570126128	-1.65237994234015	-1.47913333225108	NA	NA	NA	-3.06124997107216	-6.30699252662819	-2.39911169036514	0.783269824600068	-1.44315104158041	-3.07204484051821	-0.678442373963548
"prt4060"	4.15560227024104	7.06208903573834	2.56520818861806	4.272262633285	4.61588396751229	5.99828995501045	4.49397932478997	3.7095302335982	NA	-0.839588119179805	0.721307019589637	-1.0106489973227	6.5646889745206	1.37472067276377	5.55191010712957	6.94537832987597	NA	1.79479060476571	0.132683118007397	4.17968714563064	3.33051560332566	4.20793827997032	2.75581301428557	-0.453329200236703	0.941333784196465	6.02671044681465	9.6534094270171	6.6839728714357	5.56121514406811	3.39329234322452	-1.09138834831035	6.45164100337365	2.12697627973572	8.11319605376569	5.01542690379776	2.89189503718935	NA	3.28243255800079	5.37726142817377	4.09057435759027	4.38961423228832	4.38007672673064	NA	2.92011135254215	2.27801474416056
"prt4061"	-0.46458642537482	2.8299961630826	2.4953719201173	4.11833283705219	4.18257005522584	2.12073953190724	5.43873337669834	8.14140650122599	-1.430329581461	4.03704172760757	8.132475170844	3.09314058221213	5.44654572334645	1.35777464981555	-0.492062568551312	NA	6.55685394294229	1.86608180501819	0.794717442913339	3.16290583196784	-0.713587975236432	NA	4.58741934302835	4.10659290288195	2.99081182777122	1.23449829601444	1.18891726490317	2.16442087999278	-0.228181390501608	-0.238254637115991	1.59113650201148	6.18696927422773	3.78237158194066	5.5899614694384	3.96615657220044	4.05610883952098	5.4639633656145	4.09955000802743	2.41023995606966	-1.04771694493083	3.42858192402814	6.02026331058132	0.829704357764586	5.50303817390024	-0.303532072532631
"prt4062"	-4.44035845885111	2.15480582623249	NA	-6.05683896659488	0.234294573501334	NA	-1.74224015726843	4.37208855451155	-0.145143773352924	0.386214675159891	-1.88425386125133	0.735582400555745	3.09087609657366	-1.85209954759984	1.92506760673073	NA	-4.70279031844257	1.95341640994122	-2.69349177528392	-3.34933693124694	-1.26415191209394	-3.00420580278328	1.85253503626705	NA	2.04043668672699	1.22315035597052	-2.84920803733733	-2.73443985918443	NA	-2.16874117439881	-5.6427754621895	-6.71137404130606	-2.11408133075378	NA	2.11562767516386	NA	-1.66014461315947	0.831105283076323	-2.07853028263216	-1.03592856255811	NA	-5.87486678086564	-1.96323677754909	-2.20825949766399	1.41836527934683
"prt4063"	-1.3075316260688	-1.32148965272201	-2.12931053783944	-1.15417962270836	-5.77239628178836	-2.21208597448517	NA	NA	-2.70999526085245	-1.19638131006777	-0.729170510983282	-3.21364422058932	NA	-2.2562091337794	-2.30154263849287	0.801642934753226	-0.660259014390596	-1.13531314479001	NA	NA	-0.290415298418937	-1.71324879537166	-1.26931725935181	NA	-1.29551494205801	-1.21134003352295	-2.28071888209623	-1.6758646631028	-0.709097782381964	-3.12302315687555	NA	NA	-2.37115074766872	-1.97888096824011	-1.96465083911595	-0.862396246341945	-4.58794314854815	NA	-2.05061739447739	-1.19402006627531	NA	-0.977168736638774	-2.73862032016071	-1.68019077117115	-2.47148278085168
"prt4064"	-0.879740341487616	-1.02479825329483	0.861218400737653	1.0258512633117	-0.043752478952329	0.696706488328974	-0.900480553184824	1.14577025367555	0.251979759588638	-0.222741162086728	2.33802714776836	NA	1.84452865146698	0.428702360569971	NA	-0.930810707993207	1.3487341613529	-1.09777829363017	-1.72348087175765	-1.328151706086	-0.0386660756572813	-0.694092724174945	0.957402480014096	0.275545831070099	-0.127532369894249	-0.785113975626437	1.90162321278097	-1.13822667263702	-0.825878519315675	1.03341180785614	-1.32304540082942	0.121045045475874	0.599446181368211	-0.852818967343231	1.91110312380818	-1.52814823088933	NA	1.79285547583743	1.07923267799907	1.81461954903285	0.869939994219496	NA	-0.268507549350044	0.954156768570723	-0.550599615268321
"prt4065"	NA	-0.232891734344679	-0.294271357043199	-0.800123404087315	0.305927128988967	-1.91761419288594	-0.630004620275087	-1.8317279092324	-1.10570762890803	-0.75679241158096	-0.579786737611971	-2.27687076446039	NA	0.0539543680255389	-1.31700729709378	-2.02421435069453	1.09261007545164	-2.65699910183909	1.88909869791895	-1.37230598670719	-3.51231748573134	-0.809581410765383	-1.93350212535057	-0.183865144392509	NA	-0.489433417042697	-0.71025172344831	-0.800721726127003	NA	0.192073324980324	-1.17737056932976	NA	-0.970588017794774	-2.30782979669975	0.14795602724915	-1.14126229245061	NA	-0.125440405569015	1.25527655103735	-3.01912118333351	-4.96053124392277	0.520658562573527	-1.81638378529949	NA	-1.45014478437357
"prt4066"	5.18351703847674	7.90296372125808	9.9606207867946	1.14351416983879	6.55757350062801	5.05943073318118	NA	5.02337179615443	7.68362047588036	6.35775162847558	6.83079527510855	8.78033696300259	3.54945327773229	4.73996379918886	0.655521199122697	NA	4.78527999402162	0.669551941367535	4.18004136838278	6.55031092501856	1.53205603464696	3.75306834681437	3.20854983331483	5.23901613426703	6.97599182233385	3.34837547829827	5.13796640397988	7.34516450236455	3.89826486658101	5.61878042192223	NA	3.30900800892575	4.82256512374319	6.93448891755453	4.76464167183146	0.250836706351268	2.52966285593111	8.43931939662004	6.10753410035262	4.69027968462724	-2.87708589187566	NA	5.21011732859519	3.8452400057469	5.92408076612641
"prt4067"	-0.418491428923901	0.976201976746572	0.372687041118833	2.43079614687158	1.18539631307785	-0.0773251081518208	-2.76875659301378	2.27880535272727	1.48519173158475	2.63199555819277	-0.16270006167758	2.4135134127436	3.01284142767492	0.738928734661992	1.80536406101148	0.404314480059262	-1.05495720665264	1.73915306480389	0.272011835435709	-1.22623084830871	0.861237767247826	NA	1.17658764476616	0.527141699086039	-0.269246876429518	0.234233222472105	-1.42860792159764	2.53120169723664	0.71119601920795	0.340234439183216	-0.224163338941608	-1.38903565172479	1.11875867619145	1.97911992300532	1.09228134863817	0.204936527144606	NA	-0.651072281033376	-0.966938536710634	2.05843470675645	NA	1.38242678729457	1.72578454763589	0.626993275011409	NA
"prt4068"	-2.41819792708864	NA	-0.257360002976539	-0.903963919943416	-1.8294449806715	-3.10992394409592	-1.6284966544365	-1.57994018170704	-2.81250429513742	-2.50929248986423	NA	-4.1608102762659	-0.737769155590424	-0.738448443707842	NA	NA	NA	-2.09748138474613	NA	NA	-2.97501503583071	-0.779703333996062	-0.586847738412524	-1.66925531764649	-1.94851848571702	-1.86197180083155	NA	-1.59060364630028	NA	-5.04640483275646	-4.36874190502423	-2.217174512825	NA	NA	NA	NA	-5.46309137545661	-1.41357850638926	NA	-2.61452080159447	NA	0.496612158902009	NA	-2.11746786793756	NA
"prt4069"	-2.66142240094941	-1.7275030814435	4.31000881666738	-1.34134922904505	3.90557927115683	-0.0844587527947301	NA	0.389741940549062	-1.72293428750576	NA	-1.08896954300335	2.19041240627261	NA	2.64590765408139	-0.220105864196188	2.76961310340763	2.65008058485962	0.146986786580909	-3.91655459202741	1.82251257257063	-1.07842229221154	-1.60218227231753	1.52773644611647	3.62515855563226	-0.696643003753064	-2.5040094114236	-2.82629823064575	-0.0680653902730944	-1.78886801577305	0.72752262424987	-1.03832018435641	0.191783091517123	NA	-4.99534107132994	-1.72189694992164	NA	0.0981930326395577	-0.181435820702637	2.42693823390135	2.57588742190618	-0.395379553369423	3.81206548038525	0.943802951175547	-0.2209005372536	-2.35293854567231
"prt4070"	2.40506405576054	0.188785423400535	NA	1.69330369821863	-1.09159793919871	0.126190157742368	-0.742838237572748	5.84960323459681	-0.052795508369154	-0.485271735419818	1.4012527895481	NA	4.0771755153772	4.09036527306069	2.8428115069186	NA	1.87057357963277	6.06312775954871	2.08703335809905	NA	-1.44768633610953	2.22613383099638	1.43739207662145	NA	1.88249794177851	0.669838908960532	0.228271865406956	-1.06440058871598	0.385430221290076	0.524897687191263	3.88194327318434	0.844207407637477	2.05414168960954	2.36607124837396	NA	-1.85446569738928	3.5893418813234	0.10337124728234	7.29623685556306	1.42475130489316	2.94004910941931	1.42714591717614	0.567144976743385	NA	4.04181338736007
"prt4071"	9.35377387479517	6.80788288658025	3.92210139789439	1.13925020980837	4.86793100727255	5.6690386379471	4.01297099456963	5.96552991325525	7.99205983392816	4.40416323617253	5.77345803050297	2.55967672997142	5.33739163350303	4.74698349449016	6.47991545257018	NA	1.93210080083847	4.59199724208037	3.00916835599947	3.15254624974466	4.09782773458226	7.16306527665989	0.888751995529466	2.38876292446114	3.58885468932364	1.52326686472066	3.51828117619774	NA	5.63011623679056	4.14628340130585	0.550633362716386	7.31203808902693	4.43156629503862	NA	3.67580695771991	4.25234537451928	3.17867515404807	2.48431980713559	NA	NA	3.32074580587077	5.4920555413161	6.49443374340296	3.9128819702105	NA
"prt4072"	-0.363033234187122	2.75854983809347	0.837338312959273	1.23963942414633	3.36246815414025	1.55669482870695	0.34530853128827	3.16475898073734	NA	-0.130263911623292	2.6719492759492	0.107434771676337	2.17790647472271	NA	1.78230742038036	2.50301937305132	3.74635311061487	0.98304008922542	1.31994261223326	0.940215161967032	4.25544714755241	0.773427002297837	0.722883123286807	1.15483745341849	0.0456542400141842	0.611118747280257	-0.469928125796116	NA	1.6046080275357	-0.930223195931726	0.910729191042213	4.01970276935761	-0.485683920451845	NA	-0.0180867379053993	2.10541268189004	-1.70474853688166	2.45447363403395	1.78005618649682	1.34983486849693	1.57903800549687	-0.536787834351449	3.35019848186796	0.734328382851873	2.51854264066551
