"s.2"	"s.8"	"s.43"	"s.61"	"s.66"	"s.68"	"s.70"	"s.71"	"s.72"	"s.79"	"s.116"	"s.130"	"s.145"	"s.148"	"s.149"	"s.150"	"s.174"	"s.191"	"s.197"	"s.209"	"s.214"	"s.225"	"s.240"	"s.276"	"s.277"	"s.279"	"s.282"	"s.299"	"s.308"	"s.318"	"s.323"	"s.325"	"s.350"	"s.391"	"s.402"	"s.456"	"s.460"	"s.511"	"s.525"	"s.557"
"prt5165"	-1.76241242556582	-1.07485603673687	-1.75055039127187	NA	-2.79302711746716	-0.594005946308144	-2.22042091170912	-2.35770045504756	1.5910736658426	0.706983806459109	-1.18839063334342	-0.980544596363609	1.52563983226859	-1.91831827577532	-0.854650508560378	-3.24028611823394	-0.140002634481351	-1.57699913512764	1.63547684662731	NA	-3.99934587862185	2.870552750839	0.456766485333015	1.59572670148362	NA	0.392229642854716	-0.969084964422793	0.883494257409313	-3.44815343296329	NA	-1.05488749901583	NA	-3.63448283948465	2.19999480644738	-3.94908316249503	-2.85490845913507	0.294863710229805	-2.60841332000894	-0.764085401369041	-0.94805998318013
"prt5166"	0.334289475186017	1.75999971910395	-1.71418922501325	0.169206650684139	NA	-0.920390810363103	-0.209117071263179	NA	-0.908198971610522	0.452263950724409	1.52665413828565	0.912810280034303	2.00616801965025	-0.599992135734286	1.25944504328735	0.195475764789255	NA	2.84424829230348	1.52812416119353	-1.0664418425233	1.16643828781559	1.16627968730021	1.34982726890498	0.653599869570267	2.91184373837347	-0.077729371871886	1.16184980821067	1.20388543901251	0.723981566564997	0.166814401204938	1.61246497224588	0.18521045193723	0.172240009934412	-0.259281605868729	-0.815925991725481	NA	NA	-0.812780022045911	-1.66582779144393	0.868834284066901
"prt5167"	NA	-0.0598599323696518	3.14193681873781	1.5159101597124	-0.900675441057404	1.69364284478311	NA	0.998936347423255	4.15224838591374	1.47251718170574	NA	0.818840630740989	-1.44310399163974	1.57085775083617	NA	4.71656819769862	0.179672588085328	-1.86043530904031	2.40789414758285	5.12000888467164	1.99116743249562	0.923421793089642	1.34458828100166	3.93496215016008	-0.297182922683973	4.72105223454535	0.869487536129817	0.325253433863471	1.20349021831519	2.91078320556164	-0.593516077468358	1.97750197917941	-0.503518947617173	-1.50650401600098	1.40625880204936	1.98845954922161	6.18347053805993	0.608728643092727	1.44679153505524	2.63961796328859
"prt5168"	3.02879633541456	1.15708215603199	-1.30014777567571	1.69132622197828	-2.41676762388446	NA	-3.79804646740716	2.91846034296643	-3.79903963910643	1.09559512812061	-0.0245121531304013	2.00583785165144	4.43656211235929	-3.26918685997998	2.43728383394725	NA	-1.44989271010584	-1.44929011282826	4.30143706228611	0.788425342230713	1.17649126540528	2.2426362238527	3.59896461683335	2.242361085011	5.30778746654325	0.200354345389248	-1.42705400911258	-0.377417509776604	-0.90240948060751	-0.514815747823623	1.53207029126596	0.120075052738314	1.30610825869762	0.327858622325037	3.83667530459523	-1.46530841464913	1.80835582567403	NA	0.669008436356017	1.98789255167554
"prt5169"	7.08851825545452	4.33602720915204	NA	6.46346014525928	-0.52014307283258	6.56944963842432	2.61174648045795	0.112071635995062	NA	0.735484443225761	-2.94860337991595	8.31528094751102	-0.576123101700627	2.09103684463531	4.09051753100788	NA	NA	0.913487524642664	NA	1.55591496331919	-1.0912837774957	1.93255513794105	-1.09893952706058	-2.3151996058892	NA	-0.143998832064169	2.58873674097818	3.23728482023461	NA	-0.296318930113686	2.12635928943812	NA	NA	-1.59144364624517	1.56258097680724	3.58157619910939	6.96699920496742	1.19710377011814	NA	1.78988935185209
"prt5170"	-0.131043186498713	1.21626314138745	-5.95233256135258	-0.106844531167008	-4.0571724742381	-3.83458195111709	NA	-3.77349304145075	1.82674784688324	-4.12451717546183	-3.06172525419731	1.75362861861457	0.176606205365193	-0.202005153438268	-4.82035114968663	NA	NA	-1.94652962633109	NA	-0.496713099414561	NA	0.10996669725124	-1.8437100668761	0.2615586639902	NA	-0.578006112343961	-7.45917829559682	-1.17969781139996	-2.1476866987469	-2.28730881862635	-1.1481321773603	-1.46107881012687	-2.90381002197626	-1.53727505285139	NA	-1.68567204521155	0.024659299910595	NA	-4.14486590583845	-1.79656869167491
"prt5171"	0.247751670845323	4.24699841604701	4.00561943029521	NA	7.64274058469638	0.779082018681362	3.76230580712778	-3.17493942750092	NA	4.54424341524435	5.91198745692985	9.32711175373335	-10.6320614276098	NA	8.9072292106901	12.659814135375	5.03359184561532	-2.11882780120132	0.0421340555431354	NA	0.658424686965883	NA	1.9905732743113	6.23253517710056	NA	-1.55213703089566	-9.24929694053863	7.47376246722353	-4.15144046255702	-8.75645445977344	NA	-1.69621654086037	2.9895747813004	-1.34320092846458	-7.36837556870397	3.17410464184226	-6.48473067152141	3.61077068982038	-2.57441444063855	-1.61852454146641
"prt5172"	-2.06585471120064	NA	NA	NA	-3.60868359687626	NA	NA	-1.94361112726	NA	-3.68460839245749	-1.60353820005497	NA	-6.59487168525248	0.0230662613859714	-3.23392812612306	-2.01661690102402	-2.88999436169107	-4.43275574384079	-2.12094253044735	-2.08537228333285	-1.1732616310316	-1.46110258557119	NA	-3.50910217164931	NA	-1.38441214133383	-1.15133288573343	NA	NA	-3.38200762705283	NA	NA	-5.3853051810045	-1.27140759119218	-3.24405707616157	NA	NA	-4.25435403066971	-2.33138461627901	-1.09387452107769
"prt5173"	NA	NA	-1.45441327330036	-2.82713946192767	-3.36578221373693	-2.92559972006892	-3.01290246109425	-0.721675607060525	NA	-2.67580102686237	NA	-1.85227722415978	-1.56007173693298	-1.88294824545327	NA	-1.71869134189118	NA	-0.978625688828001	0.367289860798598	-1.89963147969318	NA	-1.47820623992551	-3.16247163559203	-0.320016292510296	-3.73651632996225	-2.99388614768646	-1.68458608943676	NA	-2.33411579326434	-4.97523961686151	NA	NA	-4.24642443420784	-5.37175525435612	0.261396052165331	-0.556683359632941	-1.29848538646939	0.0995806126846874	-1.75003337323359	-2.11133418003981
"prt5174"	1.46450886336062	1.64494104762136	2.52294002915754	6.08210339505449	NA	NA	0.640672442398218	NA	5.27221045923193	4.82858450541586	NA	2.60831694589146	3.21721485869229	-0.0545244612337795	2.757481452644	NA	2.91764703355395	8.36389481977087	3.1775266019486	4.87253565999719	3.98165409455908	1.41152315888192	3.46570064748924	2.65750200889901	2.56552831265174	6.62524311295165	6.42193057903133	0.508986253282709	2.979973717599	NA	NA	5.3963272587602	NA	-1.14118486992025	6.6334986918377	5.03609863054646	4.3806522577142	4.64261851992208	4.29439776376559	5.42060030459504
"prt5175"	-0.878395872437115	-1.47938951327263	0.187292537258712	-0.682755425396668	-0.713573797180431	NA	-1.86867121752077	-0.357699122733359	-0.459722678563382	-2.19055709182543	-2.75997473003346	NA	0.49155181005929	-0.753292147707123	-0.60377767016595	-1.33117295459656	0.274210448758589	-2.45586791473313	0.120573529750613	-1.06744246395784	0.551315712984834	-0.693271608997864	0.833771968720558	-2.21759657552167	-2.67264452943427	-0.0420344543788381	-0.972513334968366	-0.548099392087455	-1.66604247524881	-1.25868761080952	0.325242009171011	1.22253663643238	-0.684176112775114	0.357851166961461	-1.4948498060195	-0.71840662858118	-4.40264297790411	0.773798200281873	-0.23882975838177	-2.3578338044672
"prt5176"	-2.27940614396495	NA	-2.09873354214309	-1.41558702274794	0.1838374385127	-0.657414239930397	NA	-1.26871743165863	NA	NA	-2.03240882352591	-1.22505307042506	-0.443655095856427	NA	NA	-2.38403665622766	-2.02671321815224	-2.65775056591922	-1.64804574201798	-1.18439411829722	-1.54143589661068	NA	-2.33173562355601	-0.714535656229414	-3.82957028701341	NA	-0.260223743973068	-2.02775983602628	-0.63977079270774	-1.67033838809492	NA	NA	0.729817069056759	-0.752151261863937	-3.68639734053237	-0.951237049381516	-2.90485708361584	-0.995982605625494	-2.28270570733273	NA
"prt5177"	-0.534787097703416	-0.562564900813872	0.287508778253471	-1.23948173507421	-0.0133830907561233	-0.609968198598827	-0.223811548901521	2.68671070194293	2.00481682623503	-1.74596818371739	2.16095254008067	-0.306387363532681	-0.0701911154468274	NA	1.0687467565479	-0.182101024119013	1.33110850911744	-0.623873839409156	0.658873698630986	-0.00266877901963869	-0.407159423458913	-2.08260775213029	-0.99666862473788	-1.03110384701856	0.954562773508601	0.251677445354594	0.586591716208967	-1.95151138975409	0.363589067907249	0.270915252636946	0.0400613906960178	0.691511508101601	0.466699488250842	0.384440614502383	1.28289515383735	1.39868148256661	NA	-0.230588494374224	-0.883755849282233	NA
"prt5178"	-0.641157947372066	0.674392093711322	-0.49428225979109	1.97469351030986	-0.742328071968035	-0.162372526112055	NA	-0.744839051864783	NA	1.53213793134194	-1.23216318150406	-2.04500376893703	0.755802830889192	-1.95012083000484	NA	1.3028024017431	NA	2.80918839796088	-1.07972791181088	-0.152947866953882	2.8193705311656	-0.19696106059465	2.54644138753871	2.08871233757893	-0.133172591997027	NA	0.379637564669344	-1.68182882920157	NA	2.0771489526106	-1.16634850061663	0.168912353459002	NA	1.85597294278988	-0.161125931519298	3.65661640829586	-3.06360840632599	NA	1.46185366433611	2.22082588330616
"prt5179"	-5.61275799777017	NA	NA	NA	-5.47757156382368	NA	-4.08367227684699	NA	-5.91560488363673	NA	NA	NA	-6.2645901063549	NA	-4.13975331868255	NA	-3.64658110848854	NA	NA	-5.46915674504777	NA	-4.50038429668572	NA	-6.16044877497336	NA	-4.25561425558426	NA	NA	NA	NA	-5.70608271942745	-4.97528221512415	NA	-3.85851537429575	NA	-6.80800998953835	NA	NA	-5.90085633476796	NA
"prt5180"	-3.58087207259681	NA	-4.19434841686718	NA	NA	-11.2726771260035	NA	-1.40511398893352	NA	-2.93943623243709	-1.42704821329415	NA	NA	NA	NA	NA	-3.35552434978875	-7.84345790201988	-5.68122723784404	-2.63151144155829	-2.67822559375353	NA	-9.13402773166984	NA	NA	NA	1.07977273305042	NA	-1.00492645302873	-3.80198515121611	NA	NA	-0.80061528789533	NA	NA	-7.14727762650068	-2.82051283118151	NA	-7.26141057688466	-4.69833780040258
"prt5181"	-1.41621181117063	-3.04813138001601	-2.10345878440697	NA	-2.16717789593163	-1.34530284125726	-0.715129047634672	-2.54520567996728	-2.25004449026276	-3.08623028647549	-2.06654879705169	-2.74198898788933	-2.49180463546226	-1.86354252279809	-1.33317289494074	NA	-3.19037720720687	-1.96967560892026	NA	-2.53143161788882	-2.48218311447063	-1.83849269373499	0.318849094873977	-1.62531261140277	-0.529436768365975	-1.9342008159942	NA	NA	-1.03663667259923	-2.33281263997065	-2.81378265939982	-1.98300960244767	-0.339836659640547	-0.72950181166643	-0.158486922199924	-1.72047265758274	NA	-1.66931322680113	NA	-1.59736804458212
"prt5182"	2.59854824374071	-0.192976181288616	1.06904185224794	4.30847111948876	3.77961677653304	0.522440225463477	5.02289854243709	1.05014102975011	1.27562342498095	-0.421290718626612	0.771432511802993	1.44822232436326	NA	0.683601637699267	2.50326673381824	0.727660951188823	-2.80637809386779	3.26824824185469	4.54094165514624	0.0677713306119162	2.9789662915189	4.13668039322423	4.51067420484411	4.40999516792096	4.41188381721937	NA	3.96367896126138	-0.206177206378496	2.73126181535679	0.949312179868462	3.39452055929254	NA	2.49068643714626	-1.14782075177445	NA	1.53333357125815	1.61187605688639	3.2408938991726	2.43479682080097	0.347176476118187
"prt5183"	3.18667989500199	NA	-0.550151008858605	NA	NA	NA	3.42097430779187	2.09501535715528	3.88421916108921	3.29203362678764	3.75576379959404	-0.23409612999568	-0.977464157377674	1.72539674649462	0.887518553123416	0.800000890387921	1.96796246489583	2.78382888211825	2.41063519018586	0.297432866883253	2.65011509165477	-0.0451237323773632	NA	NA	2.07376987573647	1.91345438936183	2.05450515684463	0.590562849896868	0.823522240883224	4.2458086716377	4.78785192793137	-0.237848325185843	1.15868183412505	1.14260532447145	1.40111470932433	-0.270712968620389	3.54900071485833	NA	NA	1.57076646376436
"prt5184"	-2.65467934650728	-2.76013857328855	3.46278158931649	-0.461650595950876	1.54297468768888	1.63327123602496	NA	-1.28469400887966	2.09000151444462	-0.819831292282321	2.45859690095438	1.64367324051213	2.45899798906414	-5.02118014024325	-0.859656621904755	0.828491068695747	0.363211001516284	-0.430645791802021	NA	NA	-0.933612852890005	1.6036691836544	-0.567644078473026	-2.77026203140131	-0.327266948237561	2.18156868157064	-0.00230774757927543	4.70021408487838	-1.61848955954411	1.90646819811395	-0.394709007237987	-0.85944162532948	-2.43372501792101	1.20821398288696	-3.5765101584779	-1.01377568962196	NA	2.53512770288986	NA	-1.85523985633183
"prt5185"	-0.932688352744754	NA	1.00996478812015	4.56762628688029	3.57433397673892	1.06398971716847	1.6842151867446	-1.19372028531224	2.76259235389465	-0.383655707682943	0.725741902237965	-0.917455239393316	0.546682737679725	NA	0.532390026865757	1.31449422163764	-0.655873801089594	-1.16891617925209	-1.50493030584274	2.43651554962988	2.66782523831053	NA	0.951221378975395	1.9590781234299	2.6965132793624	3.96931407018747	0.691092825390468	2.24685763650107	0.951681473708095	1.43572743434224	-2.88339288019969	0.37946590084591	1.37046742426041	NA	3.83785408362095	2.95362537613677	3.80967299748511	1.52707377881321	-0.241084947991592	0.227421390317682
"prt5186"	2.02260485573251	1.8867411723747	1.9899444206719	2.02255180732645	NA	0.924677067272336	2.21924475968178	1.65811020027104	1.05192110777081	0.794662976677571	0.461989682767177	2.23699403767052	1.85931060468209	1.64001844497223	1.57940539435792	3.45590945628443	1.9223454963578	1.13915243450172	0.490001261486069	2.09536097548932	0.929305547957096	0.991643260694105	0.348408028687018	0.946573360634122	1.6186778443091	-0.150333573107858	2.28716833471165	1.75081525665164	2.55720157224503	2.85124116581089	2.50584384412414	NA	0.956038643315397	3.61812460668417	0.303431440739147	3.84717725503394	4.0352091952302	0.172600204482456	2.36778725248029	1.12607609335977
"prt5187"	-1.6149293956318	-2.55479330302021	-3.20536694166807	-5.34454078216518	-2.03590499217159	NA	-5.9451486389612	NA	NA	NA	-1.58307023945282	-2.42038535390317	0.494213858155719	NA	-0.80009731727532	NA	-1.37527185919856	NA	-2.59860040587597	-2.95089883706947	-4.40822459333857	NA	NA	-2.62306786141731	0.145806134598638	NA	-1.66027988642618	-0.651959202725614	-4.51562150816306	NA	-1.44332265760643	NA	-1.79717982567953	NA	-1.0730443801356	NA	-3.52278324698623	NA	-1.5492042439881	NA
"prt5188"	0.739583700456624	1.98317879305241	1.8937661021202	NA	1.55921871334032	0.930618274759928	-1.72490470978465	4.20323405131425	-0.545459838710448	0.292130502830992	1.46225220326198	-1.53354618258697	-0.345521584144136	-1.17324827318781	2.33820759553623	-0.73415349891887	0.124333172735362	NA	0.68515337942245	1.94215528716587	1.71287204484221	-1.32164622206715	0.84735506474473	-0.697768504038973	1.33099437930541	-0.514605186807937	-2.55931538961274	-0.407852363212484	0.355125919387723	1.98966969108027	-1.58138245183329	2.60038410083979	NA	1.3872947596898	0.138268692926792	-0.857392495719852	NA	0.341155760248345	1.51074122696432	NA
"prt5189"	1.50087792839756	1.32196874041237	2.2849449543945	2.23335469420174	1.4178787881003	2.25242323904295	NA	2.72764357674336	0.68657019633136	2.56246695355804	-0.0595797122494014	1.25049457859607	0.316603540482149	2.26541359056143	2.99818047165905	-0.747412707089782	1.29046532105356	0.71382792656075	2.43596881177933	1.68781755131461	1.28295735481012	2.67505390942871	NA	2.77484475736567	1.37094897318589	1.07832814518935	3.2073451812441	2.3344725544113	-0.219535952391638	1.13249752975409	2.6341965697493	1.7607941766413	2.40012799652273	3.05233417323435	0.460461330084103	1.48354370250231	3.0487434324511	1.37712431594661	2.85038162643168	1.78376158061785
"prt5190"	2.64892692176601	1.1034930123833	-0.11703089483901	2.9032146705483	1.71368642984484	2.44752251981069	2.41570564207712	0.699674866598243	2.37809093982236	1.92257372525335	3.35134802189868	3.6324252536242	3.40259808572129	3.63720112148165	NA	3.60199607284401	3.81459090158159	3.61788872480411	2.76200060767675	NA	1.71187130624459	0.927372719200867	NA	3.25581910813338	1.15512434769996	0.753878821299582	1.23744458679792	0.936284729429615	2.68319496675499	3.80458231628521	NA	3.13051567294315	0.888586252656914	1.13931076944546	1.70353537579672	2.77193152524172	2.33628429373093	4.10841629401496	3.215066721006	4.13516977766445
"prt5191"	2.43113478720197	0.418511099778316	1.00762607624035	1.46424949291875	1.64833942631283	1.38447477108534	0.173619923289588	1.1982888841319	0.347327598883413	0.144059689819418	2.49431962310084	NA	4.34542684117601	NA	3.37817721273849	NA	3.57053606175895	1.31592809814859	0.489439213824607	3.45479185326896	1.87054608893212	1.68147757549562	1.3699512693103	NA	2.36727674503569	1.35493810300949	2.37833011852757	2.52043867835434	2.59540696991546	3.44686275850795	1.25790103553633	NA	4.6154504792476	3.15809290332557	NA	0.790234958222409	1.90936023264513	3.56982571868775	3.94146110931765	3.45505977611467
"prt5192"	0.656988290411319	5.42925364492738	2.0936328419289	-2.29367124705858	0.767719055487871	-0.105739584477068	4.79900766183485	NA	2.20114191620386	1.52899437411306	3.38701695251578	4.10673188240354	-2.00787290614096	3.30326959410123	3.04884183531731	-1.41946391411308	1.71015742542408	0.82164027081908	0.844335874547044	-3.32100721989445	2.99021337343631	2.37602177575616	2.74765467037261	5.67837941054525	0.630709364314213	4.68524794087118	-0.495868315508048	1.96350809406755	NA	0.407811344154188	NA	1.17023283814983	2.97113012208384	NA	2.65599256147277	-0.484715096987494	2.81378226544992	6.14014156004789	NA	3.80022780432852
"prt5193"	-0.935574311364709	-1.89137056688071	1.30476210399168	NA	3.55127163511605	1.45567911158212	4.54313764999083	3.77785581203726	-0.391071078170036	2.17924998442584	3.64176052931796	-3.26052259671688	3.33730977532168	0.894756732403615	4.00369813286549	NA	4.29359986292546	4.54719175093045	2.7563157564033	NA	0.121365565890962	4.01487253970564	1.45038442477706	-0.307681473119892	1.7026101485652	3.746411972523	-1.36964837026102	7.64729084496018	2.40958018946818	-0.214393576727609	-0.429563278683143	2.57994761215701	4.88358621796598	-2.20684288975691	2.34696062325664	NA	4.54028867873275	NA	2.80759837086777	NA
"prt5194"	NA	-1.10879649805666	NA	5.40059850228817	5.64739581964096	4.04406668357581	0.0421010932002974	NA	2.70064511240205	8.36327445624947	6.87729963677663	5.71942287019111	-0.237581163031445	6.22895572514623	6.14796415791093	5.4114351552296	3.18719032056937	NA	3.89209730623609	-0.0179927618196609	3.82529694152484	0.259988529191338	5.90974340632949	NA	2.4886506178528	NA	NA	5.24601310346887	1.76190045488436	-4.40421397155677	5.68886464184536	3.6287308371412	6.07836592549295	3.04868877004725	0.627200961545146	4.31112845716004	NA	6.75854396231663	6.43774992114765	NA
"prt5195"	0.433105276063848	0.163010120223638	-2.06662020564444	NA	NA	-2.2527280151597	NA	-1.53638762504538	-2.49954723617601	0.11540865203197	NA	NA	-1.75689727054859	-1.2640705363754	0.278817846112645	2.8839894131135	0.641736595355602	3.85988020832363	-4.4052041503093	1.01889513001023	-4.58745222478284	6.16103277159912	1.90926879592158	-1.12276140224901	3.62397327678911	0.0492305362202604	2.50343278193007	NA	0.147565025952424	-1.22862623613455	-1.52721968207728	0.854402829025683	5.17526140883818	NA	-2.64681141584266	-1.40011645875101	1.57258152212442	-0.998050277256325	-0.358167612405915	-2.18410049373483
"prt5196"	1.68518293795115	NA	1.12189728769597	NA	-1.51793399536232	3.75210175901576	2.36213656344987	1.81667920589369	0.905760944351053	NA	-0.558338088783501	3.76202141749816	3.71748972918337	NA	0.95390538500693	8.25364585151081	-1.4710469397854	2.6506409234759	2.64119973483154	NA	1.75887697277508	2.501444074579	2.42781041455031	3.69054033583037	1.03000619120936	1.74750092762476	6.18471855272755	5.57388043535445	NA	1.98857362054978	-1.73349549656551	2.86085223774726	-1.4805926269866	3.91743602564637	3.3946752219808	5.17634653815763	3.70330914152609	0.115091645162151	6.11334670500089	3.73944108936035
"prt5197"	-1.25356094024619	-2.37231853838377	-1.04340749477407	NA	0.514501545302488	-1.37879124917158	-0.141940993074168	-0.166604880121646	NA	1.29197531695994	-0.746282237293702	1.37423350291098	-2.72750045081733	-0.312681324677058	-2.32008719814373	NA	-3.79098155177609	NA	-2.021136159152	0.661084191383368	-2.22903219270878	-0.749144599555376	-0.314586303258603	-1.51184989111743	0.0426331231860149	NA	-0.886326730758772	NA	-0.0349527368332276	-2.16107970973858	-0.289739339601587	-0.0272282740615555	1.65987605946804	NA	-2.14726734056048	0.904572576300942	-2.80459405646018	-1.05855623746168	-0.577948506177557	0.256953847870381
"prt5198"	-2.57790833593026	-1.80704343485327	-2.03842935689302	-2.77321629436809	-1.0688720391353	-1.550269886752	NA	-0.26265160042042	-2.48223475351824	0.235245009587203	-0.282622695385603	-1.08357624583933	-0.320288792020266	-0.817453463788387	NA	-0.771016848678614	NA	-0.481726819722797	NA	-3.75987326483682	-2.3709419543822	-1.21356633661037	0.902921201111382	NA	-0.60586856487138	NA	0.225336335760715	-3.48035070560286	NA	-2.74293467043641	-1.87487829685546	NA	-2.31722805909377	-3.91583048389255	-0.836862333597593	-2.42375043496133	-1.61917484704077	0.321906520562526	NA	0.877140268471958
"prt5199"	NA	-2.99099160233144	NA	NA	NA	-4.34475839425973	-4.12553368115862	NA	NA	NA	NA	NA	-2.98083833236804	NA	NA	-3.82225482862917	-3.40806958956602	NA	-4.08716154956984	NA	NA	NA	-3.09330431318902	NA	-2.35062206239955	-1.84303553157125	-3.05930974190598	-2.02360732089037	-2.62816806014274	NA	NA	-3.7412344667364	NA	-4.00240773417152	NA	NA	NA	NA	NA	NA
"prt5200"	2.79229829306458	2.00791455759662	NA	NA	5.20675688672623	3.21277806313234	0.790248734583818	0.921214728046626	NA	NA	4.90165754464889	-0.521397348690812	2.68614930399884	NA	NA	0.391252558054681	1.30194145916902	2.03392662536087	1.8096576414434	1.49286119514192	0.419962530870584	4.70578682117926	1.02364896596434	3.98685195986915	3.24934915247406	2.03419413996056	3.53042246923073	NA	NA	3.04997009583697	1.67576588895945	3.22826350248214	NA	-0.783287461692665	0.305712309460458	5.91167848691298	3.6373470700899	NA	NA	0.936676198170176
"prt5201"	4.36733657128738	5.66314415441265	NA	3.35170937819959	2.88743860316785	3.55576064855533	1.53498954116784	2.31376658082593	3.54636545075076	-0.505522909465568	3.20563676529878	-0.517822043978309	NA	1.5351420123467	7.70028572380802	-1.07202811145824	2.7203329715671	4.70432084451306	NA	NA	NA	1.50009181575621	2.05610336359773	4.25790979939638	1.54944059046437	-1.19687634738146	4.02535189117939	0.209803238400621	2.55910385108162	1.82680264864521	4.70241623138269	5.06233427672287	NA	5.30088888942645	9.98793798911969	1.63214471704516	3.06067177605137	1.53727707698942	NA	-0.219177480327032
"prt5202"	-1.96742107506763	-0.761044541388349	-0.169999282301907	1.06998821901903	1.00701119117086	-4.99069996263488	-0.846363375737772	0.157942244252595	NA	0.775443192556776	-1.79207333642799	NA	1.18558756355128	0.12671537294636	2.27682806608495	1.48157485639441	3.01923901815812	-0.408557755603563	0.391426936582585	-0.34920317239477	0.158424539801463	1.25085008304912	0.658274788791062	0.0223416758117035	NA	-0.48246708593372	-0.494189015283136	0.816591883962542	0.207362799909284	-0.143354253726657	0.755447176963264	-0.930982378872601	1.75013747337783	NA	0.147957411119026	-0.363992033781982	2.00555488711101	0.504984204670681	1.06314765746646	2.25118556875315
"prt5203"	0.374224208986284	1.55940289753029	2.88763335640789	0.989695680470361	0.624870145538379	3.9066294987335	-0.361907249213217	-0.938000912133265	0.368687080769487	1.04570199837242	0.354377291659518	1.18503129760789	1.39056571068231	2.88963178604899	1.26568679366244	NA	0.454956779045327	1.51168338541748	NA	-2.25010549243565	-1.81086480307888	4.92854338262325	2.84527528433507	2.33435516707732	-2.0277090846787	0.24663067178112	0.459555049946271	1.58455800655683	2.26907162139041	1.62685512502277	1.01435533726544	0.210015089944809	0.00367038719789048	NA	-0.0533988805919641	0.277892476269502	0.442992402016968	6.53988217018478	2.47814219278589	-1.44625838437228
"prt5204"	3.64621772502332	-1.80499779790072	-3.22230071286563	-1.55991434829717	0.125982497076583	NA	0.527144903497914	1.1571953797689	NA	0.361329351965596	-0.811109374317681	-2.12007023166565	3.19447843385579	-1.16378428814426	0.530853899210756	-0.926736177022485	-2.96648173026103	0.405562391922129	1.67656871090097	NA	-1.2171609974371	1.71892620594909	1.76985037074311	2.9904898107067	NA	-0.128446582118282	0.188062810370762	0.742580783398637	2.26237068660187	-0.518427162574011	NA	NA	0.765675152941092	1.00047881994923	1.33841408011332	0.739469488599678	0.112468905964224	0.984341952509866	-1.525693206614	1.0379973260925
"prt5205"	NA	-2.32430394138554	0.660475269734364	0.153362200735845	NA	-1.09572680818345	NA	1.93488310278948	-1.05395122239081	0.336348458595481	-1.17853345429004	NA	1.16157361161916	1.67040408232023	NA	0.321081784784079	-3.16439617088609	NA	-2.48845830221373	NA	-1.02625906898518	-0.715114342186023	2.62501291327279	-1.85546263631696	1.04061996955045	-1.8802791983769	-2.690823450135	-0.683170350688673	0.059772505309573	1.72273869356054	1.33298524077523	-1.33591618555091	NA	NA	1.3214427662837	0.524290680098995	-1.66636896944565	-0.00971558815011306	2.95217969662864	-2.64810793617115
"prt5206"	2.08859078779078	-0.703419733984559	-1.04850010833687	-1.66967071566015	NA	1.17712643280032	2.76932407831371	1.97283264921286	NA	1.03448373979547	0.115837834961857	-0.181206351612562	0.24596156760511	-1.37484361785581	-1.5028230883186	2.95578511436991	1.46850949778007	0.6951494903954	0.0697043665746659	0.581264285434849	-1.34576765643639	1.36583930760519	4.53549163465054	0.637988034606647	1.61278748320148	NA	-0.400362577845526	-0.0159192073243064	-1.73374776004455	0.518710184707568	-1.30581994428038	-0.429841952466532	1.19348623572305	-2.07652939004415	-1.94865541107576	NA	0.419438210728255	3.64778078629263	0.278197323101512	1.00848721796436
"prt5207"	NA	NA	NA	-4.50338542076299	0.2389497798439	-3.13048307594014	NA	NA	-2.98209856789595	-4.28722708549562	NA	-4.21926686656472	NA	-3.80375446327217	0.0787265013767304	-3.4970601868108	2.42565106760021	-5.29597638332372	NA	-0.314049032956394	-3.07603669501234	NA	-1.00368192054557	1.88688573729625	-0.317913287838207	1.57667903380859	-2.24286016706016	0.277762262115562	NA	-0.0109346840623963	-1.81689185436507	-3.09045669752492	-1.70841522002483	NA	NA	0.0472278110877788	NA	0.358369178259282	-5.09673761763333	NA
"prt5208"	NA	-5.70492258928114	-2.47685272040282	-3.5493910934719	NA	NA	NA	-3.99292177101078	-1.27515958969967	NA	-5.16307898542768	-2.7264024869553	-2.57238615515868	-5.59906054359861	-3.00538323624682	-0.558701343496417	NA	NA	-4.25162899575673	NA	-0.329314056884016	NA	-5.9032269198732	-5.02925779453407	-1.32611930421671	-5.28899077676197	-1.74682109853661	NA	-2.94209821623367	NA	0.222044673643309	-1.13611882302682	NA	-1.40240712617916	NA	-1.57589231960938	NA	NA	-5.507312193024	-1.83738090859888
"prt5209"	3.93268924491743	4.19393905196587	2.40432192631919	4.19243270221216	2.42362818026718	0.489215005879592	NA	-0.394777360651113	0.409691178001719	0.401219990815704	2.94949808037569	0.854485808583786	0.614670184331382	2.49264369926922	3.96491087585463	-0.208208255408892	0.836560167429535	1.19127003966803	4.40624549681779	NA	-0.324245342036072	-0.317040295819396	NA	-1.22553854576069	4.15431754608678	NA	1.937908947616	5.28600630365465	1.59920581502697	-0.0401703491938187	2.66542595689482	3.04373701023475	2.40308555727713	0.609154244404886	2.26639263812849	0.480323689768583	NA	1.05170243768134	2.16587662908264	3.56110645212649
