"s.3"	"s.31"	"s.35"	"s.52"	"s.57"	"s.83"	"s.103"	"s.106"	"s.140"	"s.151"	"s.157"	"s.186"	"s.188"	"s.195"	"s.210"	"s.229"	"s.232"	"s.253"	"s.257"	"s.273"	"s.287"	"s.292"	"s.296"	"s.319"	"s.327"	"s.335"	"s.338"	"s.342"	"s.355"	"s.362"	"s.366"	"s.373"	"s.374"	"s.382"	"s.384"	"s.395"	"s.397"	"s.399"	"s.401"	"s.412"	"s.416"	"s.422"	"s.430"	"s.454"	"s.458"	"s.461"	"s.473"	"s.477"	"s.480"	"s.481"	"s.487"	"s.491"	"s.494"	"s.495"	"s.497"	"s.500"	"s.508"	"s.518"	"s.521"	"s.526"	"s.531"	"s.532"	"s.534"	"s.541"	"s.543"	"s.553"	"s.555"	"s.558"	"s.566"	"s.571"	"s.572"	"s.582"	"s.583"	"s.587"	"s.588"	"s.591"	"s.594"	"s.596"	"s.599"	"s.600"
"prt4055"	-1.49276963372367	-3.34665620869695	-0.107581389068182	-0.858941403892744	-2.14750395089152	0.340555826466668	NA	-1.16992219481207	-2.1542805255469	-1.18620725202078	1.12222324159837	-0.541364647073455	NA	3.15244401751489	NA	0.518210031459892	-1.42014294943847	NA	-2.37031920961181	-0.119731632862516	0.950436540708572	NA	-2.27303385699087	-0.246787233023812	-1.30521890967722	-2.1248955581766	-3.50937683477065	-0.684144983507531	-1.27768368881061	2.18309996324477	NA	-2.16444947979785	-0.146921435626731	1.71834468136713	-2.2632550241344	NA	0.602333007612705	1.92042333664359	-0.703216147680933	1.53208269299403	-0.900747214659251	-2.28933795731207	-0.282249949447961	-0.648302801844313	-1.13829564752522	1.08198962703643	-1.00434549825237	-1.10379421325951	NA	NA	-2.26230749249217	0.104174607583624	-3.44348495324986	-0.651606066114809	-0.891908295901689	-4.20363065067767	-1.63011029693909	1.46099706548852	-1.08490369885046	1.40932472376923	-2.23618331835983	-0.217209096202957	-1.10180253021199	0.502217954371922	-0.965452120652551	NA	NA	-2.15481639513751	-0.987200326879779	-3.10572992031333	NA	-0.222731443613455	-0.453060074614676	-1.02596717463774	-1.90174423588446	-0.923431736748746	-0.454590949471138	-1.36301000542136	-1.36535401066408	-1.68023723993093
"prt4056"	-0.936479181202902	1.07696753446933	NA	-1.49899560272341	1.01700280621174	-0.909361204408251	-0.88031420517863	-2.17477265683835	-1.78609840484351	-1.26884838208651	-0.224539569475541	0.857634897702144	-2.56154425069375	-3.32265907957735	-0.712705901977482	NA	-0.560463378647532	NA	-1.97875906817873	-0.981542988544297	-0.961858386285333	-1.17800931826851	0.219642071580506	-2.24187360706374	-1.0686778581175	-2.29223375523531	-2.14603890989402	-2.47687861064488	NA	-1.76407925099983	-0.145785684244117	-0.00628344492001032	-1.0968332636067	NA	-0.741678639619306	-1.85172142929857	-0.75053045321686	-1.51795313696962	-1.55761255535188	-0.94751507730144	NA	0.367376115766106	-0.304257738273304	-1.86271864889572	-1.01707390111586	0.943139557184286	-1.29736955071931	-1.47538674735901	-0.618269775221394	-1.22302930909886	NA	-0.570863264787556	-1.20457410962396	-1.63229928910841	-1.37833725078347	-1.27943859869717	-2.06419818942996	0.987796619040543	-0.0730514494027686	-1.45254592173103	-0.0809197207334972	-1.28983808889841	1.19752067035205	-0.0931324169347268	-2.42033462504179	-1.4587215843504	-0.944118334224661	-1.40817450091484	NA	-0.25317873840032	-2.38623660387004	-1.65132433551957	-1.1787867448707	NA	-0.919450511683301	0.100921033250556	-1.02487997384597	-2.44749553448624	-1.01390372367745	NA
"prt4057"	-4.39711984000875	NA	0.145012222428267	NA	3.27315648118888	NA	2.79504246831105	-4.77674673756826	1.63073270628795	NA	-3.55137502236076	-3.66897366777929	NA	-4.07888125580378	-4.50145835646454	-8.49527226965587	1.42486853754423	2.79699712413906	-2.37448890135362	NA	NA	NA	NA	NA	6.19388241401214	-4.75689307937349	-0.745836833284432	-0.81313001935407	NA	1.77519890196541	-5.59170835903475	-1.46434199824826	NA	NA	-0.661174883984694	-0.479882624369703	NA	2.46596702809269	0.838069221841536	1.74114666893686	-0.625148287281719	0.866519111756098	NA	2.30999985581551	-0.0264614334210702	1.93278706125689	NA	6.79568800649412	4.07063451069405	-10.6285704013309	-1.59572256807746	-1.89160067937671	-4.21509055323587	NA	0.435903909429862	0.218102203316925	-1.74986463873713	-3.43787649051417	-0.798513979579691	-1.50398926511417	NA	1.59081283066502	-0.311056976169197	-0.435336147245172	1.5904734332876	0.778558290229843	3.77055225582732	3.62928752344069	-6.25297253941038	NA	-4.80193435423936	0.403760448910128	0.943764452838508	-0.237684217486575	NA	NA	5.38062702101819	NA	NA	-2.40143137927421
"prt4058"	-1.8295955922183	1.29865455186614	NA	0.867336822048024	2.28639629849367	-2.48879669984142	-0.4323494115731	NA	2.43237860494034	-0.778455886681549	2.30328985980435	-2.65669911947536	3.18887872396941	-2.05610562707336	3.68729659963259	2.12370475541296	0.98997797007422	0.257053034712597	-0.101979900528053	NA	3.14745554526781	5.08827534283651	1.86893720206582	4.67213128944031	7.93698197280809	-0.157702125555212	1.65068042786594	-0.161815343384002	2.98907630019445	4.17893351694838	2.33012049344298	1.19385076774223	0.765786055978197	-1.0057221617711	0.360997235102059	-0.182254376903563	-1.06282232582543	1.78935241873096	2.18045322170552	-1.57825502261297	1.18724626484893	NA	1.08158063838092	0.774245403866022	0.334358683420248	0.0198226672242383	-0.111118134881331	1.12576271988293	1.29220851046649	NA	3.26684252686067	3.36754532723977	-2.57066418227315	NA	3.86861860487213	NA	2.47353401902424	0.999553526672323	NA	NA	3.80371952693754	2.14881241776082	4.14603316382711	-0.77467248531801	1.37245197941034	2.58474499684485	5.13460969185603	0.94900739164386	NA	2.93594770127385	NA	0.482986537830716	5.14331566070704	-0.727086421989048	3.17026762036381	5.27061342629101	2.30987633705092	-0.914218896203158	2.22588935513996	-3.30745244893175
"prt4059"	-2.03240668249034	1.06619872206692	0.420637119745838	-1.26479678738297	1.95300574015737	1.13422727097839	-2.75218140019277	-0.750776386991725	1.6461576799817	3.26878227383572	2.23668186842259	NA	1.54716392558044	NA	0.475508328324157	-0.214704058189161	3.29025162540006	-0.412734369325549	1.27467033019897	0.383614715655099	0.366436291091084	3.10298525510846	-1.02739909000941	-0.667271939966668	0.428395304725188	1.8993760160052	2.82878216171397	NA	1.12812794714266	0.0735828355466994	0.414726358779664	-0.100542560085217	1.24403897169336	1.01926758627971	2.49581711547972	0.795315702787512	-0.810654811580328	0.510719472647026	-0.572525912725009	4.13711800128538	NA	2.25667571954808	-0.729971177287333	-1.12966542158413	NA	-1.95519545572968	1.23679414072234	-0.0432887774011296	NA	-1.89007576331003	-0.343098679018282	-0.207163091739379	0.499797719410452	1.44293207539243	3.11531438378288	1.41517034300086	0.798022515733067	-0.525204050634313	NA	0.726508309442672	NA	-1.63207179811177	-0.266490628854493	2.57679121059935	-0.14244719313738	0.516621060487305	2.43524963683885	NA	NA	-0.836784725039387	NA	2.71526521637664	NA	-0.0482308394706615	3.72166220439663	-0.86642219909797	5.22857491214336	1.50968874848718	0.661199531900468	3.1211291187203
"prt4060"	NA	-0.327251945392331	1.81354388210785	1.1719253228083	0.634817150337007	0.677999854606225	0.882208706177711	1.24886547559522	1.38208750577006	NA	-0.0648505597836726	2.23321125339077	-0.154851012355371	1.43015280681012	NA	-0.898031158489971	1.79803384244455	NA	NA	-0.397030471167354	1.02787840599785	2.02396741885095	2.51086597643645	1.3923299323297	0.582074998986296	2.07422060547236	-0.747577155045871	0.90048152434511	-0.450874632225836	1.19724953715603	1.82230352452497	1.77389250011278	0.299051844147252	1.38267140916033	0.119036714634331	2.35155604349357	1.13146294553327	NA	0.996645983826437	0.81802569691703	0.515718422715488	NA	0.647050662867056	0.389885775388195	-0.551878072329325	0.776876135348114	-0.131181176928617	NA	0.560613937315003	1.40022666105378	1.52118222032831	0.4473751247795	2.16170024735619	0.0536929820887423	1.44042867908066	1.43192993847782	3.14470865219464	-0.97335134129812	0.75151772288353	2.76030630892752	1.16968805123715	2.07990947016308	1.01105628576971	1.69996535713147	0.803215081628803	0.554466558493522	0.997364127738214	NA	1.53471650568099	0.504757828386088	0.841127661720258	0.819787308430818	NA	NA	2.29656334068028	NA	-0.447036191844573	-0.770377079809456	0.634004271209242	0.139784416351568
"prt4061"	1.83579336731077	4.44176330181346	4.99531183805394	0.274951315498555	1.33686113185663	NA	-1.38251920253203	4.17825537962984	1.65032525816968	1.66209438236763	1.50398923199962	3.52064993339582	1.5744273205496	1.35847902378198	-1.17252002275535	-0.553513482359857	3.21527906445379	2.46690166840645	4.01679837191627	1.45933964585441	0.817919987811697	3.26553259838727	2.18078180904217	4.3425272237002	1.23357375764906	3.45851446665357	NA	3.77209686908457	0.84225986729243	NA	4.69564554271527	1.2336517113803	3.76319906076061	1.13168680075633	2.80401120564	NA	5.554953665309	NA	3.55399950445518	0.0452845789178147	2.26421330552757	2.1890546134484	2.49429807585928	6.36365720467119	4.82608786694935	5.96790087774612	2.54691029325317	2.39096310799543	4.75895246019442	NA	1.10080289813661	2.82676618784126	NA	1.65863881315693	5.20440444549712	0.912198522599498	3.4879609601447	2.4856310011691	-2.39128852994287	1.48791022104735	1.61147131304406	2.64614160079146	1.03384515596448	3.87416345356121	3.17834398474076	2.99689996278496	-0.750095039419706	NA	2.09258940006344	0.444207702619649	3.81943726532895	2.3993751132943	NA	4.26540463163304	0.48607958199908	3.93682814058937	2.51634675588909	1.81373155193805	3.31505207514559	3.57861771045977
"prt4062"	3.71426271550868	0.472801653280866	NA	1.96863913002794	1.91938821121409	NA	0.582920611931445	0.842532088884734	4.19622406916913	4.64546939068511	3.04613483979627	3.62335476258744	NA	1.77103400398448	-0.178292717201596	2.22331582443114	1.9873064265114	1.3736080585503	1.49414486536822	-1.00793176765405	-0.694905184524754	NA	2.18012139306674	1.72812525454974	2.81820611823129	2.07330328834659	4.50830944319377	1.67146486802174	2.85239180092847	NA	1.10144944879169	2.95905068134216	0.842005037269951	-1.25603765959301	2.11123116107532	1.49283706935985	2.44317795862225	1.05442936551761	0.805669900382024	1.06028769189921	0.925454845306122	2.3738337328767	3.62739088848882	2.37346021970067	NA	3.1446154404545	4.54551969130077	3.14826129268142	2.74002712185113	2.75296064433914	1.15964716987153	0.48714037239186	1.44704114545107	0.876858339053945	2.96181317887411	-0.243385288447992	2.20022573952165	2.02601120102108	NA	4.20539060637492	-0.0926356888658356	0.789482383469185	2.49764546368671	2.23821820414807	1.08437375792465	0.0224741395513433	4.60680362758808	NA	1.29531807814171	0.892879912882782	1.75886342544669	1.8829642374521	1.53037066895159	1.80205414589191	2.42790626125199	2.05559502888263	NA	2.28492503205427	2.9645270002941	1.09931847462687
"prt4063"	NA	4.37636160685774	4.17363889798789	4.47156426106647	1.09894706477603	9.06417710415943	7.17880585865577	2.59424870522822	4.65973987124337	5.4466973511556	3.80843888241829	3.03512013838089	NA	1.85295248600168	2.98079626851309	3.99599052470318	1.62479815198048	5.56953757231753	1.71581983169332	NA	4.6481399469651	1.92126920732479	5.6378134097926	NA	3.86965329715088	NA	3.50347851882088	6.45546717542017	1.97008866203668	NA	4.03275692373515	3.42237444010995	5.81890541681349	2.81826574960647	2.92303444823904	4.96362820079506	4.01663989187699	1.6700221242493	NA	NA	NA	3.03170673623825	2.05677179740313	4.92899195254861	NA	2.14115487732193	5.77208048801672	7.00191547190123	4.53499339308431	4.33354582670468	5.46301212636192	NA	6.42063764963656	2.42307145656854	3.1231456743316	1.8891600545682	3.54612590027256	5.16384128838932	NA	5.48435345201535	2.7740516003286	4.34548665607542	4.44309356072409	2.91210734729456	5.14902054430767	8.82976386912588	6.07082703484433	NA	5.08223065525859	NA	4.84402634857235	4.73851040539329	NA	1.39100927144864	4.89230086224765	2.91032738222991	1.85573321655137	0.103332522864271	4.58389032903804	7.20953972016695
"prt4064"	5.2627573501511	-2.37723104796996	4.21306686169911	NA	2.12324740805388	0.604840137655245	1.63638408514809	2.66222138150487	1.97707994765042	2.85012192722918	8.69087366378327	10.5956434179186	1.79541169100472	NA	5.60601148077512	NA	2.77819351998161	4.70428577715753	-0.124121804560829	5.51838923934619	NA	-5.98155889269143	3.2867560813501	0.529841641693895	5.58723490416827	5.57042759856049	-6.60503033137985	-1.27739516276711	NA	-0.710722747063885	NA	NA	-1.11193408944449	-1.23205938109033	10.2154836525238	0.899908526607173	0.30291669828656	7.77708686850367	5.18742015732497	NA	3.54056142999385	-3.54868595550868	1.19600291254418	2.43291407786019	5.65481056420383	6.88209236924484	-0.757321040891919	NA	8.36606291160492	-4.83311048112868	1.59371207956488	7.2496657925123	7.84651514242106	3.57044887544965	-0.47757049325309	0.896235036167091	NA	NA	NA	NA	6.51418701208131	4.58115681149243	0.757069789797821	3.70202350046316	2.81934115278519	-1.24068160967425	NA	NA	-1.00844856159432	1.37578988358007	0.60059027365754	1.20908331312459	3.30465300433044	0.782531051749497	3.25839654157368	3.94694279193982	3.93302889351002	NA	3.26833774745977	0.693394844515108
"prt4065"	NA	-4.03458732805969	-0.490238676121893	-0.451499230315092	-5.55886334278263	-1.09529387541715	NA	-3.06846609614408	-2.43263910649922	-0.951018788350341	-2.7613853604932	-4.07099576382338	-1.03110768400604	NA	NA	-2.40132520415245	NA	0.172621204296548	NA	-1.92309487921347	NA	-0.889969828248936	-0.835482945736863	NA	NA	-2.59515594471678	-4.02709257198569	-3.28229694116344	-3.8291754317047	-2.40812641936453	NA	-2.56952189174235	NA	NA	-4.5504599383201	NA	-3.26541843950231	NA	-3.51914116757413	-1.83942373654764	NA	-1.91809842398614	NA	1.97341235945258	-0.265291048672629	NA	-5.18473742952823	0.268897795211686	-3.76798406541013	-3.83171278345827	NA	-2.54871665777892	-0.733072675842246	-3.45535216484263	-1.55303323487769	-2.9444604638661	NA	0.305042293924488	NA	NA	NA	-2.073836814182	-4.85957789451356	-3.43716925468257	-2.42677993916276	NA	-0.974784961296604	NA	-4.51515990450314	0.578571287538335	NA	-4.07843207136072	-3.40260741596816	-0.916551637932345	-0.979191667566409	NA	-1.7801710108654	-3.52779352576395	NA	-4.2427867735831
"prt4066"	0.369388312985285	0.887997461160306	1.16921185678579	2.7690368527934	1.7836700272837	0.616115556848779	4.35025179939123	2.78469169746055	2.3061979030917	NA	1.29976990632404	2.31000598026794	1.85021178570495	2.24757853611932	2.85942628218147	1.05638569001416	NA	0.946665996169075	3.97449950766808	3.38026231554828	2.19734067026268	1.65770052446798	2.76339609334455	1.03264609795275	2.440782993982	2.9593306527826	2.55772256635382	1.74130929610832	2.47279845334719	2.46457350978794	1.42673656802226	1.22353394726505	2.19639695230176	2.21087904357042	NA	3.55257711034463	NA	NA	3.39700383843455	5.65218749477364	2.66096700686692	3.63064383468772	0.784587763961053	1.07976629749121	3.00482743330406	2.43139886809977	3.806133982829	3.14390168182274	2.22981125610852	NA	2.15540265064464	2.0553619718927	2.9385251721793	2.01433167762318	2.89399642117776	2.0544674580944	2.75530002213098	2.07787599917411	NA	3.21106353239881	3.71142955559003	1.57647709894461	1.45116363182935	2.45112792376422	0.990481946329704	2.200462428075	2.23410732551053	2.65256173632685	2.2823121573556	2.88234850296563	2.65086534532052	2.30690271266542	2.74828843128073	NA	2.40895912894714	2.67002853653815	1.99328814781965	1.22368496505481	2.57552737793	2.67933031400862
"prt4067"	-1.62620936911859	2.9043273140982	-2.81065104282771	-2.72518703157483	-2.0778538372363	NA	-0.360574286691618	1.39677140249713	NA	0.0297946448476583	-0.361434483708211	-3.60877318932325	NA	-0.914064378731853	-5.46018622943946	-3.32817528778806	-2.4014592405524	-1.49022193631141	NA	2.03129138130009	-1.68904088253382	-0.60945126773256	NA	NA	-2.09417459873953	NA	-2.51726588751686	-1.33841826549887	-2.18526526593733	-0.398692657285746	NA	0.731287944402469	-2.82048821216065	-1.25189882134562	-0.91910656578588	-2.46421028087116	-0.696482005033536	-2.75990515290606	0.667248879969266	NA	-2.11442715832191	NA	-0.672248667699953	0.834807799821228	-0.915951569406347	-2.62457524360788	-0.925635585534142	-1.5973090567211	-2.75863808856376	0.820656069628279	-2.84690092370548	NA	1.25967658686635	-2.56119496104763	-0.818503127802986	-5.16478642591008	NA	-1.96637365836695	1.10914133614116	-2.46744698741905	3.98186238827445	1.17651998779103	-0.0917413337147802	0.885428285722229	-4.34653906444492	-0.611782243666359	1.81987423914701	-4.40125292104264	0.169894953132243	NA	NA	NA	NA	4.05037752313755	-1.42618844918417	-1.57060297038834	-4.88390157687462	-0.170060062659101	-1.67814981969959	1.00123908390174
"prt4068"	0.974632891765925	4.03620895074524	1.82104296242181	-0.340569209491449	-0.22913030760966	1.23409079597071	0.281255989941733	0.309335379169802	-0.40841147299951	0.847385667560306	1.53346174355029	-0.0756001084275634	2.52859615145187	-0.521592465409921	0.613096580572588	0.573456238419787	NA	3.34221349554112	1.1373772828322	1.64634915406924	0.823482924327017	1.55206386066079	0.93767867479649	-0.789403384715183	1.06930911537479	-1.31769210310837	1.83444172297348	-0.46488231308056	NA	1.41474048659205	-0.166499648649559	-0.668583387687697	NA	0.713201099648121	0.0486101594148397	NA	0.791859069598935	NA	1.83588682223456	1.88915898161262	0.859270698138084	1.55545158049655	-1.22794197658134	0.745061392554118	2.52589925884323	0.0209879499400337	NA	0.319504764286943	1.42937826151568	1.63097711763601	1.47084378882311	3.8149182418923	0.0349689709118091	0.788455850405956	0.134615001442777	0.0115845909650543	0.895263886309475	1.99478052285885	0.884707004013205	1.91234126449915	0.64888068456745	1.35987860457571	1.6049835200055	-0.615832932401893	0.829982895686682	0.285574170991997	NA	NA	2.42230860510945	0.685004441333362	0.386513967006456	-0.131717086781483	0.0463578815209083	-0.444493703304256	0.352397644308789	2.01367297659682	NA	1.75516546965165	NA	-0.510202286601941
"prt4069"	-0.232873581349544	6.10060348677003	NA	5.76345060408275	4.38572256234953	8.38171833839852	6.95226665252704	4.15012149340339	4.39084153503135	2.52727314855752	6.07991909878671	1.7202402649833	5.14838084689515	3.4847842459233	7.35521372368886	7.51987310355448	3.54880601675185	8.28572323851532	2.38550055913047	3.91742237614692	NA	6.29793404805582	2.73270609698065	4.38124243848825	10.6105895007894	2.08154073088916	0.80576917919713	2.20969470617737	4.61760573188192	8.14637537699489	1.5261139867995	6.95950297164491	2.92631497706257	NA	2.80917209323858	12.4498453322538	6.44331617264919	6.58414981933861	5.50311438626141	3.94374254965327	4.79060718546883	3.71439581738485	4.43816532113331	8.56087765852434	0.88445820322027	4.39863010868052	NA	6.33373542438992	6.87514713278479	8.90410268110769	NA	1.21311700818742	7.93419357368738	0.242374097922889	7.89104411272332	4.96453424401495	3.12010054422723	1.18801937719997	5.87868418084692	7.25047349555061	8.58671489118058	4.8625127149475	NA	13.6793456948858	2.08454379554315	-0.655128093651937	8.09257615535618	8.56361502824894	10.5475604007095	2.34000521055904	9.70405535232525	NA	0.489578087743098	4.61290677997052	6.77544653060184	NA	2.76146886571356	NA	7.05512877243407	0.9108196833268
"prt4070"	NA	-1.04902404783326	2.37981378250008	3.04524660389131	2.73192000468207	6.07211984880481	8.70507707990719	3.75822477898036	-2.34459880945826	-0.802598241499996	5.44724992894439	2.02530926990146	5.30402845160969	7.17051093183701	6.78262971473281	9.05576879171363	5.82392014589904	-0.443200396604637	0.733995548075498	3.36689590492652	2.41808781790384	1.03590660300807	5.21677235080433	7.27569092830867	NA	7.5453154729104	1.46745465486102	0.143515532239619	2.14498736002241	3.01051406878217	NA	4.25829561121267	5.0162628394669	2.2489195030523	4.1691611185423	2.73066878005413	0.697957093946542	-0.643762169218741	0.872256445640416	5.51130215181451	3.20600793689391	NA	4.47171617330039	1.38435083762433	NA	4.6752633795299	4.90106649063891	5.17060799986956	1.45703644270955	-0.551163864374086	3.62197767665707	2.10891528881974	7.29792918506868	9.2302392041176	3.651410154609	-1.0907625700281	-1.49961773102935	11.7046229411017	3.19764127714382	6.42160311765003	2.29838244284411	1.57406710829368	4.66626318583052	5.2829353352371	5.37610501107182	7.0105647824254	-0.680279151817229	4.72617651416391	3.65013678976317	8.61080333876459	2.12276500480271	10.5802384890272	-0.715348180914157	3.71758061770056	NA	6.60185164275335	0.595557056042255	4.05909620085034	4.73129663670159	-0.401524907891095
"prt4071"	5.98006762581562	3.17207029761133	4.01250392204507	4.20040917800547	3.46983137010941	5.49172694456004	4.31035212703964	4.52782010174266	4.28827984546231	3.58891187288475	4.15629056673711	5.59442787767807	3.58747522548553	2.58187767103205	2.66518164025658	6.31289427773054	4.71496166324699	2.80102285994759	2.45993297428852	3.86997880431752	4.81960155055424	4.21342189036666	3.92719465324494	1.84805715613958	NA	2.42894858871317	3.72784750019897	2.63096794599453	4.72798777098754	5.94276851327409	3.21034901563707	3.27504533329277	2.02076311127362	3.64713031015688	NA	4.22095240462829	3.42242756782435	3.83644251890498	4.39082334685066	6.02079301209941	NA	3.02464662975609	3.2601393477893	4.04239591720044	2.43356706792162	3.61653026046839	NA	4.33265228059541	3.09563153982395	5.87553410089405	NA	4.01075465439438	2.67341029700501	4.81467410294552	2.63076716991977	2.25286839540469	1.3864134153869	NA	4.41969462195974	3.36579403054439	2.05051382349818	3.61661606652202	5.89320311996959	5.04022875934653	3.44528615946312	3.68549670535464	0.970028199108273	5.37543618311782	3.8291367215603	3.57293400440872	5.04754510021462	4.40905034308512	4.90439648829568	5.39579431635335	3.88780578192159	4.1499226803851	3.52785019603677	4.28632964212733	4.11722038548998	2.79819306294021
"prt4072"	-2.77790349539199	-2.10455653590713	-1.90661860102629	-2.26398385057561	-2.75308572593674	-2.06604961786664	-3.52150934422816	-1.2351133207494	NA	NA	NA	NA	-4.14783359850268	NA	2.49912706320918	-0.0171771779124028	-1.01199845815204	-3.52392955784784	-4.68229099992947	-0.67351808487946	0.191187956867743	NA	NA	NA	NA	-5.32064604015199	-3.98535008565244	-2.06538054099879	-2.74462740766916	-1.33679248990017	-3.29846893575936	NA	NA	0.0282665203945762	-2.26595236184366	-4.01765970325039	-3.32393497773169	-1.0168810016242	-2.31024162155031	-2.65859736906559	NA	-3.03004650272221	-0.536790010143243	-0.127359336159718	-1.33670555492311	NA	NA	NA	-0.479641236109149	NA	-0.829517285397247	-1.20122346716785	0.0418753913186496	0.506327918959793	NA	-2.7509246513312	-1.65638813209433	NA	-0.220643872741787	-0.830891408336359	NA	-1.0981031982258	NA	NA	NA	NA	-2.59350627060345	NA	NA	-7.55046470011986	-4.01590435050972	-2.3406810843941	-5.94783854683921	-7.08605503550914	NA	-1.27057877476829	NA	NA	-0.76035002817251	-4.43332902111966
"prt4073"	-1.5610024783937	0.814405990528203	-2.330603039177	-0.585353635806539	-0.102430417984639	1.22097118184836	1.39352612920243	-0.458857033540699	-0.365433184631338	-1.91204071161331	-1.53399658281016	-1.21449699585442	0.522201449133198	-0.408017349251938	-1.46422225954555	NA	-1.42346173802658	-0.56851589602413	-0.939216816082056	-1.72796306142132	-0.719154943610134	NA	-2.16190365172199	0.473156545655223	0.568673776691306	-0.551766060623612	-0.839908219587943	0.531532533112642	-1.30941613015071	2.34023396797004	NA	-0.889413970626181	NA	1.17563741478654	-1.97126876275653	-1.50269986917736	-1.4972380672801	-1.59468524680607	-0.446399929578986	-1.75079229374253	-0.319524716330918	-0.450570665939121	1.16700024587381	-0.168370077664785	-0.750443978119743	-0.00260581091245264	-1.09957177176415	0.77701951102335	-0.174593177758558	-0.75069864767037	-0.91156151627457	-1.61025759110278	-0.939414063199586	-0.709833483983152	NA	-1.23939985237581	0.597029902527783	-1.26834018464281	-1.13283788669297	0.910380367197068	0.109760814703238	-0.433834729203372	1.30639697219714	NA	-0.207256631365753	0.637418015508915	-0.148310440603234	1.21109390660518	0.609631855409025	-0.567212589466242	-0.0247188576860146	-0.800832826508892	0.0791013347313344	2.32183621082373	-0.626953630819338	-1.49169994882039	-1.92892809358588	0.53033680613381	NA	-0.861178951241667
"prt4074"	NA	1.13686097433485	1.23210216466694	-0.523579528449364	-0.878010753625018	-1.22692221924979	2.15421410284096	1.85637665650631	1.48314585147671	NA	NA	NA	0.63491581276843	0.380293825543495	2.38724293244585	-0.683358949734685	0.487349202955311	0.171712988315523	0.574226224465076	NA	-0.319571063966826	-1.61818340128235	1.32115852302128	-1.22594611843008	2.33062178951267	-0.0887144012215684	1.95364349144346	0.429643471908003	0.699442664196561	-0.218274124012213	-1.88023924844864	3.11439936416638	1.77534695369693	NA	NA	-1.41697270381371	2.23710880207865	-0.902942289496143	-0.720524332630795	-0.717434640901199	NA	0.850481057854844	-1.77287465137787	0.616922208895361	1.42321936605345	0.908271418015848	0.798081395677488	0.226836747931252	-0.114015051295789	2.99395629641736	-0.250777057020715	-0.463556094007534	3.9185699141998	1.07279359300381	-0.360830154092083	1.85397316684693	0.307940415692011	1.25137552947602	NA	0.986307799691741	NA	0.588338118468402	1.34333905813806	0.0691115786407996	NA	NA	0.968807048343922	0.975074982727317	2.28724164550726	1.16973350894001	0.602508897396505	-1.03897154835232	6.16985515471233	2.80484660295482	1.33237482966515	-0.435413339748259	-1.97933096898612	-0.313531454220151	-1.76358685847895	3.08735105104652
"prt4075"	5.01598999662992	5.40367977786726	1.92516002000359	NA	4.90883324172707	1.8320584585255	7.0848272033486	6.12950965601153	3.58534989925298	5.87195547141558	NA	4.52920607769719	5.75219337449157	4.88241515246993	NA	2.6591131524716	5.42813024712003	3.91180343218113	3.61352333306	3.61428050251851	5.13458793794728	4.65521502286629	3.18986087873616	2.88914367117962	4.30293847054064	3.33182910125553	0.972594956496656	3.7578172309938	4.74252223572832	2.64631561109417	4.66690901292096	2.94924697471275	6.33104270064546	2.96813465813086	3.91971822249471	3.1304120469053	4.04164937320892	5.58915888873235	4.99552398882419	6.14630505949563	4.00599131586574	NA	1.74173619777775	4.50171523061975	2.6224929532942	4.7973074456183	5.42122487452448	1.95411523856377	4.44809538954137	3.4591441040924	NA	1.62944578978465	3.61700488359664	1.53386452626737	4.10531531062805	NA	4.78338282674501	3.67882895448297	3.68256266078797	4.20189707677748	1.23737713240575	5.27610013584738	2.6630604021891	NA	5.21087783734587	3.92394451747825	5.07461197952719	0.682250747076666	5.48534087031006	2.66235742319501	9.30400333403765	3.197214762518	3.58492035565893	4.07428854732172	5.81743442855794	4.36342101055339	3.78026644050523	1.77145423769708	NA	2.73129980640541
"prt4076"	NA	-5.15602694221259	-6.19736482869229	NA	NA	NA	-6.29097038790938	NA	NA	NA	NA	-5.40656988094966	NA	NA	NA	NA	NA	NA	NA	-4.79695846102608	-5.87933528440517	NA	NA	NA	-4.37159790027385	NA	-4.3682900075362	-6.19704756294297	NA	NA	NA	NA	-5.28738579401482	-6.04255613519978	-5.11308042990961	-5.64238976144082	NA	NA	-5.12816464644766	-6.80105948455163	-4.44542482919294	-5.16662207533138	NA	NA	NA	-5.78753033030943	-4.77158633200864	-5.64870346665407	-5.00085284389811	NA	-6.64473670174949	NA	-6.29710804835583	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.32758435403344	NA	-5.12625623389778	NA	NA	-5.4010229817061	NA	NA	-4.58186856271056	NA	NA	NA	NA	NA	-6.7710529760538	-5.63569359087276	-5.38736447215762	NA
