"s.6"	"s.24"	"s.33"	"s.47"	"s.51"	"s.53"	"s.55"	"s.59"
"prt4174"	3.459798818047	NA	-1.25067257461528	-1.09769887024183	NA	NA	NA	2.23415219264986
"prt4175"	-1.19828347244194	2.39303985475442	-1.14051336855132	2.2389300956562	-1.80066852991702	0.709141690451944	0.705731038748455	-1.57131146868397
"prt4176"	NA	-3.73748539725569	0.666998078403512	-1.80784748278113	-1.90450649980407	-1.0663618204139	1.97357605510511	-0.379116892410118
"prt4177"	2.87919795230882	1.25972619225061	3.92846593269004	3.48899158119363	2.86772623614092	3.95808825285989	1.68467582541975	3.04959117253582
"prt4178"	-0.491285567963018	-0.201226296597864	4.96814268152831	NA	0.673505174051203	5.39141987834669	0.889867315518719	-1.95997114926623
"prt4179"	-1.02037416001166	NA	0.205434981296388	0.382318796459938	-0.230485090216491	-1.69853590405823	-0.335701753959114	NA
"prt4180"	3.86688840888996	NA	2.89206964542779	2.77238016551335	2.96803205712723	1.73847356343845	4.37703899237559	0.139530829142587
"prt4181"	2.89836169322935	NA	5.17360689239219	2.64039733505169	NA	2.80320943171722	2.67571492022947	3.13026506127897
"prt4182"	2.75278018729135	1.89546115671502	1.24635927723012	0.681796548664688	0.628799577189126	1.16293878010213	1.24160017117186	2.5348112190098
"prt4183"	-1.04456153981986	-2.15683641141949	NA	NA	0.970020610953222	-0.552313172906161	-2.13007420160981	0.0742410918319771
"prt4184"	1.58340839336087	-0.623667155350656	1.06915742289752	NA	NA	0.437174681654352	3.62444111082416	1.43550664929125
"prt4185"	-1.68479182282488	-0.442762229065559	-1.60324393400316	0.403620563781834	-0.160420960768409	-2.33710204044747	NA	-1.1145827918233
"prt4186"	NA	-1.24553560608914	-0.54784679399903	-2.43706550014001	-1.07690734777488	NA	-1.54030224411598	NA
"prt4187"	2.48471641357848	0.862468043925481	2.80443273884241	1.43991256015956	0.0381867727571636	1.06760011412495	2.41465146783552	-0.212525367740595
"prt4188"	1.45292499314212	2.2528289516195	1.04626218841624	4.82496354659658	4.05579472031248	7.03779798242321	NA	NA
"prt4189"	-1.93377832725257	NA	0.239930086933769	-0.748128820516855	0.641280825509606	NA	-0.755330263576388	-0.335647449737083
"prt4190"	-0.659839653744091	-0.823261985973834	0.125328267909876	-0.22828065803606	-0.893270062331607	-0.673849929506468	NA	-0.556628813908443
"prt4191"	NA	-0.751705069388695	-0.691046110394679	0.709133329687273	-0.463274614225927	0.521903122755033	1.29531809077976	-0.927779204077997
"prt4192"	NA	-3.77139802496387	-2.59723806063411	-0.736358482182839	-3.38599618147623	NA	-0.625989436876802	-0.474501910056562
"prt4193"	2.11806031542064	2.55210351915644	NA	NA	3.81225659083713	1.4731275911582	1.03166505777611	4.08214741907172
"prt4194"	3.57191237159281	4.52841696522653	6.42070936103957	7.51976302771435	-1.2515694078721	4.25262854432335	-2.13374060054209	2.02010233542236
"prt4195"	2.10319726364413	1.12752036113834	0.36913555070773	-0.0692698574368436	0.438293428299105	2.54389115934498	0.334515728637867	1.41659101654346
"prt4196"	0.991644994464651	0.382356524218143	0.278795810177294	1.9305056015021	-0.0205619711901585	0.972485079696273	1.93164512508635	NA
"prt4197"	2.17248017628042	7.13436289153287	2.41055682763508	2.17978067070526	2.22437510565998	2.14884896320291	2.0646639118331	-0.355390399204714
"prt4198"	-2.67427920538567	-1.42755904867809	-0.0996546379764133	1.6927052479652	NA	NA	NA	NA
"prt4199"	2.45931265377534	-0.385213138567075	NA	0.955425915608197	-0.737722640676268	-0.887746030905936	NA	-0.66686883431408
"prt4200"	-2.09606939328022	NA	NA	-0.529295079163084	-3.22506182545806	NA	-0.0141692501890581	-1.84157849029612
"prt4201"	-0.816727131640054	NA	-1.51647992818255	-3.70910776132524	-3.31270267868639	NA	NA	NA
"prt4202"	-2.21029426550408	NA	3.63342422269117	-3.66443239480287	-1.68450160158164	NA	0.831612353408914	NA
"prt4203"	2.2264235244034	-0.78037396386847	3.10467154333093	3.49818468747467	1.77211245826969	NA	2.60981486301005	3.12332072858152
"prt4204"	-1.3982386430813	-0.846051155229118	-1.06512390515299	-0.715572559975767	-1.75145127096752	NA	-1.30047747723653	-1.13170876366071
"prt4205"	NA	1.87915386010836	-0.664462863651092	0.0596926261553683	2.0747498881679	-0.31037587064666	2.13711001008654	-1.26375849750046
"prt4206"	1.02094208927534	NA	NA	3.57833106572947	0.108140226654689	1.29913339189572	0.711980158768089	0.831481502905463
"prt4207"	2.58146216506146	NA	0.471266452880085	NA	NA	2.32745100532493	-0.0322519493070773	NA
"prt4208"	6.43199973696288	0.322480369206925	0.276788279734045	2.02694814093203	3.5078979855305	5.16921688186749	5.55993888256989	NA
"prt4209"	1.57057230514978	1.39825616601232	3.20368640615418	1.37638783192048	1.70313976679578	0.989207939179143	2.63685709800297	2.5961515985767
"prt4210"	-10.2449015035327	6.83024514903604	8.43280125055148	5.12076230684181	3.02830254499277	NA	NA	NA
"prt4211"	-4.71847637439942	-2.64693159617989	-2.66967300877382	NA	-3.58506313808091	-3.29084990495865	0.242134497806861	-1.91457753593633
"prt4212"	0.578152571370905	2.6035970613945	-0.503720589911033	-0.206756289912125	5.70273593791338	2.50750628772053	-1.46641849951768	-2.6443275196243
"prt4213"	6.29151269656043	4.42762718212912	2.76012977289218	4.07542765289914	4.53030954348483	2.77786283398122	5.56595308816307	3.96716550746479
"prt4214"	0.177469686641772	3.15123897939535	0.835866776826628	2.1317816000239	1.12751642051042	1.09221234990907	NA	0.0572032859236026
"prt4215"	0.737604208794692	1.35223405118979	-1.71548699437942	-0.186435060360626	-1.3493576635357	-0.335554619527907	NA	-1.49034062450248
"prt4216"	1.13066880185986	-3.40920775377819	4.7803950183726	-0.379733440905172	1.76284006929885	NA	-3.83162785575463	-0.605413292113103
"prt4217"	-3.39260748682149	-0.718085116436009	-1.01339967581831	-0.204931149958697	-4.66834469228091	NA	-3.65941215139214	0.116225307995333
"prt4218"	1.89548598905598	-0.123695010225036	0.924651936454964	NA	-1.34894388716802	1.59693023515896	1.5808059707556	NA
"prt4219"	1.12957308287933	NA	NA	2.32153644879068	3.62420267826328	6.36840690607957	-6.34787342237201	-1.50714701707737
"prt4220"	-2.29583924963388	-0.82270365619708	NA	-1.43109347787549	NA	-2.25616777702134	NA	-0.1881894040214
"prt4221"	2.2891758355919	NA	-0.0297802387469416	2.23773486934807	0.646969237671333	2.40779773191843	3.56031785092312	3.35486266226663
"prt4222"	0.123900792088503	1.99147108391843	4.09338362082894	NA	3.07095842269438	2.94259993139434	1.62116531759505	2.89768961333863
"prt4223"	-1.02998813713936	-0.126356320327856	-1.44141217294704	-1.43032151596626	NA	-1.65220865562176	-2.55752862688968	-0.440635009845189
"prt4224"	0.195312317731302	-0.211551820450991	NA	-1.66847040825876	-1.84436538832521	0.574275511064009	-2.52462421903686	-1.84464315109659
"prt4225"	-1.62898192169973	-2.57546976457822	1.22915485970109	-2.31443586124632	NA	-1.81086690477188	-1.43151663417069	-1.07564113990382
"prt4226"	2.96867212817514	3.61540770250661	1.1876675965779	3.31972454667304	1.61995182640413	2.69829707296456	4.74125746138968	3.56615546343435
"prt4227"	5.09000520513025	NA	5.79844309643419	7.76104173292385	4.6901693902535	7.02887111152922	7.80501991173676	NA
"prt4228"	-1.7431941117895	NA	0.0910846866809442	NA	0.190172230027494	-1.58424796271583	-1.88103967661349	-0.924736319512533
"prt4229"	-2.78403535327329	-1.81554652454574	NA	-2.70034859818288	-1.05254345648295	-2.39495878019464	-3.7124931512441	NA
"prt4230"	6.32820333423413	-2.3481349252184	NA	1.22618601606102	9.59444595942584	0.462464169925275	NA	NA
"prt4231"	-2.00666673381672	-1.12045746092803	-1.76807432205618	-1.19449788955828	-1.53639289487134	NA	0.523873346163476	-0.515908185325423
"prt4232"	5.85069308211408	NA	5.48539179512228	4.5187952905354	4.98864450336512	7.07801559240721	5.44314185270614	4.62522293781409
"prt4233"	8.44844990396803	1.65762577399305	5.94106848427322	NA	NA	5.99901240920632	6.48568902358496	5.42014896583522
"prt4234"	6.3604591618014	3.08140757641496	4.28731568074758	2.3562004619662	3.93292874565795	6.14827974316916	4.39465214270635	3.32572915564717
"prt4235"	-2.71635198272456	NA	NA	NA	-3.63107585479012	NA	-5.1600016551603	-4.70640406668491
"prt4236"	-6.2077590393494	NA	-3.84676713006739	-4.70563205405749	-2.61317663472589	-2.15603059362775	-5.09007778929212	NA
"prt4237"	0.516907220327537	0.426445287961512	1.58035480889088	1.56965671936734	-0.117451170143174	-0.842336910825322	0.335379506950147	0.684341098411876
"prt4238"	2.69050977168855	5.4954004869117	NA	NA	0.204436580483022	3.3581667086761	1.99482264286152	2.75235780217033
"prt4239"	2.35926391382854	NA	1.77631832161796	2.91759297505119	5.62007609526742	4.1629835199027	-2.72587578757026	-1.25068535750202
"prt4240"	-1.71424640636959	0.00889697388858313	1.41458966006404	3.07247952691944	-0.630741432050569	2.14928765864503	-0.595029527471946	0.384844230068215
"prt4241"	-4.16002029492097	NA	NA	-4.81857120779571	NA	-4.42999174264121	-0.580842852479915	-1.55206021120505
"prt4242"	NA	-0.170359276436309	1.08059464212341	-0.0468045914657872	NA	-0.815956940178827	0.504226458153277	-0.33069968984765
"prt4243"	NA	5.24299660365237	2.50426284280987	4.44138665398474	NA	2.6193025065859	1.33578281205853	NA
"prt4244"	2.12508384315793	1.87756466535006	-2.16472491844911	5.60395411126358	NA	1.74390066309403	4.00555683811109	2.20625165381936
"prt4245"	1.69394084449914	-0.570344553097096	0.185032660651054	-2.65399539801736	-2.34879882457434	-1.31349220445813	-1.79747886777295	-1.33284300609417
"prt4246"	-2.02279595425253	-2.01604488041334	NA	-2.00745271092188	NA	-1.78339079251592	-2.16546292009024	-2.00490099682086
"prt4247"	-0.732711313924435	1.67305447656187	-2.28127571026534	-1.91875210285972	NA	-3.07305370574226	0.453375346761909	-0.538853553338433
"prt4248"	-1.77847728025714	-0.950552978521076	-0.16709780495362	-0.428351463942639	-1.5510139538455	-0.822863783201564	-0.553644276678283	0.256248558742222
"prt4249"	2.13635825379424	1.69160379555416	2.76783973159715	NA	2.76917818690776	1.31148211859931	0.122149985258083	2.88971298400721
"prt4250"	1.05263886029083	2.51914403946215	NA	0.667819883745475	1.85412441061569	NA	3.51332759652503	NA
"prt4251"	0.863579536058347	0.661689207945925	NA	-3.21654498803685	0.179709030855757	0.93298647668363	0.490436529935507	1.20041420652417
"prt4252"	0.187782551461968	4.13570893049749	1.04995022114286	10.0453263471325	0.938427925287848	-3.33286941835662	2.71855579178329	NA
"prt4253"	0.369652812740365	0.464570136255446	-0.600708811566631	-0.836840165401263	-2.18574680644907	-0.636250301904578	NA	-1.42532232623249
"prt4254"	-1.85686723114204	1.16117280747726	-2.48313517582657	0.0145728472469189	-0.596649825672666	-0.359427810136621	-1.31020825748477	NA
"prt4255"	0.235721175951454	-1.7878711599135	-4.06119788431672	-1.7250137654911	-3.29739292719121	NA	-2.27541799957318	-2.10465115688606
"prt4256"	-4.20403814281234	NA	NA	-3.19729098169342	NA	-4.17604183480565	NA	-4.04907301727735
"prt4257"	-3.52843636311613	NA	NA	-2.34490204310813	-1.39501411972686	-2.01569119089059	-2.18536209404362	-1.59058267050436
"prt4258"	0.455020697196267	-0.227217344511199	NA	-1.22971865114176	NA	-0.013747028414975	-1.0294036705408	-0.829942871892067
"prt4259"	-2.68653625955298	-1.94746633367439	-2.19832010952284	NA	NA	-0.547756233919842	-4.21629120629379	-0.557062502419065
"prt4260"	1.75495185309262	6.42437251811535	3.97571314279119	5.7788723735402	4.26619283797409	4.47948891939272	3.37256305878753	2.76004577259273
"prt4261"	NA	-0.957323262835797	-1.74625528018629	-2.02727537712139	-1.18542441803421	-0.826243028718256	-0.683517153015653	-2.63390911353666
"prt4262"	-0.757252906628796	-1.73970524707633	0.935631557860705	-1.218542884371	NA	-0.254318630355638	-0.365435732834762	-1.39293766630968
"prt4263"	-2.26717568479476	NA	NA	-0.365791443027083	0.0827117800614295	-1.09037157346074	NA	NA
"prt4264"	6.85470322834928	4.32890347854975	4.21244243147556	5.72542124800725	4.57055590139852	4.17049749912104	3.76016686867225	3.15266513561724
"prt4265"	1.58058301906112	1.90126821854539	0.854649060870891	4.30183796946423	1.17723781078467	1.17029837791254	3.80989080764301	2.91379218344762
"prt4266"	-2.438607855932	-1.02474339512747	-2.57310193416101	-1.15011152062909	-2.24963003204475	0.674134571075567	-0.925665047255794	-2.9835294266336
"prt4267"	1.27741111714782	4.04881326038743	4.29249317585356	NA	0.995935690915515	4.71478196376514	2.29368728670856	1.41083195816579
"prt4268"	-2.39404654111662	NA	-2.06606589312809	NA	-4.37723134316543	-2.76994403338833	NA	NA
"prt4269"	1.46100364896065	1.85732235932005	1.90881683604468	NA	1.27889271403575	0.886435264164641	0.260274863027541	3.32178423084285
"prt4270"	NA	3.47658699516419	1.73466954497259	0.0133899376213391	NA	3.52916448811527	2.04902133524753	3.76605936390772
"prt4271"	-1.75444751667673	NA	NA	NA	-1.14863527236425	NA	-2.31894658186692	NA
"prt4272"	NA	0.880192751858359	-0.70445667478381	0.399548212872301	-0.814831618875822	-1.21405655791782	-1.09187563154367	0.551653614494728
"prt4273"	-0.58178110149593	NA	0.981545977347366	1.60442501120015	-0.353284052591588	0.175259952154923	0.113321737874435	-0.440881037084032
"prt4274"	1.73351273695891	1.90385512853723	NA	2.63229141627179	2.13439087403139	1.67859003924788	-0.568928797880921	2.03616103535154
"prt4275"	5.5608717394728	5.48653581348986	6.17916634755564	1.84308908328802	3.59497081629927	4.50352997231759	2.69948861677199	5.18076374386197
"prt4276"	3.98982184552026	-2.10810344969843	0.492823639968418	NA	1.92673384913773	-0.693027581614984	-0.0992736003699116	NA
"prt4277"	3.92249878832111	3.30818285926329	-1.71348956167534	1.32393525343308	3.56526405021579	4.32115400516139	3.39294810377804	0.913519691902781
"prt4278"	0.267397898038117	6.84790422807113	1.03181605954102	0.820507835319511	3.9290277698909	0.22785776017028	-0.231280579899853	4.81605250656308
"prt4279"	2.65943831812621	1.11594737078539	7.18896151025394	NA	2.7729067350184	1.36314748578424	0.312696756156575	4.26429483282969
"prt4280"	-0.73455325371602	-2.69658343776466	-0.464582448079909	-1.99628267153534	0.0659912991916602	-0.793889152960754	-0.971005435890231	NA
"prt4281"	-1.37720130157204	-3.66373369651587	-1.45229470886586	-3.75436808951145	-3.74103456151404	NA	NA	NA
"prt4282"	-0.113067904087952	1.46307985094339	2.05702414573309	-0.828297039759958	0.299254929949601	0.992808656111088	3.37345137495509	-1.19220952551312
"prt4283"	-0.0698554499645491	1.35727180117537	0.746903544644033	2.29678164794047	0.644637819732354	2.6988762628043	2.18537147096385	1.73888432082777
"prt4284"	-2.30782759398691	2.8426283681184	-2.78222388338429	-2.89695129598364	-0.420975194246823	0.857186749223093	-2.15014672856614	-2.47890812723506
"prt4285"	-1.43211566706758	NA	1.38664960911977	-1.11429022229067	-1.02847285678109	0.957209120425342	-0.533319776755924	-0.53654734912534
"prt4286"	3.22630667298329	3.72356464058074	NA	-1.4469184732546	2.72019555228922	1.20883436463348	3.60848532374055	0.397381508876529
"prt4287"	-3.10762217544774	NA	-3.37895077033474	NA	-2.07620441016089	NA	0.347307601965202	-1.79948177794373
"prt4288"	0.734583780655046	2.06806005084488	-1.58234484797555	1.04265764634638	1.46674128767928	2.5734007196286	0.94590877937243	1.95036073006392
"prt4289"	-0.206431448456378	-3.78627792790667	NA	-4.24766178809365	NA	2.21442034288071	4.3057225824798	-1.18877861147717
"prt4290"	-2.5690369930927	0.670719081349125	3.73738313392454	NA	-0.281245584562659	-3.56608372142751	-0.739650247479738	-2.83040745404155
"prt4291"	-1.95321668226998	-0.967657708883559	-1.61321189913068	NA	NA	-2.92022574435616	-3.41887359309615	-2.57113315229192
"prt4292"	0.921312793457146	3.03351785349027	3.74947864616384	1.16592482668499	NA	-0.932321946686618	-1.64986275049721	-3.13874564192587
"prt4293"	5.44639718460629	1.28545868344938	1.51226844930715	3.41983076025294	1.62251655461397	0.787407394077554	1.83787304619516	3.09053033694063
"prt4294"	1.68774465263161	1.57731132723616	1.42270601646957	NA	2.25461097686089	3.17620115303473	2.68933684782181	3.02114259030971
"prt4295"	0.816542163595427	-1.22532861840327	1.88777023572473	1.86469555250813	NA	2.54157123863791	3.57909283464768	0.974015284009467
"prt4296"	-2.26709897168537	NA	-3.18190717540664	NA	-3.2919018693951	1.8808489781723	-2.46633042183508	1.76894820563591
"prt4297"	NA	-0.356654973444279	5.8267035741694	-1.31539977020157	1.53876537941721	0.0381175493571532	-3.31070981997276	NA
"prt4298"	2.45487765577204	-0.353522905761429	NA	-6.7476449405096	-9.65782293933552	-0.385762441258732	-1.25798181219789	-0.0593179718086414
"prt4299"	-1.7828572275464	NA	-2.10016148597923	NA	-1.75964074998278	-3.08112330464737	-0.00127479781401124	-1.33180348407283
"prt4300"	1.95894319931774	5.02033677655242	2.27287013600838	2.31104437488978	5.99440163235351	1.61154134018361	-0.5270057874969	3.96975974104019
"prt4301"	3.0510978801278	NA	4.88253760655623	6.51205683728234	4.82827083399333	6.68596620067049	5.79246835165969	4.3875055346593
"prt4302"	-3.63830664269986	0.554571153289571	NA	NA	4.088057233603	7.07854780034798	-2.19254462824513	4.16822708778354
"prt4303"	0.544396857916033	3.49915727643089	0.606257593808381	0.368070922787018	NA	-0.315698095232282	0.863973127567134	0.529395002192296
"prt4304"	2.91554841919656	0.859943887238326	1.77037798781065	0.0295111248057457	1.94213593048968	0.42444892641749	1.37823754318815	3.96068944523007
"prt4305"	1.59790948025346	1.38956348108561	4.35905950325705	1.33971803905389	2.7875142097171	3.13223497654523	3.32897372558847	2.5397591732904
"prt4306"	-0.581652833074156	0.449320373639766	-0.616529500238291	-1.26424940069523	-1.66361710621988	-0.689015336302325	-3.08327425707608	-2.11087495756829
"prt4307"	1.29395141365862	NA	NA	-2.6921053218749	NA	-0.682662724955199	-2.01872978423704	-0.156711956832294
"prt4308"	-2.53747539231614	-1.50262290259902	NA	2.65807934287716	-0.755940424111374	NA	NA	NA
"prt4309"	-1.083446686077	NA	0.308201644363883	0.708423391605036	NA	NA	NA	0.412645020262304
"prt4310"	NA	2.30703601329558	0.340522298907818	-5.47218667893586	-1.58387043109888	2.47749564465386	NA	-1.44462577070916
"prt4311"	0.274721969328245	-1.66444176385889	-0.799528904782385	1.36807557036193	-1.75045892022822	-2.42186468362157	1.5285213187178	-2.96748089605238
"prt4312"	2.305833539521	0.526679602591861	2.57917902699499	6.86344187105817	5.97164804870958	-2.27293445696115	NA	NA
"prt4313"	1.88891533046665	1.58199076473027	0.234891359406333	1.16259958849714	-0.110088126211264	-1.4226291615845	-1.1772482250602	0.723154026964191
"prt4314"	-0.322235959048869	-0.198732874410625	1.784397197061	-1.92603888113722	-1.40155725528002	-1.77212713627695	-1.91297527812855	1.48641615451154
"prt4315"	0.746085760104959	-0.594373540447158	-1.08746564672487	-3.36802146750539	1.77188861075864	-2.08578480912283	1.10910000445924	2.29009713532844
"prt4316"	-7.81431634919999	-1.93206883494579	NA	NA	-2.27854957398424	NA	-2.20952624752725	-1.80843139041592
"prt4317"	-0.261496085096019	-0.46306914062709	-1.12179253701025	-1.33911694210332	-0.754294603904603	1.32448653798556	-2.25913676196431	-1.65012480894552
"prt4318"	0.329068169200798	-0.834133302730646	1.06381413603752	-1.38473851595583	-2.3375445755487	-1.19676941550828	NA	2.35971436607179
"prt4319"	NA	-1.88314088336792	-2.88533085816305	-1.39362971741695	-1.29085684087	-1.17103187911816	-0.133500028970645	-1.75247479747834
"prt4320"	-1.82729704090546	NA	-2.93132028607674	-2.01967650522906	-1.14278354256247	NA	-1.5874136096699	-2.00985317733704
"prt4321"	6.08431821488592	-1.20700222948369	-0.561771464558935	1.13986297043763	-5.56067481992891	NA	-1.37685987974468	-2.56765415555108
"prt4322"	0.884259587451341	NA	-5.25880577930685	0.399666180441138	1.65856872456194	8.81436625963892	NA	NA
"prt4323"	-0.122337322384099	1.82312306082634	NA	0.711304995275471	1.32818619486124	2.28488252998614	5.45606537469405	0.995288934574508
"prt4324"	5.0993929873307	5.36906823361019	3.10254864622572	1.53520924112047	NA	3.44082161679375	1.07300278364429	1.85937278276433
"prt4325"	1.51708687464169	NA	1.65875306052196	-4.27854469214442	1.21969433230566	-0.62992243913784	3.70715407347795	7.02690447808042
"prt4326"	-2.06507460209026	3.56620454431433	-1.06430577708151	-1.00082037280729	-0.416256704375735	1.82336702546326	6.88798497796517	2.83844396187743
"prt4327"	1.25341429368516	-2.13666990059537	NA	-1.60684611306742	-1.27152618674919	NA	0.214507769238384	-0.600956468334001
"prt4328"	4.25518126344443	4.42983970450941	3.33256119647381	3.62205063556892	6.40872142263756	3.59880670029925	6.51485986473212	3.87650605939615
"prt4329"	-1.22595341241022	1.91778849578787	NA	0.644326139634487	NA	-1.58654556508213	-0.862857233612246	-2.30814397819063
"prt4330"	-4.65325930864644	-2.57669615311592	-1.73284494913041	-3.68669799460329	-2.49235900548902	NA	-3.40137301902427	NA
"prt4331"	4.84204996636457	NA	NA	5.12350648496114	3.86293925233817	NA	2.93791191161304	2.82127253669597
"prt4332"	-2.68110375935375	-4.5904166216742	-2.66551842273996	-1.76902618646871	NA	-0.642581148591592	NA	NA
"prt4333"	-4.06036730985002	-7.36305513851313	NA	NA	NA	NA	-1.13093726986326	-2.28248272247523
"prt4334"	0.265823441650066	NA	-4.70932421513144	2.73073110118078	-2.24190213522142	-3.70017161559592	NA	NA
"prt4335"	NA	5.1899577465457	-0.365587533144551	0.975449378033867	0.371692003639935	3.12265542761971	-0.0293189528336681	NA
"prt4336"	-0.979191329306122	NA	0.189476534954589	-2.70787614750358	NA	-2.28867453813576	-2.79131670106749	NA
"prt4337"	0.692606760081597	1.13653526542977	0.314479165409015	1.11322238693632	2.06175840887823	0.757333097028868	NA	1.36162008199235
"prt4338"	-2.27779728852043	-1.49058069755253	0.918928681605312	0.527825610997026	-1.47465847602268	-1.28633965124098	0.375929961892218	NA
"prt4339"	-7.43288049687067	-0.0118098242318068	NA	NA	NA	-1.44170262383205	-3.43632483987138	NA
"prt4340"	0.0206882888030449	-1.90911654275815	NA	NA	-2.52170343159167	-1.03582230257668	-0.393622939040194	0.0170899767877567
"prt4341"	-1.25385951599318	1.67858044906884	-1.19366077714427	-1.20519120756557	0.385535048589975	-4.62293085891944	NA	-1.85927577273572
"prt4342"	NA	3.01065852510281	2.17771421624327	3.36265886927801	2.37929777808787	4.58111068391659	2.41525063668987	3.59362363626554
"prt4343"	0.539069642864412	0.472391961411891	1.03185542969993	-0.157923797421632	-2.45566420694305	2.68710609591095	-1.88416968373458	-1.82090485301037
"prt4344"	-1.98402882789778	-1.1815041946289	-2.7543670352938	-0.957257463642326	0.746055820159368	-1.82584357498606	0.882177612243993	NA
"prt4345"	-0.562152861411729	-1.46003798252249	-2.21343533657807	NA	-2.7187848150387	-2.03820293261698	-1.68215935073048	NA
"prt4346"	1.48787461275715	2.27150296036671	4.07496551788295	2.19049792001301	3.44685391163795	4.11073183627423	3.25302136127964	2.61669853029285
"prt4347"	NA	3.06285832325981	3.28093113718336	1.84241009770033	1.07566789518682	4.21281556125823	2.84880283861881	3.45237154673726
"prt4348"	1.58470471739017	0.823868421059066	NA	5.26922258881034	1.58559926253135	2.712936212083	4.58925704602709	3.59075282251677
"prt4349"	0.742541095024438	2.08512737704597	0.843012103754959	1.27985110538973	2.20170232246856	1.33504716222011	4.60950714358379	2.92535030919035
"prt4350"	NA	-1.81084528113854	0.216798688067199	-0.88555911790169	NA	-0.403910660057663	-0.0616430348201317	2.513430169541
"prt4351"	1.98678617393615	NA	1.43184584776738	1.10286443601227	2.21272492921296	1.55882505426326	2.83160851598411	-0.963179120443816
"prt4352"	0.661734166379258	-0.992132399094921	1.59224456657124	0.298933857856635	-0.81774584428857	NA	NA	NA
"prt4353"	-0.331955833106404	0.294335264873651	NA	1.87647859714913	-0.568473782965166	0.728885491818207	-1.90586924512133	-1.25251642117284
"prt4354"	-0.111978332717448	0.127074157906419	-1.59059620613772	0.0356441923456635	-2.20369475897868	NA	1.32015125286177	-1.16609795936774
"prt4355"	NA	-1.15842279852771	-0.238427683114445	-0.324726637510806	-0.0283631380361698	-0.615680107866983	-1.23171182838113	-0.228813995398026
"prt4356"	-3.85664724008441	NA	-3.75471846193015	-2.13769617752542	0.115775728233014	-1.29056479786532	NA	-1.77109098383147
"prt4357"	1.75577110261859	NA	2.29460537347441	-1.77895514223071	0.959918340896877	2.25545224094803	NA	2.30993178664764
"prt4358"	0.315285104412674	-0.434160049517901	-1.30136724650911	NA	1.69233484188479	-0.478268034712086	NA	NA
"prt4359"	0.53402464776963	2.76633627688406	1.87908687024272	2.38338926567932	NA	0.202680603419585	1.53883015520037	NA
"prt4360"	-1.35877385271894	-0.109879305272524	-0.718305447550599	NA	-2.07470677141849	0.660450416962071	-2.87218298881839	-0.512401251956966
"prt4361"	3.68197265546539	NA	NA	-3.95870224994752	NA	-2.11616853056676	-3.47131884992617	NA
"prt4362"	-2.25956311867196	NA	-2.45766585211897	0.437760198541474	-3.15049320319411	-2.34898210504455	-2.15057076799367	-2.24279074120121
"prt4363"	-0.822201888602929	NA	1.3501297633483	-0.00584906920559339	-2.68770056932631	-7.8580371744195	NA	-2.27205439060955
"prt4364"	NA	-1.35383403185474	-0.618596388632908	-1.83229679431622	NA	-0.743960239975405	-1.11411058556132	-1.90373982923773
"prt4365"	0.541520010174164	0.725188573059319	NA	-1.15156067087656	NA	3.63226792198155	2.87142187177531	0.0339233967221825
"prt4366"	6.3218665351759	NA	10.1470175233083	8.00254507295693	-1.11731795653605	NA	NA	NA
"prt4367"	-1.20710929183953	0.249020121950763	-2.13727566754017	NA	-2.18452208087293	-0.299123386628316	NA	NA
"prt4368"	-2.18517591452617	-1.09178152552508	NA	1.59330107840026	0.139685664187879	2.92582458017491	1.90791985307341	-2.64963332756382
"prt4369"	0.974003475249562	NA	-2.59307165130237	-2.40673120437713	NA	-0.17002792050808	-2.54483804426322	-3.58020116610438
"prt4370"	2.61648128788988	-1.18948951591629	1.03519281818718	0.512322853804673	NA	-0.343067993759305	2.18274160838164	-0.319569135295169
"prt4371"	NA	6.35330100193807	0.625809343422548	NA	7.20022391234356	4.08750716866302	3.11032932015869	6.7328539990068
"prt4372"	-0.349447068786529	NA	0.809758798198915	NA	1.09467067892401	0.628011961043136	-2.04830333060681	1.78884441311239
"prt4373"	-0.438039219557586	NA	1.72222691185476	-3.80073965053432	-0.921176224646552	NA	-2.05000899531985	3.111961126111
"prt4374"	-3.75400765963001	0.49890311516507	NA	3.48666346401628	-0.318016875686675	-1.45257653634982	-1.06354648648937	-0.683548027637994
"prt4375"	-4.00297321477397	-1.62131781291493	-0.0504919008517894	0.223884946969891	-0.350719871919779	-0.496341230237783	-0.779893996834487	-1.01126738533488
"prt4376"	1.76391820247271	1.23743098808322	NA	4.16330183441356	2.19581634349219	2.42841244315818	3.54179045976167	3.2747054116775
"prt4377"	0.647453268242056	1.09364512394124	-0.708802862340738	0.257327307412878	0.406696694305261	1.51170472052433	1.64797787983109	0.582994592966207
"prt4378"	-1.33388740546497	-0.497098005234183	-2.26374416648224	-1.21196708020912	-0.840762287768884	-1.02393863555984	-0.518927582501145	-1.40741946432193
"prt4379"	0.413878178504614	2.21913938928333	-0.267323410831394	0.506139063380103	-1.86775433442476	2.37757350348958	-0.0963064015779121	2.01335591379108
"prt4380"	-3.76125883910771	NA	-2.45352731753108	-3.84161689854328	-1.7805570783072	-2.77288359657295	NA	-2.34826841583966
"prt4381"	0.413443386448514	2.81989598836533	4.73878680173514	2.35659522592165	2.91449371855486	2.22535440593005	2.61822206175663	4.79955755435416
