"s.10"	"s.15"	"s.16"	"s.17"	"s.28"	"s.29"	"s.30"	"s.33"	"s.35"	"s.36"	"s.37"	"s.42"	"s.44"	"s.48"	"s.51"	"s.62"	"s.68"	"s.72"	"s.76"	"s.77"	"s.80"	"s.85"	"s.86"	"s.87"	"s.90"	"s.91"	"s.94"	"s.95"	"s.97"	"s.101"	"s.106"	"s.111"	"s.116"	"s.117"	"s.120"	"s.121"	"s.129"	"s.132"	"s.134"	"s.135"	"s.140"	"s.152"	"s.153"	"s.155"	"s.157"	"s.159"	"s.161"	"s.166"	"s.167"	"s.168"	"s.177"	"s.180"	"s.182"	"s.198"	"s.208"	"s.215"	"s.218"	"s.219"	"s.220"	"s.225"	"s.229"	"s.230"	"s.231"	"s.232"	"s.234"	"s.235"	"s.236"	"s.246"	"s.247"	"s.248"	"s.250"	"s.261"	"s.262"	"s.269"	"s.276"	"s.278"	"s.279"	"s.282"	"s.283"	"s.286"	"s.289"	"s.290"	"s.295"	"s.298"	"s.299"	"s.300"	"s.304"	"s.305"	"s.308"	"s.310"	"s.312"	"s.325"	"s.331"	"s.344"	"s.345"	"s.347"	"s.349"	"s.352"	"s.354"	"s.356"	"s.357"	"s.360"	"s.371"	"s.391"	"s.397"	"s.398"	"s.399"	"s.400"	"s.402"	"s.406"	"s.416"	"s.421"	"s.441"	"s.442"	"s.443"	"s.451"	"s.452"	"s.454"	"s.458"	"s.475"	"s.480"	"s.481"	"s.487"	"s.489"	"s.490"	"s.494"	"s.499"	"s.500"	"s.508"	"s.512"	"s.518"	"s.523"	"s.538"	"s.540"	"s.547"	"s.549"	"s.561"	"s.573"	"s.582"	"s.587"
"prt11"	NA	NA	-4.18420488532608	-4.59737434417987	-3.4311260852456	NA	-3.07965731684259	NA	-3.50323119423502	-2.22055633123626	-2.28062260104787	-2.33849761090989	NA	NA	NA	-2.90808064186208	-1.75778444676405	NA	-2.53601294394036	-5.31274749517333	-2.57016138287771	NA	NA	-0.151739992798663	-2.4410694251293	-3.15314773324326	NA	NA	NA	-4.54259963251105	-1.89021414105004	-0.805427537201733	-2.66300640783907	-5.64424951138195	-3.87066159445808	-1.82560224734592	-2.62558184517717	-2.4527439171104	NA	NA	-4.13827573158583	NA	NA	-2.40675674576058	-3.89254442679607	NA	NA	-2.37327011551102	-0.556313915939294	NA	NA	NA	NA	-2.19638939232613	NA	-2.37696004146241	NA	-1.39957012281668	-3.55101474547908	-1.49542472584393	-1.81632373132119	-4.79911154536178	-3.41054466528027	NA	NA	-2.61109836897818	-3.36384738583263	-4.20622439330158	-1.00664480495685	NA	-2.5141432190523	NA	-3.52113200771037	NA	-2.60450281604822	-1.5873646929643	-3.11114906964547	NA	-2.71076098245813	NA	-1.31412491801713	-2.26541670208619	NA	NA	-0.527269095047033	-1.26695917831818	-0.836705225445637	-3.1480577930652	-1.62600370159408	NA	-2.40427236704067	NA	-2.04448595995154	-2.34208969709437	NA	NA	NA	NA	-4.53116737905755	NA	-2.03971756827318	-5.09299102846983	NA	NA	-0.647775397109541	NA	NA	NA	-3.49567859155872	NA	NA	-1.50522037155107	NA	NA	NA	-2.55689171598383	NA	NA	-3.41794347596521	NA	NA	-3.07822151125027	-2.37166582478646	-3.17409920358773	NA	NA	NA	NA	-3.90994473563942	NA	NA	NA	NA	-4.65784168515598	-4.78868114145419	-4.76395133146054	-1.38746413627471	NA	-6.18826907790769	-2.89133471611903
"prt12"	1.35074389022981	0.114726317507091	1.52483515937542	0.0877849044432515	-1.25558928836209	-0.888172302265031	-0.172285860922722	NA	0.473128764086989	1.24826717291859	3.73962840688738	-2.24843049150906	0.840442175436335	-1.04517406663023	2.54158119824078	2.10226323202334	2.18544594201265	NA	-1.2211111337021	1.3824586450979	2.52049355757295	-0.693924929277665	0.645125208594736	1.40777084757541	NA	0.768260220061422	1.96978975797302	1.4688001036879	-0.421219773369537	1.02428780313842	1.11752699650249	-0.0170318524526296	NA	0.613318441840656	1.54501175182866	0.699548220948573	0.664031652492029	NA	3.13538181917265	0.58749089873887	1.24702893898663	0.47618381811217	1.89527972148638	-0.118234316519409	0.843355410757833	1.52731230431518	-0.321093581392818	-0.307530565042946	NA	0.319883367380488	-0.480334459111997	2.59629130566607	-0.86927733198376	NA	-0.956663924606268	-1.32259751400001	-0.182560071826211	0.7599477063412	0.598511594192677	-0.0963469796984482	0.206611972183196	-0.707084888248022	NA	-3.14601096979739	2.70138125852492	2.27289900787979	NA	-0.205581065012877	-0.400833659052812	0.700808993555627	-0.138787763130381	-1.41297006751938	NA	-3.23899281089193	1.06711065077014	0.48957211974233	0.668359196858034	-0.921896569935071	NA	1.4430246619859	1.27565897361511	0.391126754703976	1.11451034124148	1.11618101551401	-0.735223125044429	1.86828578674949	-2.41975302258371	3.06140519360922	1.83524494145831	-0.0435018124596547	2.17662238576315	-1.42070236199747	NA	-1.80239573886927	-1.2695322615938	-0.247282479448157	-1.18561489014773	1.10942863380843	-1.52447280899281	-0.726314697547277	-0.377952207540792	0.0518045385351676	-0.682657330356615	-1.18425801362795	-1.69140142296551	0.457292239771107	0.765371650317072	-1.902320620181	NA	-0.247225579335003	1.62489820524435	-3.05527743781888	-1.87371756032752	-0.258374180097931	-1.0938140313946	-1.76051346735899	NA	-1.44002019760761	-1.4989132569757	-1.35059464093003	0.262034532102276	-1.19243219638917	-0.197433029912102	-2.26571011415	NA	-2.06999677073334	-1.54540719299404	-1.25577687645778	-2.49878436410747	-0.0615633179775137	-2.03258807858233	NA	NA	0.592828569410161	-0.402036372054503	-0.575930929786886	0.119773213611123	NA	-0.222698453068283	-0.860794107637474
"prt13"	1.55633710274262	6.64385091916431	6.99609404854514	6.79409210525805	5.71534813016454	6.56811264934214	3.63994868153702	1.98904298669322	4.98199510933307	4.34642901510724	7.90462428702372	5.9053154766466	4.53646802531106	4.60062301054477	3.42105595278253	6.02371085940472	6.36405303390653	5.93991827294759	5.74195510928992	2.45528678314718	3.38296012007749	2.62708212768512	4.92170857088671	4.07815419824909	4.18179527044279	4.58696541859617	4.87797259728723	4.80570028001588	8.04900508553095	8.30699698044143	2.4981312815797	6.46443265381617	4.13766343889216	5.07251113724094	NA	4.19520638286022	4.57495229282013	5.44839846762223	2.45803902874227	3.62770323632308	5.45929254135866	NA	2.54004937695491	5.96373411876355	6.62632519017948	6.1793694830856	NA	4.92861674084945	5.26772200829346	4.82187556710087	3.46741496014603	0.617862147227933	4.21261460597827	1.7634509647352	5.57458921646057	2.27289886327567	3.71645795544922	8.62761486686044	NA	4.89505024368255	6.2864623313742	6.87102936759459	2.14180290698055	1.88574457920524	8.26014366223269	3.30562913517904	7.17472406473344	4.38930815737272	4.03188873114862	3.63691234146713	3.91686422738019	NA	3.84639266340512	4.53921113531653	4.53294936518709	NA	3.48843328499197	3.64702336895185	4.27272245876891	5.86556944341458	4.40312516743036	5.7781546190573	3.84077337621969	3.44588859548681	6.84662152510856	6.69628568259863	5.45964790211196	2.16089083668503	NA	2.84192297004466	5.76615589201076	3.66485220679884	NA	0.833598294425513	3.53092099649265	NA	3.71562192130711	4.57148175848126	4.42426189913609	5.04899471582638	2.96628290093856	2.9258659149348	3.48263770378724	1.16789226814182	2.74809765614559	2.60973477764084	3.50112485381266	4.38212326616497	3.05475637863889	NA	4.15907222408965	3.46442413803693	4.85153805649063	4.01885138502663	1.790434338123	1.09479138193191	6.01058845143661	3.94627163449824	3.41032998129796	3.60471581156777	4.80498218049056	1.63097566039247	NA	5.05390391761884	3.18955199419355	4.09228166785021	6.92463911918601	5.13383039762792	3.81103364000551	4.0006643578155	5.65291638893817	4.43546406408968	4.31052439197605	1.82206937186514	4.31744657626258	3.44031284476852	2.5893405851902	NA	2.27176737471969	4.19107098707741
"prt14"	2.15135775255223	2.66509168714312	3.44531454135184	-0.900271186329875	2.37747482297877	3.59264945316254	2.35826964199179	2.06290012877132	NA	0.124488433638574	2.50674417850515	1.70713063035024	1.33685909062233	2.35062938564288	1.40228127670433	3.16789408904604	0.0572635233530717	NA	NA	2.5254393884837	2.98533987493329	2.53998970675892	0.457527083286709	2.92269712371789	0.792351590855192	3.12773111862371	3.18680037058675	3.02246209224182	3.9421628587427	2.63157730413304	2.26366616569513	0.896247323533535	-0.0208348593818904	NA	0.381063070030483	2.73484233287507	0.807035882550968	-0.249596139267463	2.11627197631983	1.17686641005375	3.86599274790308	3.33364033084449	0.142413415775915	4.07437571453763	2.39964951914474	3.72314129195552	1.60268283390341	2.17166688055385	-0.17383287088872	3.19215158724372	2.59458526927725	1.80976039177947	NA	0.305384721655263	2.23064051969445	2.43941672036821	2.31899577238287	4.52367442750817	1.8807667226874	1.4287998430771	-0.178415456198078	4.59459362114943	NA	0.381719008791421	2.06016622140141	2.03117321716318	0.943903054597141	1.37491622416503	1.85732681246932	1.61373612411225	1.71485757889867	2.77460638605888	2.02298640114868	1.90304705241626	4.10874380954159	1.91809470940291	1.62894375403508	2.7036337248518	3.38295634236696	NA	0.325639690036428	1.20591326123942	3.85127806472137	1.88201794719871	2.97706930676001	1.21171323922891	0.943710487231	0.194845663201401	1.70778905314984	0.873453717601217	1.73499864697298	-1.14826499629617	0.20973936497289	NA	0.836068987385864	1.55606778795798	2.32529829678735	-0.597286965160818	0.618881813647044	0.961277019584504	2.20927786729388	NA	0.0719853168921533	0.968078637670862	0.850037783111317	0.73207139471697	NA	1.13091882876999	1.61195476340814	1.42703446407526	2.47436809854864	NA	NA	-0.0403660155303829	0.697138799798906	2.81103500778531	1.26183850705809	-0.714312055445286	2.06872607108912	1.22360714579912	1.77114590917166	2.42927221381	0.864723110411702	1.51506359769374	0.0627516651843265	1.77941072699582	2.06857569872533	0.108411708550522	NA	1.35064067907589	0.39394378250346	0.458217732718292	1.71363021545188	1.99260691818282	1.60923347232724	1.01303340494401	1.05784668149045	0.0295748762897901	1.35497219056563	NA
"prt15"	6.18567239950592	6.17087546894194	5.23742110879918	3.13240805829206	5.83916048528306	4.113269986096	5.60073743376778	7.5219941830191	5.33663039240049	7.02363161913352	5.03252728444941	5.91122318676048	3.43169017533182	6.86970696462014	NA	4.74039978214544	5.36265536176505	6.4248901995627	6.65446700536177	2.59271858028444	7.27356371340276	6.11202497548766	5.67735825448262	5.26398935396814	NA	6.69251352139888	6.58529455935562	6.24199592312504	6.88634260278755	8.31525873418406	5.22577545671494	5.42565737123223	4.94983204976412	4.11381187749051	7.38088470070093	4.5634150299024	8.89692146402121	6.8028039316287	4.59108801009752	6.6764609564745	6.17601691730022	3.38203751247042	5.17501000612557	5.18030205328284	7.30196535905095	6.00170262453277	4.14095352931294	6.24812149184233	NA	5.90671865137112	5.86851049440391	6.5169959323815	5.31003322641249	4.8431881540626	6.50303826309633	6.42339259421582	6.97039543666963	3.66106002627946	5.15268307767328	6.38239331979858	6.06871407649994	NA	3.69914831684993	5.27996061895303	4.031163187309	7.06335583789877	3.62290309678229	NA	NA	5.734505040053	4.76567244807935	5.76309891172828	NA	NA	7.35558987013802	NA	4.96266031645266	NA	NA	4.31876562706968	6.75673941282705	5.3638318069028	2.33802539717598	7.5351256599122	NA	4.79005464605237	4.70218835574804	6.38336087869442	3.54911986053167	5.12885073292436	NA	5.0829766931007	5.34949740931165	5.03264703283491	6.58514317095587	2.97004256139203	3.1198220809198	NA	5.25694964016979	NA	4.7465632405856	4.68627551445794	NA	4.5050229177701	3.81834442203286	NA	NA	3.82410547557496	5.10111830999015	NA	7.33335865392633	NA	4.03897589437565	6.57374698142935	4.55043275824518	4.17080989805736	3.97472768693208	3.73251098519957	2.60914766914276	6.1364142055654	6.48592627282898	6.83745938187735	5.24503575125976	4.87363317339038	3.59289733038195	5.27377709139112	6.95752804384634	4.47420210883035	5.78367231849259	5.43686994391807	5.13330866362551	3.9922624184496	5.88109999421388	2.86198486526513	3.9441980438099	3.91872980971949	NA	4.63686429915005	6.62199773566946	NA
"prt16"	-2.02603906971415	0.63410921829565	3.45401793350739	2.82032413124502	NA	3.41554876287409	0.453645275053907	NA	2.35674313261665	NA	2.80407362283077	2.26756149194022	-0.533641381394719	5.54468291570305	1.67167419751596	NA	2.21408791961431	0.890125939036645	0.363752836500603	0.413131818499961	2.70864048263571	3.0322993638934	NA	2.53099890955717	2.30309661082435	3.66408307931514	0.527193952854181	2.94704248724319	4.03139752418477	2.90296451006101	2.27645242248093	1.31467000881699	4.29004554983528	2.07250866542867	0.0950398015370817	5.22263550162746	4.4923725657535	1.52039223070741	1.92740933298227	-0.0656329653728997	2.33119654269211	4.73915505517605	3.86530702891801	5.25294255529473	3.60106457538195	1.2116274723712	1.15387718742585	2.73753255327908	3.76031619085312	NA	5.29666673453032	2.00193693174893	1.13656787902745	1.09077095083442	NA	-0.519763782080627	2.03564440638056	0.718095224540769	NA	NA	2.30836961857098	1.63307980159426	2.70684998402422	1.14822854397911	4.85155302277371	-2.675462755154	5.8756677846262	4.94704405837834	1.19545416968161	4.36640491692051	2.05716142038588	3.66562196454225	NA	0.980677500184239	0.900657884089116	0.954035093134922	2.77305923721918	1.10123428890975	2.69834611105809	NA	NA	NA	2.66814744366516	6.89933168276612	3.05112156459104	-0.3236939105504	-0.778429484349171	1.49661325290332	6.39674951316523	5.3217310502301	-0.272434490511821	1.4116772423233	-1.70908585363783	1.05150667472422	-1.39080918275594	2.21772435229695	1.00370111333224	4.36143929399638	-0.818005214045442	0.151362769841086	1.20382537061956	3.63416295658095	0.0946368001969145	1.99508223347966	NA	1.34569257723468	3.70931128222758	-0.571345900758413	0.604278363236135	1.4102727061171	1.78576883816349	NA	-0.756752523518524	-0.567280592736791	1.7058317922285	9.22645742760242e-05	NA	-1.09297519362585	3.53509835914441	NA	1.43604920434704	2.20046400425763	0.967739451100318	NA	3.22454978310452	0.337341779471498	0.863393315457539	2.76121235490834	-1.99005604495931	5.42160204043816	2.90220259581205	-0.0150777915745719	1.66367431233028	-1.5629209834135	3.97320017800063	1.54222413838499	NA	1.52232465490342	1.79022652185713	1.69053539577384
"prt17"	-2.49960271438868	0.138375972411286	-5.36895440384426	-1.42334076532627	-1.93926259720997	0.122109799694681	NA	-0.517339480194123	-2.29610302441016	-1.711022391394	-1.00180465562357	NA	NA	-5.29724886311994	-4.09082933517705	-3.79014884878912	-1.2156571706108	NA	-1.57184949034289	NA	-3.79880185283365	-1.91947752902398	-3.54122659036921	-4.4184063580712	NA	-1.92032563050788	-0.420190697709554	NA	NA	NA	-1.24099393202611	NA	-5.03658193570792	-0.908482735233178	-1.67939025105677	NA	NA	NA	-1.25739918274764	-2.82962391377073	-2.22750947361211	-0.704264584288068	-0.686064690577759	-1.34271408330589	NA	-2.3501010834726	NA	NA	NA	-0.475737324614537	-1.82408093852761	-2.51347790905143	NA	0.567702783291385	-1.65689629634615	NA	-1.2574648018141	-2.49441874889251	-1.99103070463131	-1.1605520071809	NA	-2.1316271454289	-2.05671080553747	NA	-2.06579352744676	-2.7869176837168	-0.994374182851794	NA	-1.65153223929454	NA	NA	NA	NA	-1.6472477087134	-1.74813635899108	-1.69685780039551	-2.72383631605465	-1.65412294810208	-3.83452063644552	-1.6891838149446	-1.89420643343793	NA	NA	NA	NA	-1.31881941350265	-1.26461054177894	-0.99381528951374	NA	NA	-2.64151747356474	-1.32505257342971	-3.88176246844209	-1.94072732990436	-2.72395463949473	NA	NA	NA	NA	-4.96323212492598	NA	NA	NA	-1.31435614967424	NA	-3.48628658973334	NA	-2.06516220930041	-2.31160328348901	-2.94789905033585	NA	-2.9420974950155	-2.08060423643677	-3.28880839481217	NA	-2.15318383994177	-3.85449615026557	-2.60688759649215	NA	NA	NA	NA	-1.98531505029097	NA	NA	-1.41274023027381	NA	-2.34679023228843	-3.50311357929907	-4.21550707289079	NA	NA	NA	-1.77174124337578	-1.20665403636718	-4.2078838586996	-1.88157269415013	-4.59853672046873	NA	NA
"prt18"	7.41671953425865	6.65473041425881	6.51745747718454	NA	NA	1.81840684404373	1.906460329615	3.76714841034642	6.9280945316454	3.24981674495493	8.30371051587995	NA	4.19153341791871	NA	7.32717698160526	5.56795283053543	3.63231410624904	4.75759198557708	5.01990459286817	0.758755940249494	5.20238065895498	2.0061793493253	5.16973228347975	3.99327075677427	7.52364426313854	6.56542148172027	1.76815098965847	8.48525172220813	4.04318258537479	1.79274443903411	NA	4.0912796147205	2.13155344955052	7.04566881621299	6.11039343328465	9.67770885047116	2.78421391515631	NA	4.43436870873203	6.5519406875178	6.15586189754585	3.15857026132759	5.18094791496501	1.75410496202207	1.45503521364208	NA	6.91972916137596	5.18194485726675	3.93430794498946	2.68685360718438	3.26078578090646	3.25756298381192	3.76696920482578	NA	4.6755185400148	1.71724224746626	NA	2.79940689537765	6.75189589907027	2.61515686183322	4.78870139932648	5.17863436988311	1.30490069466962	3.13914079951746	5.56447424182743	3.26054981495701	6.14817486083324	3.32088107657816	5.92662744183486	4.41731420116023	2.74861052065418	3.93091619381536	5.55260217450407	3.54661592503563	7.48987485335639	4.60088693944868	6.23074547600637	6.80576822411324	3.74936025753691	3.01897986096014	3.11276001419294	1.60711623006256	5.51804352556429	NA	5.3637072296933	5.64581031510831	1.59475032967765	0.0399751920126221	2.99994576290019	8.18336993272884	8.77870921150325	3.04176269905596	3.97508297862433	2.64780347209732	4.60155792782693	5.18455574432556	5.30036775869831	NA	6.23688293280867	0.463414765468474	4.98527972558373	4.21369867345901	4.86232440495774	3.75844281803641	3.77334427816001	0.0621661771172801	6.56735960146578	NA	4.27273054684975	-2.08552757506334	5.85747679513329	NA	0.850730124781434	-0.754487460008625	0.519830676100408	6.99286730460521	7.01684011509168	1.5781231748248	1.61087349830371	1.49043317297503	2.60103970592244	7.02091742274836	3.74819351658038	4.23036041694913	0.913402905857314	0.58692070760659	6.20723217538539	4.92895683397344	5.01481607323237	3.51182446338374	1.3227759192451	2.47148013489062	3.1649062273193	4.20661260539515	-0.0483560032101381	6.70079641677	1.9186193433087	1.8238837371996	NA	5.97337324267683
"prt19"	NA	-13.5807117159488	NA	2.30785877865964	-2.22186321789837	NA	13.4681302709283	5.22248052621661	NA	8.70665001339689	7.36633051902764	NA	7.06348448297838	NA	6.30260921243315	NA	NA	NA	-4.32775498809534	NA	NA	3.98738736851396	NA	0.430421836106551	-1.97145827308007	2.5252711391701	5.54113691908542	-6.33733855699884	17.5076301398033	1.96296289165644	NA	7.00224057112044	8.11370033899117	4.09178402126081	9.03915566563813	3.63884240766025	-15.228016162598	11.0331940009436	7.3916011985472	NA	-4.55721684586411	-2.84908064905427	NA	2.0430055088011	16.2370474269545	NA	5.24819511676059	2.95056605803963	NA	NA	3.3385190908027	2.01421352079456	3.73104108666479	-0.771807237466339	8.66251178289892	10.146230336111	-3.02701535625521	12.2240165043161	10.765630225268	20.3357019001388	1.06967405433124	1.39032998799343	-9.97855474438371	9.24909825322367	16.6937850703751	-1.67174603011989	-2.54459103707423	NA	8.78935914330983	2.11732521572889	-8.69393478261696	-3.79613612444884	-6.89080927294596	5.74045346251691	4.90666779764928	1.71332375772256	10.105720227014	0.043736928103232	-15.8246759012661	7.99223076042925	7.67632006226126	4.22135155324178	NA	10.4097101758102	-5.7339601165329	-2.98359701151034	5.7942726616902	NA	0.831667604728773	-15.7772148423179	0.0486423241840668	NA	5.95642779979473	-1.73878259849725	14.8357882005566	-9.29942989819526	NA	9.53665968755874	5.74859762131928	NA	5.23726059317576	NA	NA	1.67582012010621	6.65854048371847	3.73873297146966	5.89770190531946	NA	NA	1.80172007045587	5.14473451407042	-4.01896134509029	11.6877194908704	2.47008154861805	NA	11.4979800386012	NA	-11.1674209205473	7.61738134727688	4.88115634437659	-2.72144077513266	2.56108060581523	NA	NA	19.1702352599722	3.6396829168126	23.1101510695353	17.8665011283937	4.58752450344246	2.30446938986174	-10.7687520216148	10.3603774699106	NA	1.20813013074903	-9.64225850981871	13.4016436135615	3.40791149034227	0.315074555163967	7.86518522699573	-2.09110581803254
"prt20"	1.22840436010226	0.270779892089432	NA	-1.26408626529929	-2.62505083352494	-0.917702887831785	-1.43417093392768	-2.79606020168444	1.65286724417767	-0.474031282600831	NA	-4.420990529525	NA	1.0728155092019	-1.43355776196244	-3.26275555578312	2.14255398094936	-2.31756641690938	-1.08999286643884	NA	-1.85510651230479	2.34589278342613	-1.63022755002415	-1.07535724166629	-2.00236798780648	-0.520108836082464	-0.194853732108436	-1.29056766472909	NA	-2.12550115271404	-2.89098715634425	-1.29817188137482	NA	2.79349959118448	-2.71198935026239	-2.25714446491576	-1.94331343426062	2.16767381334044	-1.55766540481489	-1.96914326315549	-0.562184065004281	-4.69555824940572	-0.0395670152550455	NA	-3.63120355725211	-0.689074930158492	NA	-0.245879505539577	NA	NA	-4.1174506218924	NA	-2.12384582826525	-0.289616020722453	NA	NA	-0.924357623604893	NA	3.94097858947208	NA	-1.06709399506184	NA	-1.88666724041551	NA	-1.71290846286957	-0.259896702067112	-3.24792845114164	NA	-1.53830279304371	-0.114785248245847	-2.59137344088547	-3.52577797415963	-0.192930390568568	1.03408149956763	0.733260705134579	-1.46839996833693	-1.46336846079816	-0.888635539573646	-1.63692947356801	0.160623370590292	NA	-2.16581651249176	1.2153619970125	NA	-1.36864283169828	0.93556954040515	0.301402107212012	1.96536492902454	NA	NA	0.407103084346608	-3.98659383414566	-0.856323279925056	NA	-1.74304497148158	NA	NA	-1.45009086053135	1.61338096864542	-1.21082925392098	-0.422891642170893	NA	NA	NA	NA	-1.7733888752401	-3.83695113104195	-1.58133543841133	-4.47377010588256	-2.8629677515948	NA	-1.50628215455704	NA	-1.62141850590583	-0.176317040003787	-1.40660194436747	NA	NA	-1.53962663707566	-1.13053108734308	-4.55537436188632	-0.0304037694694058	-2.06567158669141	-2.82611375024656	-3.11633189948208	NA	-3.13081018824435	-2.83723406583569	0.778478382087097	NA	-1.92030710115633	-2.15858083094513	0.921788606655687	0.446731668826838	-2.80647137755823	-0.943118554906276	-0.769779124211351	0.658581325081836	NA	NA
"prt21"	4.3909554462439	3.67692225817841	4.6690238282581	0.315590449171935	1.65170612164358	3.61713881554362	NA	2.47705521335497	NA	4.47106186452486	4.25277011508493	5.05017919393977	2.97000260927032	4.13897338845228	2.55457516581051	5.22438133494147	3.00831741843562	6.38653059932894	3.662091059088	4.49834875438238	4.65458122621166	2.67680120331394	2.08498765211651	3.78917681024642	4.56714173985262	NA	6.73192944427702	2.84734727210223	3.57498176904051	1.50521551398687	4.02825808139679	NA	2.37242484300896	5.38027525335048	NA	1.65515779422931	NA	NA	NA	NA	5.54159787253971	3.55499521923287	5.29039130274665	3.96234601728748	3.41282378653436	5.88765640058562	2.37097362046262	6.38362111772138	1.96985246892076	2.08400662662006	NA	4.32559207806564	3.65930326510296	6.61845801859191	4.56520442337263	4.32473571033302	NA	NA	3.88763909372089	3.83708276449472	NA	NA	NA	3.15052855380631	7.9507437737824	NA	3.99121812265032	3.37575183359849	6.51160722378298	2.22452709646697	NA	4.19469061009664	4.93596145790047	2.69243054898698	2.7873144781871	6.57365136892586	4.7052037830169	3.86108438832454	5.49379172469711	5.83923076346075	3.76805704238745	5.06459297740202	5.40022797734268	5.14077767125848	-1.12142261530285	2.5043748094665	0.147355936845742	2.68395209045666	NA	4.03089551482276	4.08078481359951	2.42369192672976	4.52590070171796	4.21192251335059	1.87116408989883	NA	2.00160617870551	NA	2.32414515906913	0.291267588624471	3.36024539182956	2.58544433412601	1.50879611316102	5.77381369169408	0.150399408454943	3.62411742060731	2.47826647961729	2.61575541550095	3.76778190976779	4.61332223997186	2.88117338473772	1.08036815095577	3.74420231711211	NA	2.78553688195245	2.52166489691403	4.15194378738988	5.67157201042198	2.26169971354024	NA	2.15782972865107	5.05643010745861	NA	NA	1.66299756389278	2.25570348377439	3.34245114732505	NA	1.78436854636375	2.66434106880307	2.46376150447188	1.70814626879902	2.1747416995081	2.74213137159828	3.06380254871003	2.00185621332683	-0.959685518725786	NA	2.42904657956169	0.300607214326195
"prt22"	4.43236829111535	1.42306103776568	2.26439547119795	3.13435985099914	3.08270398568222	2.2003155734448	2.7246546149554	3.2904455960952	2.68877415445374	3.37302292295406	3.33684268668999	2.43440130742609	3.36610108896458	2.38402481266451	2.37110211056185	2.61950744807741	3.02843342250877	3.63803859501728	3.12165757215372	2.80625129613703	1.25781357752744	2.75416014251107	3.00984922440394	2.30391503884006	0.551706875103779	NA	2.33344324404055	0.177616144297016	3.09477640519942	4.52202090131469	4.4648261423017	1.24435549547315	1.7935852235112	4.96061742203296	0.672065269267222	5.61144940322236	2.55600548666916	3.52193129129264	NA	2.75828086967168	1.61682122069443	1.77572411820327	0.816241091267062	0.86125767952988	1.16605258792781	2.43657572806441	1.46197126081641	3.4833071683	0.576974558399192	0.028547246920564	3.96481316404134	3.06836854381258	2.76098578592164	1.83654375739923	NA	5.35906836615515	2.3703035953207	2.24612686216017	NA	4.18371409403034	2.78028804445888	NA	2.21318067292876	4.16128794155915	2.82612980362286	0.862288425025751	5.3196605593695	3.25692765275544	3.34547769923873	NA	0.614207586253118	2.3361554312708	4.05067530936881	3.70512319338	4.19933310961807	-0.49961927204595	6.00827496458566	4.01851376235181	3.69980924122287	3.62920715593392	1.19701940490052	NA	4.11614906748245	5.88547215116877	4.93034352415043	3.9625265907827	2.28235071863766	4.86603272625592	3.81957746257195	3.20867223118239	2.48152614383014	NA	1.97108366285318	-0.362987412135066	NA	1.87709173811924	4.44254135719842	4.17847850643835	3.31135835239252	2.44308724415197	3.43760729953601	-0.774931843304796	2.85122014851094	0.401457117080661	3.17980913218693	0.183835854760005	-0.310811357583666	1.8039819654982	0.230807948104893	NA	-0.0513779690516662	0.734916689738515	3.54781661584198	1.01496473490079	2.59409809070439	2.32458608405374	1.2104143585372	1.81061612321301	2.06109863311147	1.85836618095843	2.93560386501359	5.02897529285882	2.63586632293132	0.762907053379148	-0.679787536630966	4.01718482870073	1.58337946862371	4.0307325623605	0.754898598791243	2.83731994165858	-0.639746218812537	3.35062943067139	1.22330928344944	2.02988142521214	3.18539841911184	2.88060419807012	1.98861538807097	-0.532835697554773	2.46196020061816	3.92520667476883
